COMMENT_ID,GAME_ID,VIDEO_ID,VIDEO_TITLE,DATE,COMMENT,USERNAME,SENTIMENT_SCORE,LIKE_COUNT,CAMPAIGN_ID
6580,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 04:40:00-08:00,"I was hyped for the premium upgrade but $10 a month is way too steep for me, I'll just stick with the basic plan.",@user_97f8e92ab8,-0.52,2,105
6581,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 05:47:00-08:00,"I'm so sick of Sony trying to nickel and dime us with all these different tiers, just give us the games we want without all the extra fees",@user_16bd9348a4,-0.56,3,105
6582,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 06:54:00-08:00,"I had completely forgotten about this trailer, thanks for the throwback, it's crazy how much gaming has evolved since then",@user_caeb8cb591,0.00,3,105
6583,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 07:01:00-08:00,"This ""Always-On Brand Lexus"" thing is just a fancy way  ""we're gonna charge you more for the same t I was hyped for the PS5 but now I'm just gonna stick with my Xbox, at least they don't try to rob me blind",@user_9f9476b2d8,-0.64,6,105
6584,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 08:08:00-08:00,"I'm so disappointed in the PS5 Pro launch, the bugs are ridiculous, can't even play a game without it crashing",@user_fa3ca02ec4,-0.82,6,105
6585,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 09:15:00-08:00,"I'm not even mad about the bug where Spider-Man's suit gets all glitchy, it's actually kinda funny 😂, but for real though can we get a fix?",@user_2f21f39d72,0.87,32,105
6586,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 10:22:00-08:00,"This is a solid move by Sony, but I'm still waiting for a PS5 price drop before I start buying more games 🤑",@user_16813ce584,0.02,2,105
6587,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 11:29:00-08:00,"This ""Always-On"" nonsense is just a recipe for disaster, my PS4 already runs hot enough as it is 😒",@user_d5677ec0a8,-0.78,5,105
6588,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 12:36:00-08:00,"What's the point of even calling it ""Essentials"" if it's not even the best version of PS Plus, just a watered down experience for the casuals 🤦‍♂️",@user_7a58f2333e,-0.52,5,105
6589,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 13:43:00-08:00,I'm loving the new Spider-Man 2 gameplay but can we please get a patch for the web-slinging bug that's been driving me crazy? 🕸️,@user_316f089b9b,0.75,13,105
6590,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 14:50:00-08:00,"I preordered this game and I'm already regretting it, the lag and glitches are insane, what a waste of money",@user_f5aa226fda,-0.46,6,105
6591,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 15:57:00-08:00,Anyone else having issues with the game freezing on the loading screen? Been happening to me nonstop since the last update 😒,@user_b4a3c09b6a,0.04,6,105
6592,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 16:04:00-08:00,"GTA Online was a disaster, why would I pre-order VI expecting anything different?",@user_8835471778,-0.59,3,105
6593,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 17:11:00-08:00,"I'm still waiting to see some real-world tests of the Premium upgrade, don't wanna take Sony's word for it 🤔",@user_522957439b,0.02,2,105
6594,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 18:18:00-08:00,"This trailer is giving me major FOMO, I need to upgrade my PS5 ASAP to experience all this goodness 🚀",@user_413226782b,0.85,16,105
6595,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 19:25:00-08:00,"I'm so down for this game, but can we please get a patch for the weird camera stuttering? it's giving me a headache 🤯",@user_bf1de38679,-0.02,4,105
6596,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 20:32:00-08:00,"I've had it with the game freezing on me every time I try to do a specific mission, fix your game Sony!",@user_48bf79ed3a,-0.69,5,105
6597,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 21:39:00-08:00,"I was really hyped for this game but the more I play it the more I realize how many glitches and bugs it has, what a disappointment",@user_8aabc87e4c,-0.66,5,105
6598,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 22:46:00-08:00,"I'm not hyped about the PS5 Pro, but it's cool to see how far PlayStation has come, I still have my old PS3 in the attic somewhere 😅",@user_0c8224d4d1,0.08,4,105
6599,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 23:53:00-08:00,"I swear, every time I think about upgrading to a PS5, Sony does something like this and I'm like ""nah, I'm good with my Xbox"" 😂",@user_f31547f854,-0.77,2,105
6600,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 00:00:00-08:00,"I'm all for gifting games, but only if they're on sale or something, otherwise it's just too expensive for me",@user_d3cd05feaa,-0.15,5,105
6601,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 01:07:00-08:00,Who thought it was a good idea to drop $60 on a game as a Valentine's gift? That's just a recipe for a breakup,@user_8e3da24eef,-0.64,4,105
6602,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 02:14:00-08:00,"I was so hyped for Helldivers 2 but the beta was a total mess, still got the same bugs from the first game 🤦‍♂️",@user_93c1af3084,-0.52,3,105
6603,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 03:21:00-08:00,"All this ""play has no limits"" nonsense but the store still crashes on me every other day, get your priorities straight Sony",@user_a6ba2e9722,-0.55,5,105
6604,1,ps_000131b5,Spider-Man 2 - Official Trailer,2025-12-30 04:28:00-08:00,"I'm low-key hoping they bring back the old GTA Online modes, but with the new graphics and gameplay, it's gonna be a whole new experience 🚀",@user_9d21b851e2,0.94,19,105
6605,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 05:35:00-08:00,I was so hyped for Ghost of Yotei Sustain but the constant freezing and glitches in the gameplay trailer is a major turn off 🤦‍♂️,@user_3dc51d980b,-0.77,2,109
6606,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 06:42:00-08:00,"I'm low-key hoping my girlfriend gets me that new exclusive game I've been eyeing, fingers crossed 🤞",@user_f8be33c90f,0.81,34,109
6607,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 07:49:00-08:00,"I was getting tired of the lag and glitches but this upgrade has totally transformed my gaming experience, thanks Sony 🙏.",@user_576d93f5b9,0.60,10,109
6608,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 08:56:00-08:00,"This is the kind of marketing that sets Sony apart from the rest, it's all about the gaming experience and they're crushing it 💯",@user_7e9a92fc30,0.91,22,109
6609,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 09:03:00-08:00,"This is just a cash grab, GTA VI is gonna be on Xbox and PC too, don't @ me",@user_fa20411cb7,-0.52,4,109
6610,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 10:10:00-08:00,"This trailer is still better than most modern game trailers, the hype was real back in the day and it's still real now 🔥",@user_2fd210f85d,0.83,26,109
6611,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 11:17:00-08:00,"The trailer looks insane but I'm still waiting for a patch to fix the bug that makes the game crash when you're playing co-op with friends, fingers crossed it's fixed in Helldivers 2 🤞",@user_3b274b6b7f,0.73,17,109
6612,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 12:24:00-08:00,"This bundle is trash, where's the new Call of Duty or Battlefield?",@user_5aa566bcd9,-0.52,3,109
6613,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 13:31:00-08:00,"I'm hyped for the new game gifting feature, but I wish they'd focus on fixing the PSN store's loading times first 🤦‍♂️",@user_da2a1fa5cb,0.00,5,109
6614,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 14:38:00-08:00,"I'm low-key excited for the new multiplayer games, but I need to see some actual gameplay before I get too hyped, trailers can be deceiving 🤷‍♂️",@user_9917a7a28a,-0.14,5,109
6615,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 15:45:00-08:00,This trailer is all hype but have you tried buying a game on the PS store lately? It's like they want to make it hard for you to give them money,@user_fca6f4b87d,-0.80,7,109
6616,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 16:52:00-08:00,"I'm so down for a game that's all about exploration and puzzle-solving, but I wish they'd show more of the actual gameplay and less of the fancy robot stuff 🤖",@user_10af481e97,0.14,7,109
6617,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 17:59:00-08:00,"I'm only getting this bundle if it comes with a free year of PS Plus, otherwise it's a hard pass",@user_9d98037266,0.10,2,109
6618,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 18:06:00-08:00,"I'm getting some serious Starship Troopers feels from this trailer, hope the game lives up to the hype",@user_9b22e713f2,-0.03,3,109
6619,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 19:13:00-08:00,"Just when I thought I was done with gaming, PS Plus Essentials comes along and makes me feel like a VIP all over again 😎",@user_8cbaec1ab8,0.91,33,109
6620,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 20:20:00-08:00,"I was prepared to pay way more than that for a premium upgrade, so this is a total win in my book, great job Sony!",@user_1881dc65a1,0.80,9,109
6621,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 21:27:00-08:00,"I'm a bit skeptical about the whole ""Always-On"" thing, I don't want my console to be constantly running in the background and eating up my electricity bill 💸",@user_f09ca8333f,-0.11,7,109
6622,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 22:34:00-08:00,"I'm hyped for the new multiplayer modes, but I'm still waiting to see if they'll actually fix the server issues 🤔",@user_e2a78b1007,-0.13,6,109
6623,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 23:41:00-08:00,"I don't care about single player, if the multiplayer is trash I'm not buying it, simple as that",@user_5c2f9a39e7,-0.48,2,109
6624,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 00:48:00-08:00,"Played the beta and it was unplayable, constant crashes and freezing, not impressed",@user_ee0ec390ed,-0.72,5,109
6625,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 01:55:00-08:00,"I don't care about the extra features, I just want my games to run at 60fps without freezing every 5 minutes, is that too much to ask?",@user_5957a695dc,-0.53,1,109
6626,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 02:02:00-08:00,"I was literally screaming with excitement when I saw the Helldivers logo pop up, can't wait to dive back into this world",@user_dbd81f1a85,0.76,34,109
6627,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 03:09:00-08:00,"This is why I'm a PlayStation fanboy, they always bring the heat with their exclusives 🔥",@user_36fa243b3a,0.55,29,109
6628,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 04:16:00-08:00,"This ""sustain"" thing is just a desperate attempt to cling to the past, Sony's lost their touch",@user_253a8e4fea,-0.61,6,109
6629,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 05:23:00-08:00,This trailer is all hype but have you tried buying a game on the PS store lately? It's like they want to make it hard for you to give them money,@user_93b0ec2c21,-0.47,2,109
6630,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 06:30:00-08:00,"I'm not sure if this is a thing I'd actually use, but I guess it's a cool idea for couples who game together 🤔",@user_3e002f813d,0.06,4,109
6631,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 07:37:00-08:00,"The games look fire, but I wish the store would load faster, it's always so slow 🚀",@user_8cdcb22c7b,-0.11,5,109
6632,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 08:44:00-08:00,"I'm all about that gaming life, but I gotta say, the price of the PS5 is making me consider sticking with my PS4 for a bit longer",@user_4dd4de844d,-0.04,6,109
6633,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 09:51:00-08:00,"Just upgraded to premium and I'm loving the new UI, it's so much more responsive and intuitive 👍.",@user_a67a8eb65f,0.87,11,109
6634,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 10:58:00-08:00,"I don't care about the ""exclusive Lexus content"" or whatever, I just want to play games without breaking the bank, Sony's getting too greedy 🚫",@user_ffaadb0b42,-0.65,3,109
6635,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 11:05:00-08:00,"Now I can finally play all the multiplayer games I've been missing out on, thanks to the PS Plus essentials acquire, you're the real MVP Sony 😎",@user_093790bf63,0.95,27,109
6636,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 12:12:00-08:00,"I'm low-key excited for the upgrade, but I  don't raise the price too much, I'm on 💸",@user_7edcf1b1f4,-0.15,5,109
6637,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 13:19:00-08:00,"Are you kidding me with the price of this upgrade? $60 a year for a few extra games and some cloud saves? No thanks, Sony.",@user_18ec9d3c59,-0.60,7,109
6638,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 14:26:00-08:00,"I'm not sure what's more lit, the new Lexus or the fact that it's always on brand 🤣",@user_1b5977d81e,0.10,3,109
6639,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 15:33:00-08:00,"I was hyped for Ghost of Yotei Sustain but the trailer had some pretty noticeable frame drops and glitches, hope they iron those out before release 🤔",@user_9ac09b1fcc,0.14,4,109
6640,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 16:40:00-08:00,"This is just a cash grab, GTA VI is gonna be on Xbox and PC too, don't @ me",@user_b8c15dde5d,-0.73,4,109
6641,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 17:47:00-08:00,This commercial is giving me Need for Speed vibes and I am HERE. FOR. IT. 🚗💨,@user_d8dfd89368,0.73,26,109
6642,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 18:54:00-08:00,"I was hyped for this bundle until I saw the ""PS Plus exclusive"" tag, now I'm just gonna wait for the games to go on sale like a normal person.",@user_6fc504f3ec,-0.73,4,109
6643,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 19:01:00-08:00,"Honestly, I was expecting a better price point for the premium upgrade, but I guess it's still a decent deal if you play a lot of games",@user_f2f2eb3a44,0.14,4,109
6644,8,ps_00084d7a,Ghost of Yotei - Official Trailer,2025-12-30 20:08:00-08:00,"Just got my PS5 Pro and I'm loving it, but I'm getting this annoying bug where the game freezes on the loading screen, anyone else having this issue? 🤔",@user_2752803056,0.61,12,109
6645,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 21:15:00-08:00,"This is a game changer for PS Plus, can't wait to get my hands on all the exclusive games 🤩",@user_1a58dd931b,0.83,27,113
6646,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 22:22:00-08:00,"Not sure what to think about the new PS Plus Essentials, I mean it's cool that we get more free games but what about the multiplayer experience?",@user_faa0a63922,0.15,4,113
6647,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 23:29:00-08:00,"I'm getting flashbacks to playing PS3 with my friends all night, this trailer is bringing back the good times 😆",@user_6475feeba5,0.74,33,113
6648,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 00:36:00-08:00,"I'm not sure what's more impressive, the game itself or the fact that they managed to make a PSVR game that doesn't make me feel like I'm gonna puke 🤢",@user_d20e0bf5b8,-0.15,5,113
6649,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 01:43:00-08:00,"I tried to buy Astro Bot after watching this and the store just wouldn't load, great job Sony, you've lost a sale 😒",@user_bed51fd83a,-0.72,2,113
6650,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 02:50:00-08:00,"I'm so hyped for the PS5 Pro, but can we please get a patch for the bug that's been causing my controller to disconnect randomly? 🤦‍♂️",@user_9025142b22,0.91,15,113
6651,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 03:57:00-08:00,"This is gonna be a game changer for online gaming, can't wait to squad up with my friends and take on the competition 🤩",@user_246168f057,0.65,35,113
6652,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 04:04:00-08:00,"I'm loving the atmosphere and visuals, but the character models look a bit rough around the edges, hopefully they'll get some polish before launch 💻",@user_084c7bf030,0.14,3,113
6653,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 05:11:00-08:00,"This ""Always-On"" thing is just a fancy way of saying ""we're gonna make you pay for online gaming"" 🤑",@user_73e33e6175,-0.65,6,113
6654,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 06:18:00-08:00,Why do they keep making these fancy trailers when the actual store is a nightmare to navigate? Astro Bot deserves better,@user_8d1ee422f1,-0.68,6,113
6655,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 07:25:00-08:00,I swear if they ruin the single player experience with forced multiplayer elements I'm not pre-ordering,@user_046d329f2c,-0.48,6,113
6656,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 08:32:00-08:00,"This upgrade is a total game changer, my PS5 is running smoother than ever with the new premium features 🚀!",@user_4fc616b8d2,0.57,10,113
6657,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 09:39:00-08:00,"I've been waiting for a new GTA for years and this multiplayer looks like it's gonna be worth the wait, pre-ordering ASAP",@user_dc147e774d,0.71,29,113
6658,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 10:46:00-08:00,"This ""Ghost of Yotei Sustain"" thing is just a desperate attempt to cling to the past, it's not even a real game announcement",@user_cd121266b5,-0.47,6,113
6659,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 11:53:00-08:00,"I mean, I get it, it's a nice gesture and all, but some of these games are still pretty pricey, you feel?",@user_ec9bf977d0,-0.13,6,113
6660,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 12:00:00-08:00,"This bundle is a total ripoff, only available to PS Plus subscribers? What about the rest of us who actually buy games? 🤑",@user_328933f51c,-0.82,2,113
6661,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 13:07:00-08:00,"I've been waiting for this game for ages and I'm so hyped, but I really hope they fix the glitch where Spidey gets stuck in walls",@user_d527bf6a3d,0.82,32,113
6662,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 14:14:00-08:00,"I've been playing the game non-stop and I'm loving it, but the bug where the NPCs just stand there like statues is getting old, can we get a patch ASAP? 🤦‍♂️",@user_caa82d36e7,0.82,27,113
6663,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 15:21:00-08:00,"I was really looking forward to this game but the bugs in this trailer are a huge red flag, not impressed",@user_87fb84e5fa,-0.47,6,113
6664,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 16:28:00-08:00,"Just upgraded to premium and I'm loving the new UI, it's so much more responsive and intuitive 👍.",@user_b677f1f13d,0.93,17,113
6665,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 17:35:00-08:00,"This upgrade is a total game changer, my PS5 is running smoother than ever with the new premium features 🚀!",@user_5195cf2987,0.59,14,113
6666,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 18:42:00-08:00,Can we please get a fix for the audio desync? It's really immersion-breaking when Spidey's voice is a second behind his mouth movements,@user_68eea05a4c,0.07,6,113
6667,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 19:49:00-08:00,"Now I can finally play all the multiplayer games I've been missing out on, thanks to the PS Plus essentials acquire, you're the real MVP Sony 😎",@user_53830b7827,0.94,15,113
6668,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 20:56:00-08:00,"I'm kinda disappointed that there's no exclusive game in the bundle, just a bunch of stuff we already knew about, feels like a rehash",@user_4fb1cfdd5b,0.15,4,113
6669,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 21:03:00-08:00,"This is the kind of innovation that sets Sony apart from the competition, can't wait to experience it for myself",@user_4a70369be0,0.69,23,113
6670,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 22:10:00-08:00,"I guess it's cool that they're trying to make a bold statement with the Lexus branding, but at the end of the day it's all about the performance and games for me 🎮",@user_66e14c8f24,0.13,5,113
6671,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 23:17:00-08:00,"I'm so hyped to play all these new games with my friends, the PS Plus essentials acquire is a total steal 🤑",@user_a75c53057a,0.60,15,113
6672,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 00:24:00-08:00,"This ""Always-On"" nonsense is just a recipe for disaster, my PS4 already runs hot enough as it is 😒",@user_84de302cf2,-0.83,5,113
6673,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 01:31:00-08:00,"Just got my PS5 Pro and it's already overheating and shutting down, what a joke",@user_fc9b643818,-0.55,4,113
6674,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 02:38:00-08:00,I just spent $60 on a game for my bf and he's gonna freak when he sees it on his PS5 dashboard 🤫💸,@user_8bd851131a,0.74,8,113
6675,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 03:45:00-08:00,"The PS5 Pro is a game changer, but I'm having some issues with the adaptive triggers, sometimes they just stop working mid game 😒",@user_3444cbed73,0.70,18,113
6676,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 04:52:00-08:00,"I'm so hyped to see the return of this game, it's like a warm hug for my nostalgia",@user_70b4f6c986,0.72,18,113
6677,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 05:59:00-08:00,"I'm so sick of these exclusive deals, it's like they're trying to rob us blind, $60 for a game and now they're asking for more for ""early access"" to a demo? 🤑",@user_0eb3b0dc97,-0.70,4,113
6678,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 06:06:00-08:00,"I'm feeling old, I remember when the original PlayStation was the new hot thing and now we're on the Pro version of the PS5, time flies",@user_5182907c43,0.06,6,113
6679,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 07:13:00-08:00,"I'm loving the performance of the PS5 in this ad, the graphics are insane and it's making me wanna cop one ASAP!",@user_1fcafa2043,0.92,11,113
6680,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 08:20:00-08:00,"I'm still salty about the web swinging mechanics in this game, it's so buggy and unresponsive at times 🤦‍♂️",@user_c6f828e75f,-0.46,6,113
6681,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 09:27:00-08:00,"I've been playing on my PS5 Pro for hours and I've only encountered one bug, but it's a pretty annoying one - the console keeps turning off by itself, hope they fix it soon 🙄",@user_ad3dbe5f7b,0.78,34,113
6682,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 10:34:00-08:00,"Not sure what's so ""refreshing"" about it, it's just a store update, but I guess it's a step in the right direction, I'll give 'em that 🤷‍♂️",@user_f0fbb39e78,0.06,2,113
6683,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 11:41:00-08:00,"This trailer is a masterclass in game marketing, the ""store"" UI is so slick and responsive, can't wait to play Astro Bot on my PS5 🚀",@user_a8c842f10c,0.64,27,113
6684,19,ps_00198374,Helldivers 2 - Official Trailer,2025-12-30 12:48:00-08:00,"This is just a cash grab, GTA VI is gonna be on Xbox and PC too, don't @ me",@user_4e271dc0a1,-0.60,5,113
6685,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 13:55:00-08:00,"Just when I thought I was done with gaming, this Always-On Brand Lexus thing brings me right back in, so hyped!",@user_2392a53e34,0.77,11,104
6686,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 14:02:00-08:00,"I'm so sick of these ""curated"" sections, just give me a list of new releases and let me sort by price or rating like a normal store",@user_45497665f6,-0.63,6,104
6687,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 15:09:00-08:00,"Still one of the most iconic trailers of all time, the music and visuals were so ahead of its time 🔥",@user_a6c11ae376,-0.03,5,104
6688,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 16:16:00-08:00,Loved the trailer but can we please get a fix for the bug where the drop pod gets stuck in the ground? Been happening to me since the first game 🚀,@user_6bd089e018,0.72,29,104
6689,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 17:23:00-08:00,"I've been waiting for this upgrade for ages, let's see if it's worth the hype, Sony better bring the heat 🔪",@user_7b34dcdce5,0.07,5,104
6690,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 18:30:00-08:00,"This ""Always-On"" thing is just a fancy way of saying ""we're gonna make your console run hot and loud all the time"" 🚫",@user_40a880ba8f,-0.81,4,104
6691,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 19:37:00-08:00,"Just watched the new trailer and I'm so down for the new combat mechanics, but Insomniac please fix the bug where the game freezes during the quick-time events",@user_2d8b7c31f7,0.91,8,104
6692,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 20:44:00-08:00,"I'm still on the fence about getting a PSVR, but this game is definitely making me consider it, the graphics look insane",@user_5a954ced10,-0.13,2,104
6693,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 21:51:00-08:00,"This ""upgrade"" is a total cash grab, Sony's just trying to milk us for more money with a fancy new name 💸😒",@user_34cdc3b36f,-0.73,1,104
6694,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 22:58:00-08:00,I was so hyped for Ghost of Yotei Sustain but the constant freezing and glitches in the gameplay trailer is a major turn off 🤦‍♂️,@user_549197a6d3,-0.74,4,104
6695,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 23:05:00-08:00,"Just got my PS5 Pro and I'm loving it, but I'm getting this annoying bug where the game freezes on the loading screen, anyone else having this issue? 🤔",@user_694b67fd96,0.72,11,104
6696,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 00:12:00-08:00,"This trailer is still better than most modern game trailers, the hype was real back in the day and it's still real now 🔥",@user_387142462b,0.72,22,104
6697,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 01:19:00-08:00,"The way they used the ""store"" to tell the story of Astro Bot's world is so clever, I'm sold on this game",@user_b6624232ae,0.79,9,104
6698,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 02:26:00-08:00,"I'm so disappointed in the PS5 Pro launch, the bugs are ridiculous, can't even play a game without it crashing",@user_bf0be23f5b,-0.85,2,104
6699,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 03:33:00-08:00,"I don't care about the games if the store is still a mess, can't even find what I'm looking for half the time",@user_8040cc426c,-0.83,1,104
6700,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 04:40:00-08:00,"Not sure what the big deal is, it's just a rebranding of PS Now with some extra perks, still gonna play my exclusives on my PS5 tho 😐",@user_fb1ccd5e10,0.13,2,104
6701,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 05:47:00-08:00,Who thought it was a good idea to drop $60 on a game as a Valentine's gift? That's just a recipe for a breakup,@user_4e795feb5d,-0.77,5,104
6702,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 06:54:00-08:00,"The way they wove the car's performance into the gaming narrative is pure genius, can't wait to see more",@user_8593b115b1,0.95,28,104
6703,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 07:01:00-08:00,"The music, the web-slinging, the Spidey sense tingling... this trailer had it all, takes me back to my PS2 days 😆",@user_9fde8c512e,0.88,25,104
6704,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 08:08:00-08:00,I'm hyped for the new PS5 but I'm still trying to figure out what this Lexus thing is all about,@user_417d6ebd6d,0.09,6,104
6705,2,ps_0002d906,Astro Bot - Official Trailer,2025-12-31 09:15:00-08:00,"I'm so disappointed in the PS5 Pro launch, the bugs are ridiculous, can't even play a game without it crashing",@user_80e09962da,-0.80,1,104
