DATE_DAY,TITLE_ID,EVENT_TYPE,EVENT_COUNT,REVENUE_USD
2026-04-09,3,PREORDER,15,1061.09
2026-04-09,3,ADD_TO_CART,40,0.00
2026-04-09,3,VIEW,859,0.00
2026-04-09,3,WISHLIST,44,0.00
2026-04-09,3,PURCHASE,34,1511.78
2026-04-09,5,PREORDER,7,1056.43
2026-04-09,5,ADD_TO_CART,50,0.00
2026-04-09,5,VIEW,946,0.00
2026-04-09,5,WISHLIST,73,0.00
2026-04-09,5,PURCHASE,14,2028.31
2026-04-09,7,PREORDER,10,865.11
2026-04-09,7,ADD_TO_CART,28,0.00
2026-04-09,7,VIEW,322,0.00
2026-04-09,7,WISHLIST,136,0.00
2026-04-09,7,PURCHASE,21,2263.48
2026-04-09,9,PREORDER,8,332.23
2026-04-09,9,ADD_TO_CART,54,0.00
2026-04-09,9,VIEW,482,0.00
2026-04-09,9,WISHLIST,96,0.00
2026-04-09,9,PURCHASE,46,1207.33
2026-04-09,11,PREORDER,4,660.73
2026-04-09,11,ADD_TO_CART,53,0.00
2026-04-09,11,VIEW,488,0.00
2026-04-09,11,WISHLIST,48,0.00
2026-04-09,11,PURCHASE,31,1513.88
2026-04-09,13,PREORDER,8,1110.56
2026-04-09,13,ADD_TO_CART,30,0.00
2026-04-09,13,VIEW,354,0.00
2026-04-09,13,WISHLIST,38,0.00
2026-04-09,13,PURCHASE,15,2080.80
2026-04-09,15,PREORDER,11,803.52
2026-04-09,15,ADD_TO_CART,33,0.00
2026-04-09,15,VIEW,507,0.00
2026-04-09,15,WISHLIST,93,0.00
2026-04-09,15,PURCHASE,35,1597.87
2026-04-09,17,PREORDER,8,776.46
2026-04-09,17,ADD_TO_CART,49,0.00
2026-04-09,17,VIEW,475,0.00
2026-04-09,17,WISHLIST,59,0.00
2026-04-09,17,PURCHASE,9,978.46
2026-04-09,19,PREORDER,7,1009.77
2026-04-09,19,ADD_TO_CART,69,0.00
2026-04-09,19,VIEW,496,0.00
2026-04-09,19,WISHLIST,97,0.00
2026-04-09,19,PURCHASE,42,1784.75
2026-04-09,21,PREORDER,14,1005.10
2026-04-09,21,ADD_TO_CART,54,0.00
2026-04-09,21,VIEW,963,0.00
2026-04-09,21,WISHLIST,131,0.00
2026-04-09,21,PURCHASE,18,831.48
2026-04-09,23,PREORDER,14,693.40
2026-04-09,23,ADD_TO_CART,54,0.00
2026-04-09,23,VIEW,365,0.00
2026-04-09,23,WISHLIST,108,0.00
2026-04-09,23,PURCHASE,24,972.16
2026-04-09,25,PREORDER,3,507.68
2026-04-09,25,ADD_TO_CART,29,0.00
2026-04-09,25,VIEW,674,0.00
2026-04-09,25,WISHLIST,51,0.00
2026-04-09,25,PURCHASE,11,749.59
2026-04-09,27,PREORDER,4,1036.83
2026-04-09,27,ADD_TO_CART,32,0.00
2026-04-09,27,VIEW,502,0.00
2026-04-09,27,WISHLIST,51,0.00
2026-04-09,27,PURCHASE,16,829.38
2026-04-09,29,PREORDER,10,428.36
2026-04-09,29,ADD_TO_CART,24,0.00
2026-04-09,29,VIEW,558,0.00
2026-04-09,29,WISHLIST,84,0.00
2026-04-09,29,PURCHASE,35,1434.10
2026-04-10,2,PREORDER,7,877.25
2026-04-10,2,ADD_TO_CART,56,0.00
2026-04-10,2,VIEW,606,0.00
2026-04-10,2,WISHLIST,155,0.00
2026-04-10,2,PURCHASE,29,1749.05
2026-04-10,4,PREORDER,15,1055.49
2026-04-10,4,ADD_TO_CART,33,0.00
2026-04-10,4,VIEW,541,0.00
2026-04-10,4,WISHLIST,44,0.00
2026-04-10,4,PURCHASE,45,2156.39
2026-04-10,6,PREORDER,11,427.42
2026-04-10,6,ADD_TO_CART,24,0.00
2026-04-10,6,VIEW,260,0.00
2026-04-10,6,WISHLIST,127,0.00
2026-04-10,6,PURCHASE,13,629.91
2026-04-10,8,PREORDER,11,685.00
2026-04-10,8,ADD_TO_CART,35,0.00
2026-04-10,8,VIEW,549,0.00
2026-04-10,8,WISHLIST,39,0.00
2026-04-10,8,PURCHASE,43,2460.85
2026-04-10,10,PREORDER,52,8208.78
2026-04-10,10,ADD_TO_CART,26,0.00
2026-04-10,10,VIEW,677,0.00
2026-04-10,10,WISHLIST,75,0.00
2026-04-10,10,PURCHASE,18,14588.72
2026-04-10,12,PREORDER,11,638.34
2026-04-10,12,ADD_TO_CART,54,0.00
2026-04-10,12,VIEW,518,0.00
2026-04-10,12,WISHLIST,67,0.00
2026-04-10,12,PURCHASE,28,1965.32
2026-04-10,14,PREORDER,3,729.79
2026-04-10,14,ADD_TO_CART,30,0.00
2026-04-10,14,VIEW,365,0.00
2026-04-10,14,WISHLIST,58,0.00
2026-04-10,14,PURCHASE,10,2213.08
2026-04-10,16,PREORDER,9,668.20
2026-04-10,16,ADD_TO_CART,26,0.00
2026-04-10,16,VIEW,472,0.00
2026-04-10,16,WISHLIST,62,0.00
2026-04-10,16,PURCHASE,11,2152.19
2026-04-10,18,PREORDER,5,697.13
2026-04-10,18,ADD_TO_CART,17,0.00
2026-04-10,18,VIEW,305,0.00
2026-04-10,18,WISHLIST,54,0.00
2026-04-10,18,PURCHASE,29,2011.51
2026-04-10,20,PREORDER,11,366.76
2026-04-10,20,ADD_TO_CART,34,0.00
2026-04-10,20,VIEW,325,0.00
2026-04-10,20,WISHLIST,93,0.00
2026-04-10,20,PURCHASE,23,1142.24
2026-04-10,22,PREORDER,9,898.71
2026-04-10,22,ADD_TO_CART,77,0.00
2026-04-10,22,VIEW,418,0.00
2026-04-10,22,WISHLIST,116,0.00
2026-04-10,22,PURCHASE,48,1343.81
2026-04-10,24,PREORDER,7,610.34
2026-04-10,24,ADD_TO_CART,66,0.00
2026-04-10,24,VIEW,520,0.00
2026-04-10,24,WISHLIST,85,0.00
2026-04-10,24,PURCHASE,43,1473.99
2026-04-10,26,PREORDER,5,752.19
2026-04-10,26,ADD_TO_CART,19,0.00
2026-04-10,26,VIEW,698,0.00
2026-04-10,26,WISHLIST,87,0.00
2026-04-10,26,PURCHASE,13,1835.14
2026-04-10,28,PREORDER,4,791.39
2026-04-10,28,ADD_TO_CART,53,0.00
2026-04-10,28,VIEW,299,0.00
2026-04-10,28,WISHLIST,55,0.00
2026-04-10,28,PURCHASE,34,2425.15
2026-04-10,30,PREORDER,8,653.27
2026-04-10,30,ADD_TO_CART,22,0.00
2026-04-10,30,VIEW,566,0.00
2026-04-10,30,WISHLIST,52,0.00
2026-04-10,30,PURCHASE,33,1022.55
2026-04-11,1,PREORDER,12,733.53
2026-04-11,1,ADD_TO_CART,66,0.00
2026-04-11,1,VIEW,1135,0.00
2026-04-11,1,WISHLIST,129,0.00
2026-04-11,1,PURCHASE,23,1749.05
2026-04-11,3,PREORDER,7,562.74
2026-04-11,3,ADD_TO_CART,32,0.00
2026-04-11,3,VIEW,1106,0.00
2026-04-11,3,WISHLIST,111,0.00
2026-04-11,3,PURCHASE,30,2439.85
2026-04-11,5,PREORDER,7,803.52
2026-04-11,5,ADD_TO_CART,61,0.00
2026-04-11,5,VIEW,692,0.00
2026-04-11,5,WISHLIST,63,0.00
2026-04-11,5,PURCHASE,32,1969.52
2026-04-11,7,PREORDER,16,1045.23
2026-04-11,7,ADD_TO_CART,54,0.00
2026-04-11,7,VIEW,505,0.00
2026-04-11,7,WISHLIST,170,0.00
2026-04-11,7,PURCHASE,18,1152.74
2026-04-11,9,PREORDER,10,426.49
2026-04-11,9,ADD_TO_CART,65,0.00
2026-04-11,9,VIEW,1093,0.00
2026-04-11,9,WISHLIST,180,0.00
2026-04-11,9,PURCHASE,24,1028.85
2026-04-11,11,PREORDER,10,1011.63
2026-04-11,11,ADD_TO_CART,36,0.00
2026-04-11,11,VIEW,289,0.00
2026-04-11,11,WISHLIST,69,0.00
2026-04-11,11,PURCHASE,25,2347.46
2026-04-11,13,PREORDER,5,737.26
2026-04-11,13,ADD_TO_CART,32,0.00
2026-04-11,13,VIEW,794,0.00
2026-04-11,13,WISHLIST,86,0.00
2026-04-11,13,PURCHASE,26,739.09
2026-04-11,15,PREORDER,6,465.69
2026-04-11,15,ADD_TO_CART,53,0.00
2026-04-11,15,VIEW,452,0.00
2026-04-11,15,WISHLIST,80,0.00
2026-04-11,15,PURCHASE,27,1616.77
2026-04-11,17,PREORDER,9,293.97
2026-04-11,17,ADD_TO_CART,18,0.00
2026-04-11,17,VIEW,857,0.00
2026-04-11,17,WISHLIST,69,0.00
2026-04-11,17,PURCHASE,12,1778.45
2026-04-11,19,PREORDER,14,760.59
2026-04-11,19,ADD_TO_CART,58,0.00
2026-04-11,19,VIEW,919,0.00
2026-04-11,19,WISHLIST,147,0.00
2026-04-11,19,PURCHASE,24,1992.62
2026-04-11,21,PREORDER,19,361.16
2026-04-11,21,ADD_TO_CART,32,0.00
2026-04-11,21,VIEW,441,0.00
2026-04-11,21,WISHLIST,196,0.00
2026-04-11,21,PURCHASE,40,2320.17
2026-04-11,23,PREORDER,18,712.06
2026-04-11,23,ADD_TO_CART,84,0.00
2026-04-11,23,VIEW,1181,0.00
2026-04-11,23,WISHLIST,148,0.00
2026-04-11,23,PURCHASE,46,2263.48
2026-04-11,25,PREORDER,6,522.61
2026-04-11,25,ADD_TO_CART,18,0.00
2026-04-11,25,VIEW,409,0.00
2026-04-11,25,WISHLIST,128,0.00
2026-04-11,25,PURCHASE,29,2194.19
2026-04-11,27,PREORDER,4,840.85
2026-04-11,27,ADD_TO_CART,19,0.00
2026-04-11,27,VIEW,427,0.00
2026-04-11,27,WISHLIST,119,0.00
2026-04-11,27,PURCHASE,28,2007.31
2026-04-11,29,PREORDER,6,894.98
2026-04-11,29,ADD_TO_CART,67,0.00
2026-04-11,29,VIEW,350,0.00
2026-04-11,29,WISHLIST,46,0.00
2026-04-11,29,PURCHASE,38,722.30
2026-04-12,2,PREORDER,14,1036.83
2026-04-12,2,ADD_TO_CART,44,0.00
2026-04-12,2,VIEW,625,0.00
2026-04-12,2,WISHLIST,159,0.00
2026-04-12,2,PURCHASE,25,1635.67
2026-04-12,4,PREORDER,8,707.40
2026-04-12,4,ADD_TO_CART,41,0.00
2026-04-12,4,VIEW,981,0.00
2026-04-12,4,WISHLIST,113,0.00
2026-04-12,4,PURCHASE,47,1986.32
2026-04-12,6,PREORDER,7,290.24
2026-04-12,6,ADD_TO_CART,39,0.00
2026-04-12,6,VIEW,624,0.00
2026-04-12,6,WISHLIST,93,0.00
2026-04-12,6,PURCHASE,37,1138.04
2026-04-12,8,PREORDER,7,1103.09
2026-04-12,8,ADD_TO_CART,35,0.00
2026-04-12,8,VIEW,433,0.00
2026-04-12,8,WISHLIST,76,0.00
2026-04-12,8,PURCHASE,30,1471.89
2026-04-12,10,PREORDER,116,6013.80
2026-04-12,10,ADD_TO_CART,26,0.00
2026-04-12,10,VIEW,635,0.00
2026-04-12,10,WISHLIST,122,0.00
2026-04-12,10,PURCHASE,33,8969.92
2026-04-12,12,PREORDER,10,597.27
2026-04-12,12,ADD_TO_CART,21,0.00
2026-04-12,12,VIEW,296,0.00
2026-04-12,12,WISHLIST,126,0.00
2026-04-12,12,PURCHASE,20,2198.39
2026-04-12,14,PREORDER,9,827.78
2026-04-12,14,ADD_TO_CART,29,0.00
2026-04-12,14,VIEW,447,0.00
2026-04-12,14,WISHLIST,91,0.00
2026-04-12,14,PURCHASE,41,1415.20
2026-04-12,16,PREORDER,10,916.44
2026-04-12,16,ADD_TO_CART,51,0.00
2026-04-12,16,VIEW,295,0.00
2026-04-12,16,WISHLIST,134,0.00
2026-04-12,16,PURCHASE,26,970.06
2026-04-12,18,PREORDER,5,875.38
2026-04-12,18,ADD_TO_CART,70,0.00
2026-04-12,18,VIEW,489,0.00
2026-04-12,18,WISHLIST,45,0.00
2026-04-12,18,PURCHASE,34,1837.24
2026-04-12,20,PREORDER,6,399.43
2026-04-12,20,ADD_TO_CART,96,0.00
2026-04-12,20,VIEW,1140,0.00
2026-04-12,20,WISHLIST,170,0.00
2026-04-12,20,PURCHASE,46,2024.11
2026-04-12,22,PREORDER,11,860.45
2026-04-12,22,ADD_TO_CART,26,0.00
2026-04-12,22,VIEW,885,0.00
2026-04-12,22,WISHLIST,177,0.00
2026-04-12,22,PURCHASE,26,669.80
2026-04-12,24,PREORDER,10,752.19
2026-04-12,24,ADD_TO_CART,84,0.00
2026-04-12,24,VIEW,536,0.00
2026-04-12,24,WISHLIST,155,0.00
2026-04-12,24,PURCHASE,21,1083.45
2026-04-12,26,PREORDER,5,394.76
2026-04-12,26,ADD_TO_CART,19,0.00
2026-04-12,26,VIEW,817,0.00
2026-04-12,26,WISHLIST,59,0.00
2026-04-12,26,PURCHASE,35,2276.07
2026-04-12,28,PREORDER,12,867.91
2026-04-12,28,ADD_TO_CART,27,0.00
2026-04-12,28,VIEW,312,0.00
2026-04-12,28,WISHLIST,97,0.00
2026-04-12,28,PURCHASE,41,2032.51
2026-04-12,30,PREORDER,7,731.66
2026-04-12,30,ADD_TO_CART,54,0.00
2026-04-12,30,VIEW,548,0.00
2026-04-12,30,WISHLIST,127,0.00
2026-04-12,30,PURCHASE,32,1387.90
2026-04-13,1,PREORDER,7,465.69
2026-04-13,1,ADD_TO_CART,65,0.00
2026-04-13,1,VIEW,1000,0.00
2026-04-13,1,WISHLIST,58,0.00
2026-04-13,1,PURCHASE,48,1998.91
2026-04-13,3,PREORDER,8,584.21
2026-04-13,3,ADD_TO_CART,42,0.00
2026-04-13,3,VIEW,281,0.00
2026-04-13,3,WISHLIST,153,0.00
2026-04-13,3,PURCHASE,30,2420.95
2026-04-13,5,PREORDER,10,879.11
2026-04-13,5,ADD_TO_CART,26,0.00
2026-04-13,5,VIEW,812,0.00
2026-04-13,5,WISHLIST,98,0.00
2026-04-13,5,PURCHASE,47,1881.33
2026-04-13,7,PREORDER,10,453.55
2026-04-13,7,ADD_TO_CART,57,0.00
2026-04-13,7,VIEW,478,0.00
2026-04-13,7,WISHLIST,54,0.00
2026-04-13,7,PURCHASE,25,1822.54
2026-04-13,9,PREORDER,6,456.35
2026-04-13,9,ADD_TO_CART,56,0.00
2026-04-13,9,VIEW,438,0.00
2026-04-13,9,WISHLIST,47,0.00
2026-04-13,9,PURCHASE,45,881.87
2026-04-13,11,PREORDER,11,545.01
2026-04-13,11,ADD_TO_CART,29,0.00
2026-04-13,11,VIEW,323,0.00
2026-04-13,11,WISHLIST,51,0.00
2026-04-13,11,PURCHASE,24,1314.41
2026-04-13,13,PREORDER,4,386.36
2026-04-13,13,ADD_TO_CART,46,0.00
2026-04-13,13,VIEW,364,0.00
2026-04-13,13,WISHLIST,80,0.00
2026-04-13,13,PURCHASE,35,1255.62
2026-04-13,15,PREORDER,11,704.60
2026-04-13,15,ADD_TO_CART,53,0.00
2026-04-13,15,VIEW,420,0.00
2026-04-13,15,WISHLIST,31,0.00
2026-04-13,15,PURCHASE,28,965.86
2026-04-13,17,PREORDER,8,1081.63
2026-04-13,17,ADD_TO_CART,17,0.00
2026-04-13,17,VIEW,464,0.00
2026-04-13,17,WISHLIST,76,0.00
2026-04-13,17,PURCHASE,30,674.00
2026-04-13,19,PREORDER,11,805.39
2026-04-13,19,ADD_TO_CART,22,0.00
2026-04-13,19,VIEW,649,0.00
2026-04-13,19,WISHLIST,149,0.00
2026-04-13,19,PURCHASE,38,1272.42
2026-04-13,21,PREORDER,14,320.10
2026-04-13,21,ADD_TO_CART,27,0.00
2026-04-13,21,VIEW,305,0.00
2026-04-13,21,WISHLIST,83,0.00
2026-04-13,21,PURCHASE,18,2127.00
2026-04-13,23,PREORDER,5,405.96
2026-04-13,23,ADD_TO_CART,45,0.00
2026-04-13,23,VIEW,944,0.00
2026-04-13,23,WISHLIST,88,0.00
2026-04-13,23,PURCHASE,35,1020.45
2026-04-13,25,PREORDER,6,616.87
2026-04-13,25,ADD_TO_CART,41,0.00
2026-04-13,25,VIEW,577,0.00
2026-04-13,25,WISHLIST,93,0.00
2026-04-13,25,PURCHASE,19,2227.78
2026-04-13,27,PREORDER,8,508.62
2026-04-13,27,ADD_TO_CART,38,0.00
2026-04-13,27,VIEW,539,0.00
2026-04-13,27,WISHLIST,89,0.00
2026-04-13,27,PURCHASE,13,2326.47
2026-04-13,29,PREORDER,7,712.06
2026-04-13,29,ADD_TO_CART,25,0.00
2026-04-13,29,VIEW,304,0.00
2026-04-13,29,WISHLIST,37,0.00
2026-04-13,29,PURCHASE,18,1413.10
2026-04-14,2,PREORDER,11,282.77
2026-04-14,2,ADD_TO_CART,38,0.00
2026-04-14,2,VIEW,658,0.00
2026-04-14,2,WISHLIST,41,0.00
2026-04-14,2,PURCHASE,25,2135.39
2026-04-14,4,PREORDER,9,782.99
2026-04-14,4,ADD_TO_CART,73,0.00
2026-04-14,4,VIEW,908,0.00
2026-04-14,4,WISHLIST,144,0.00
2026-04-14,4,PURCHASE,47,2473.45
2026-04-14,6,PREORDER,11,682.20
2026-04-14,6,ADD_TO_CART,25,0.00
2026-04-14,6,VIEW,469,0.00
2026-04-14,6,WISHLIST,126,0.00
2026-04-14,6,PURCHASE,15,888.17
2026-04-14,8,PREORDER,12,722.33
2026-04-14,8,ADD_TO_CART,32,0.00
2026-04-14,8,VIEW,623,0.00
2026-04-14,8,WISHLIST,93,0.00
2026-04-14,8,PURCHASE,44,860.88
2026-04-14,10,PREORDER,75,10840.52
2026-04-14,10,ADD_TO_CART,17,0.00
2026-04-14,10,VIEW,520,0.00
2026-04-14,10,WISHLIST,68,0.00
2026-04-14,10,PURCHASE,35,15319.41
2026-04-14,12,PREORDER,4,706.46
2026-04-14,12,ADD_TO_CART,46,0.00
2026-04-14,12,VIEW,478,0.00
2026-04-14,12,WISHLIST,95,0.00
2026-04-14,12,PURCHASE,13,917.57
2026-04-14,14,PREORDER,9,560.88
2026-04-14,14,ADD_TO_CART,39,0.00
2026-04-14,14,VIEW,206,0.00
2026-04-14,14,WISHLIST,68,0.00
2026-04-14,14,PURCHASE,34,2402.06
2026-04-14,16,PREORDER,7,904.31
2026-04-14,16,ADD_TO_CART,33,0.00
2026-04-14,16,VIEW,218,0.00
2026-04-14,16,WISHLIST,42,0.00
2026-04-14,16,PURCHASE,14,2479.75
2026-04-14,18,PREORDER,4,639.27
2026-04-14,18,ADD_TO_CART,35,0.00
2026-04-14,18,VIEW,409,0.00
2026-04-14,18,WISHLIST,51,0.00
2026-04-14,18,PURCHASE,36,632.01
2026-04-14,20,PREORDER,14,473.15
2026-04-14,20,ADD_TO_CART,68,0.00
2026-04-14,20,VIEW,925,0.00
2026-04-14,20,WISHLIST,146,0.00
2026-04-14,20,PURCHASE,44,747.49
2026-04-14,22,PREORDER,9,816.59
2026-04-14,22,ADD_TO_CART,72,0.00
2026-04-14,22,VIEW,637,0.00
2026-04-14,22,WISHLIST,91,0.00
2026-04-14,22,PURCHASE,16,2097.60
2026-04-14,24,PREORDER,11,342.50
2026-04-14,24,ADD_TO_CART,75,0.00
2026-04-14,24,VIEW,679,0.00
2026-04-14,24,WISHLIST,72,0.00
2026-04-14,24,PURCHASE,16,799.99
2026-04-14,26,PREORDER,7,497.42
2026-04-14,26,ADD_TO_CART,23,0.00
2026-04-14,26,VIEW,394,0.00
2026-04-14,26,WISHLIST,101,0.00
2026-04-14,26,PURCHASE,28,2393.66
2026-04-14,28,PREORDER,4,1075.09
2026-04-14,28,ADD_TO_CART,52,0.00
2026-04-14,28,VIEW,368,0.00
2026-04-14,28,WISHLIST,78,0.00
2026-04-14,28,PURCHASE,13,1597.87
2026-04-14,30,PREORDER,7,750.32
2026-04-14,30,ADD_TO_CART,17,0.00
2026-04-14,30,VIEW,199,0.00
2026-04-14,30,WISHLIST,71,0.00
2026-04-14,30,PURCHASE,14,2011.51
2026-04-15,1,PREORDER,15,783.92
2026-04-15,1,ADD_TO_CART,61,0.00
2026-04-15,1,VIEW,454,0.00
2026-04-15,1,WISHLIST,95,0.00
2026-04-15,1,PURCHASE,42,1690.26
2026-04-15,3,PREORDER,7,375.16
2026-04-15,3,ADD_TO_CART,57,0.00
2026-04-15,3,VIEW,283,0.00
2026-04-15,3,WISHLIST,128,0.00
2026-04-15,3,PURCHASE,35,751.69
2026-04-15,5,PREORDER,10,869.78
2026-04-15,5,ADD_TO_CART,22,0.00
2026-04-15,5,VIEW,353,0.00
2026-04-15,5,WISHLIST,58,0.00
2026-04-15,5,PURCHASE,23,669.80
2026-04-15,7,PREORDER,14,937.91
2026-04-15,7,ADD_TO_CART,59,0.00
2026-04-15,7,VIEW,589,0.00
2026-04-15,7,WISHLIST,136,0.00
2026-04-15,7,PURCHASE,28,1776.35
2026-04-15,9,PREORDER,8,831.52
2026-04-15,9,ADD_TO_CART,71,0.00
2026-04-15,9,VIEW,655,0.00
2026-04-15,9,WISHLIST,48,0.00
2026-04-15,9,PURCHASE,45,2320.17
2026-04-15,11,PREORDER,9,537.55
2026-04-15,11,ADD_TO_CART,41,0.00
2026-04-15,11,VIEW,274,0.00
2026-04-15,11,WISHLIST,53,0.00
2026-04-15,11,PURCHASE,27,1650.36
2026-04-15,13,PREORDER,7,462.89
2026-04-15,13,ADD_TO_CART,18,0.00
2026-04-15,13,VIEW,412,0.00
2026-04-15,13,WISHLIST,77,0.00
2026-04-15,13,PURCHASE,15,1066.65
2026-04-15,15,PREORDER,10,307.04
2026-04-15,15,ADD_TO_CART,36,0.00
2026-04-15,15,VIEW,409,0.00
2026-04-15,15,WISHLIST,56,0.00
2026-04-15,15,PURCHASE,10,772.69
2026-04-15,17,PREORDER,7,437.69
2026-04-15,17,ADD_TO_CART,35,0.00
2026-04-15,17,VIEW,686,0.00
2026-04-15,17,WISHLIST,34,0.00
2026-04-15,17,PURCHASE,27,1297.61
2026-04-15,19,PREORDER,12,1065.76
2026-04-15,19,ADD_TO_CART,60,0.00
2026-04-15,19,VIEW,510,0.00
2026-04-15,19,WISHLIST,103,0.00
2026-04-15,19,PURCHASE,31,1644.07
2026-04-15,21,PREORDER,14,1038.70
2026-04-15,21,ADD_TO_CART,34,0.00
2026-04-15,21,VIEW,464,0.00
2026-04-15,21,WISHLIST,95,0.00
2026-04-15,21,PURCHASE,13,2185.79
2026-04-15,23,PREORDER,12,393.83
2026-04-15,23,ADD_TO_CART,44,0.00
2026-04-15,23,VIEW,780,0.00
2026-04-15,23,WISHLIST,118,0.00
2026-04-15,23,PURCHASE,45,1543.28
2026-04-15,25,PREORDER,4,1042.43
2026-04-15,25,ADD_TO_CART,52,0.00
2026-04-15,25,VIEW,568,0.00
2026-04-15,25,WISHLIST,95,0.00
2026-04-15,25,PURCHASE,14,1148.54
2026-04-15,27,PREORDER,10,376.10
2026-04-15,27,ADD_TO_CART,47,0.00
2026-04-15,27,VIEW,385,0.00
2026-04-15,27,WISHLIST,61,0.00
2026-04-15,27,PURCHASE,22,2095.50
2026-04-15,29,PREORDER,9,400.36
2026-04-15,29,ADD_TO_CART,36,0.00
2026-04-15,29,VIEW,514,0.00
2026-04-15,29,WISHLIST,86,0.00
2026-04-15,29,PURCHASE,31,1452.99
2026-04-16,2,PREORDER,13,653.27
2026-04-16,2,ADD_TO_CART,26,0.00
2026-04-16,2,VIEW,869,0.00
2026-04-16,2,WISHLIST,147,0.00
2026-04-16,2,PURCHASE,29,1793.14
2026-04-16,4,PREORDER,7,373.30
2026-04-16,4,ADD_TO_CART,26,0.00
2026-04-16,4,VIEW,638,0.00
2026-04-16,4,WISHLIST,152,0.00
2026-04-16,4,PURCHASE,49,2055.61
2026-04-16,6,PREORDER,4,612.21
2026-04-16,6,ADD_TO_CART,24,0.00
2026-04-16,6,VIEW,774,0.00
2026-04-16,6,WISHLIST,153,0.00
2026-04-16,6,PURCHASE,14,1455.09
2026-04-16,8,PREORDER,13,333.17
2026-04-16,8,ADD_TO_CART,51,0.00
2026-04-16,8,VIEW,514,0.00
2026-04-16,8,WISHLIST,121,0.00
2026-04-16,8,PURCHASE,27,942.77
2026-04-16,10,PREORDER,64,7111.29
2026-04-16,10,ADD_TO_CART,40,0.00
2026-04-16,10,VIEW,340,0.00
2026-04-16,10,WISHLIST,36,0.00
2026-04-16,10,PURCHASE,26,15520.98
2026-04-16,12,PREORDER,5,523.55
2026-04-16,12,ADD_TO_CART,35,0.00
2026-04-16,12,VIEW,535,0.00
2026-04-16,12,WISHLIST,102,0.00
2026-04-16,12,PURCHASE,23,1805.74
2026-04-16,14,PREORDER,7,562.74
2026-04-16,14,ADD_TO_CART,44,0.00
2026-04-16,14,VIEW,445,0.00
2026-04-16,14,WISHLIST,62,0.00
2026-04-16,14,PURCHASE,22,1299.71
2026-04-16,16,PREORDER,3,1115.22
2026-04-16,16,ADD_TO_CART,47,0.00
2026-04-16,16,VIEW,715,0.00
2026-04-16,16,WISHLIST,50,0.00
2026-04-16,16,PURCHASE,13,1675.56
2026-04-16,18,PREORDER,8,306.10
2026-04-16,18,ADD_TO_CART,45,0.00
2026-04-16,18,VIEW,566,0.00
2026-04-16,18,WISHLIST,65,0.00
2026-04-16,18,PURCHASE,34,2234.08
2026-04-16,20,PREORDER,15,981.77
2026-04-16,20,ADD_TO_CART,48,0.00
2026-04-16,20,VIEW,592,0.00
2026-04-16,20,WISHLIST,90,0.00
2026-04-16,20,PURCHASE,17,2057.71
2026-04-16,22,PREORDER,4,653.27
2026-04-16,22,ADD_TO_CART,64,0.00
2026-04-16,22,VIEW,268,0.00
2026-04-16,22,WISHLIST,101,0.00
2026-04-16,22,PURCHASE,35,1320.71
2026-04-16,24,PREORDER,4,293.97
2026-04-16,24,ADD_TO_CART,67,0.00
2026-04-16,24,VIEW,329,0.00
2026-04-16,24,WISHLIST,55,0.00
2026-04-16,24,PURCHASE,42,1186.33
2026-04-16,26,PREORDER,6,989.23
2026-04-16,26,ADD_TO_CART,24,0.00
2026-04-16,26,VIEW,488,0.00
2026-04-16,26,WISHLIST,56,0.00
2026-04-16,26,PURCHASE,33,2500.74
2026-04-16,28,PREORDER,5,850.18
2026-04-16,28,ADD_TO_CART,48,0.00
2026-04-16,28,VIEW,369,0.00
2026-04-16,28,WISHLIST,59,0.00
2026-04-16,28,PURCHASE,31,1944.32
2026-04-16,30,PREORDER,9,744.73
2026-04-16,30,ADD_TO_CART,34,0.00
2026-04-16,30,VIEW,218,0.00
2026-04-16,30,WISHLIST,61,0.00
2026-04-16,30,PURCHASE,19,653.01
2026-04-17,1,PREORDER,11,999.50
2026-04-17,1,ADD_TO_CART,76,0.00
2026-04-17,1,VIEW,350,0.00
2026-04-17,1,WISHLIST,152,0.00
2026-04-17,1,PURCHASE,37,1018.35
2026-04-17,3,PREORDER,5,1114.29
2026-04-17,3,ADD_TO_CART,40,0.00
2026-04-17,3,VIEW,785,0.00
2026-04-17,3,WISHLIST,41,0.00
2026-04-17,3,PURCHASE,15,1230.42
2026-04-17,5,PREORDER,9,1119.89
2026-04-17,5,ADD_TO_CART,69,0.00
2026-04-17,5,VIEW,741,0.00
2026-04-17,5,WISHLIST,78,0.00
2026-04-17,5,PURCHASE,41,1387.90
2026-04-17,7,PREORDER,5,356.50
2026-04-17,7,ADD_TO_CART,24,0.00
2026-04-17,7,VIEW,278,0.00
2026-04-17,7,WISHLIST,152,0.00
2026-04-17,7,PURCHASE,24,2257.18
2026-04-17,9,PREORDER,12,577.68
2026-04-17,9,ADD_TO_CART,43,0.00
2026-04-17,9,VIEW,937,0.00
2026-04-17,9,WISHLIST,87,0.00
2026-04-17,9,PURCHASE,14,835.68
2026-04-17,11,PREORDER,9,856.71
2026-04-17,11,ADD_TO_CART,19,0.00
2026-04-17,11,VIEW,278,0.00
2026-04-17,11,WISHLIST,107,0.00
2026-04-17,11,PURCHASE,31,1910.73
2026-04-17,13,PREORDER,7,866.05
2026-04-17,13,ADD_TO_CART,43,0.00
2026-04-17,13,VIEW,206,0.00
