REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,STREAMER_HANDLE,SPONSORSHIP_TYPE,AVG_CONCURRENT_VIEWERS,CHAT_MENTIONS,SPONSORSHIP_FEE_K_USD,LOADED_AT
2026-02-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,538.56,810811,4982,streamer_partner_2,BRANDED_SEGMENT,608108,2989,0.54,2026-05-04 11:41:42.118000-07:00
2026-02-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,581.22,810811,5432,streamer_partner_8,BRANDED_SEGMENT,608108,3259,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,688.80,810811,6021,streamer_partner_2,BRANDED_SEGMENT,608108,3613,0.69,2026-05-04 11:41:42.118000-07:00
2026-01-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,714.52,932432,13520,streamer_partner_5,BRANDED_SEGMENT,699324,8112,0.71,2026-05-04 11:41:42.118000-07:00
2026-01-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,585.67,932432,11007,streamer_partner_23,BRANDED_SEGMENT,699324,6604,0.59,2026-05-04 11:41:42.118000-07:00
2026-01-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,680.53,810811,6702,streamer_partner_10,BRANDED_SEGMENT,608108,4021,0.68,2026-05-04 11:41:42.118000-07:00
2026-01-13,Resident Evil 9 Pre-Order,twitch_sponsor_0114,820.58,810811,6885,streamer_partner_17,BRANDED_SEGMENT,608108,4131,0.82,2026-05-04 11:41:42.118000-07:00
2026-01-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,655.06,810811,11598,streamer_partner_20,BRANDED_SEGMENT,608108,6959,0.66,2026-05-04 11:41:42.118000-07:00
2026-01-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,809.12,810811,7101,streamer_partner_20,BRANDED_SEGMENT,608108,4261,0.81,2026-05-04 11:41:42.118000-07:00
2026-01-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,528.57,932432,7658,streamer_partner_16,BRANDED_SEGMENT,699324,4595,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,753.32,932432,6982,streamer_partner_15,BRANDED_SEGMENT,699324,4189,0.75,2026-05-04 11:41:42.118000-07:00
2026-01-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,557.66,810811,11211,streamer_partner_7,BRANDED_SEGMENT,608108,6727,0.56,2026-05-04 11:41:42.118000-07:00
2026-01-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,748.64,810811,6564,streamer_partner_8,BRANDED_SEGMENT,608108,3938,0.75,2026-05-04 11:41:42.118000-07:00
2026-01-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,614.96,810811,10574,streamer_partner_20,BRANDED_SEGMENT,608108,6344,0.61,2026-05-04 11:41:42.118000-07:00
2026-01-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,726.36,810811,11068,streamer_partner_3,BRANDED_SEGMENT,608108,6641,0.73,2026-05-04 11:41:42.118000-07:00
2026-01-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,574.21,810811,8718,streamer_partner_7,BRANDED_SEGMENT,608108,5231,0.57,2026-05-04 11:41:42.118000-07:00
2026-01-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,913.65,932432,11675,streamer_partner_13,BRANDED_SEGMENT,699324,7005,0.91,2026-05-04 11:41:42.118000-07:00
2026-01-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,828.73,932432,11734,streamer_partner_15,BRANDED_SEGMENT,699324,7040,0.83,2026-05-04 11:41:42.118000-07:00
2026-01-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,818.67,810811,9686,streamer_partner_5,BRANDED_SEGMENT,608108,5812,0.82,2026-05-04 11:41:42.118000-07:00
2026-01-27,Resident Evil 9 Pre-Order,twitch_sponsor_0114,522.01,810811,7075,streamer_partner_20,BRANDED_SEGMENT,608108,4245,0.52,2026-05-04 11:41:42.118000-07:00
2026-01-28,Resident Evil 9 Pre-Order,twitch_sponsor_0114,778.56,810811,9717,streamer_partner_5,BRANDED_SEGMENT,608108,5830,0.78,2026-05-04 11:41:42.118000-07:00
2026-01-29,Resident Evil 9 Pre-Order,twitch_sponsor_0114,800.21,810811,7013,streamer_partner_19,BRANDED_SEGMENT,608108,4208,0.80,2026-05-04 11:41:42.118000-07:00
2026-01-30,Resident Evil 9 Pre-Order,twitch_sponsor_0114,608.59,810811,5789,streamer_partner_10,BRANDED_SEGMENT,608108,3473,0.61,2026-05-04 11:41:42.118000-07:00
2026-01-31,Resident Evil 9 Pre-Order,twitch_sponsor_0114,521.25,932432,9542,streamer_partner_14,BRANDED_SEGMENT,699324,5725,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-01,Resident Evil 9 Pre-Order,twitch_sponsor_0114,934.15,932432,10910,streamer_partner_22,BRANDED_SEGMENT,699324,6546,0.93,2026-05-04 11:41:42.118000-07:00
2026-02-02,Resident Evil 9 Pre-Order,twitch_sponsor_0114,753.73,810811,9395,streamer_partner_18,BRANDED_SEGMENT,608108,5637,0.75,2026-05-04 11:41:42.118000-07:00
2026-02-03,Resident Evil 9 Pre-Order,twitch_sponsor_0114,533.47,810811,9499,streamer_partner_2,BRANDED_SEGMENT,608108,5699,0.53,2026-05-04 11:41:42.118000-07:00
2026-02-04,Resident Evil 9 Pre-Order,twitch_sponsor_0114,528.38,810811,5319,streamer_partner_2,BRANDED_SEGMENT,608108,3191,0.53,2026-05-04 11:41:42.118000-07:00
2026-02-05,Resident Evil 9 Pre-Order,twitch_sponsor_0114,802.75,810811,6036,streamer_partner_21,BRANDED_SEGMENT,608108,3622,0.80,2026-05-04 11:41:42.118000-07:00
2026-02-06,Resident Evil 9 Pre-Order,twitch_sponsor_0114,607.95,810811,9281,streamer_partner_3,BRANDED_SEGMENT,608108,5569,0.61,2026-05-04 11:41:42.118000-07:00
2026-02-07,Resident Evil 9 Pre-Order,twitch_sponsor_0114,578.35,932432,6078,streamer_partner_23,BRANDED_SEGMENT,699324,3647,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-08,Resident Evil 9 Pre-Order,twitch_sponsor_0114,519.78,932432,8378,streamer_partner_0,BRANDED_SEGMENT,699324,5027,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-09,Resident Evil 9 Pre-Order,twitch_sponsor_0114,581.22,810811,5792,streamer_partner_22,BRANDED_SEGMENT,608108,3475,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,520.10,810811,9451,streamer_partner_18,BRANDED_SEGMENT,608108,5671,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,671.61,810811,5550,streamer_partner_21,BRANDED_SEGMENT,608108,3330,0.67,2026-05-04 11:41:42.118000-07:00
2026-02-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,794.48,810811,8235,streamer_partner_14,BRANDED_SEGMENT,608108,4941,0.79,2026-05-04 11:41:42.118000-07:00
2026-02-14,Resident Evil 9 Pre-Order,twitch_sponsor_0114,599.58,932432,8258,streamer_partner_21,BRANDED_SEGMENT,699324,4955,0.60,2026-05-04 11:41:42.118000-07:00
2026-02-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,863.13,932432,5776,streamer_partner_4,BRANDED_SEGMENT,699324,3466,0.86,2026-05-04 11:41:42.118000-07:00
2026-02-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,820.58,810811,5879,streamer_partner_6,BRANDED_SEGMENT,608108,3527,0.82,2026-05-04 11:41:42.118000-07:00
2026-02-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,586.31,810811,6546,streamer_partner_19,BRANDED_SEGMENT,608108,3928,0.59,2026-05-04 11:41:42.118000-07:00
2026-02-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,523.29,810811,7921,streamer_partner_10,BRANDED_SEGMENT,608108,4753,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,697.08,810811,5128,streamer_partner_8,BRANDED_SEGMENT,608108,3077,0.70,2026-05-04 11:41:42.118000-07:00
2026-02-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,686.89,810811,7301,streamer_partner_18,BRANDED_SEGMENT,608108,4381,0.69,2026-05-04 11:41:42.118000-07:00
2026-02-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,628.13,932432,6501,streamer_partner_22,BRANDED_SEGMENT,699324,3901,0.63,2026-05-04 11:41:42.118000-07:00
2026-02-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,584.21,932432,6423,streamer_partner_8,BRANDED_SEGMENT,699324,3854,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,741.64,810811,8091,streamer_partner_14,BRANDED_SEGMENT,608108,4855,0.74,2026-05-04 11:41:42.118000-07:00
2026-02-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,785.56,810811,5916,streamer_partner_2,BRANDED_SEGMENT,608108,3550,0.79,2026-05-04 11:41:42.118000-07:00
2026-02-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,530.29,810811,7891,streamer_partner_8,BRANDED_SEGMENT,608108,4735,0.53,2026-05-04 11:41:42.118000-07:00
2026-02-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,450.08,810811,4402,streamer_partner_2,BRANDED_SEGMENT,608108,2641,0.45,2026-05-04 11:41:42.118000-07:00
2026-01-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,573.23,932432,10257,streamer_partner_5,BRANDED_SEGMENT,699324,6154,0.57,2026-05-04 11:41:42.118000-07:00
2026-01-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,713.79,932432,9065,streamer_partner_23,BRANDED_SEGMENT,699324,5439,0.71,2026-05-04 11:41:42.118000-07:00
2026-01-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,612.41,810811,10531,streamer_partner_10,BRANDED_SEGMENT,608108,6319,0.61,2026-05-04 11:41:42.118000-07:00
2026-01-13,Resident Evil 9 Pre-Order,twitch_sponsor_0114,534.74,810811,11079,streamer_partner_17,BRANDED_SEGMENT,608108,6647,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,753.73,810811,8095,streamer_partner_20,BRANDED_SEGMENT,608108,4857,0.75,2026-05-04 11:41:42.118000-07:00
2026-01-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,506.73,810811,7719,streamer_partner_20,BRANDED_SEGMENT,608108,4631,0.51,2026-05-04 11:41:42.118000-07:00
2026-01-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,718.18,932432,11091,streamer_partner_16,BRANDED_SEGMENT,699324,6655,0.72,2026-05-04 11:41:42.118000-07:00
2026-01-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,808.96,932432,12480,streamer_partner_15,BRANDED_SEGMENT,699324,7488,0.81,2026-05-04 11:41:42.118000-07:00
2026-01-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,690.07,810811,7901,streamer_partner_7,BRANDED_SEGMENT,608108,4741,0.69,2026-05-04 11:41:42.118000-07:00
2026-01-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,793.20,810811,6415,streamer_partner_8,BRANDED_SEGMENT,608108,3849,0.79,2026-05-04 11:41:42.118000-07:00
2026-01-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,482.54,810811,10057,streamer_partner_20,BRANDED_SEGMENT,608108,6034,0.48,2026-05-04 11:41:42.118000-07:00
2026-01-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,807.21,810811,7696,streamer_partner_3,BRANDED_SEGMENT,608108,4618,0.81,2026-05-04 11:41:42.118000-07:00
2026-01-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,765.19,810811,9008,streamer_partner_7,BRANDED_SEGMENT,608108,5405,0.77,2026-05-04 11:41:42.118000-07:00
2026-01-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,738.68,932432,13248,streamer_partner_13,BRANDED_SEGMENT,699324,7949,0.74,2026-05-04 11:41:42.118000-07:00
2026-01-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,923.17,932432,6810,streamer_partner_15,BRANDED_SEGMENT,699324,4086,0.92,2026-05-04 11:41:42.118000-07:00
2026-01-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,593.95,810811,11171,streamer_partner_5,BRANDED_SEGMENT,608108,6703,0.59,2026-05-04 11:41:42.118000-07:00
2026-01-27,Resident Evil 9 Pre-Order,twitch_sponsor_0114,490.82,810811,7846,streamer_partner_20,BRANDED_SEGMENT,608108,4708,0.49,2026-05-04 11:41:42.118000-07:00
2026-01-28,Resident Evil 9 Pre-Order,twitch_sponsor_0114,527.10,810811,7635,streamer_partner_5,BRANDED_SEGMENT,608108,4581,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-29,Resident Evil 9 Pre-Order,twitch_sponsor_0114,502.28,810811,7082,streamer_partner_19,BRANDED_SEGMENT,608108,4249,0.50,2026-05-04 11:41:42.118000-07:00
2026-01-30,Resident Evil 9 Pre-Order,twitch_sponsor_0114,598.40,810811,9671,streamer_partner_10,BRANDED_SEGMENT,608108,5803,0.60,2026-05-04 11:41:42.118000-07:00
2026-01-31,Resident Evil 9 Pre-Order,twitch_sponsor_0114,781.14,932432,9542,streamer_partner_14,BRANDED_SEGMENT,699324,5725,0.78,2026-05-04 11:41:42.118000-07:00
2026-02-01,Resident Evil 9 Pre-Order,twitch_sponsor_0114,720.38,932432,8759,streamer_partner_22,BRANDED_SEGMENT,699324,5255,0.72,2026-05-04 11:41:42.118000-07:00
2026-02-02,Resident Evil 9 Pre-Order,twitch_sponsor_0114,791.93,810811,8800,streamer_partner_18,BRANDED_SEGMENT,608108,5280,0.79,2026-05-04 11:41:42.118000-07:00
2026-02-03,Resident Evil 9 Pre-Order,twitch_sponsor_0114,735.27,810811,5241,streamer_partner_2,BRANDED_SEGMENT,608108,3145,0.74,2026-05-04 11:41:42.118000-07:00
2026-02-04,Resident Evil 9 Pre-Order,twitch_sponsor_0114,759.46,810811,8368,streamer_partner_2,BRANDED_SEGMENT,608108,5021,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-05,Resident Evil 9 Pre-Order,twitch_sponsor_0114,620.05,810811,5972,streamer_partner_21,BRANDED_SEGMENT,608108,3583,0.62,2026-05-04 11:41:42.118000-07:00
2026-02-06,Resident Evil 9 Pre-Order,twitch_sponsor_0114,809.12,810811,9599,streamer_partner_3,BRANDED_SEGMENT,608108,5759,0.81,2026-05-04 11:41:42.118000-07:00
2026-02-07,Resident Evil 9 Pre-Order,twitch_sponsor_0114,770.16,932432,10781,streamer_partner_23,BRANDED_SEGMENT,699324,6469,0.77,2026-05-04 11:41:42.118000-07:00
2026-02-08,Resident Evil 9 Pre-Order,twitch_sponsor_0114,919.51,932432,7376,streamer_partner_0,BRANDED_SEGMENT,699324,4426,0.92,2026-05-04 11:41:42.118000-07:00
2026-02-09,Resident Evil 9 Pre-Order,twitch_sponsor_0114,727.63,810811,8134,streamer_partner_22,BRANDED_SEGMENT,608108,4880,0.73,2026-05-04 11:41:42.118000-07:00
2026-02-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,742.28,810811,5122,streamer_partner_18,BRANDED_SEGMENT,608108,3073,0.74,2026-05-04 11:41:42.118000-07:00
2026-02-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,511.19,810811,8023,streamer_partner_21,BRANDED_SEGMENT,608108,4814,0.51,2026-05-04 11:41:42.118000-07:00
2026-02-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,496.55,810811,7638,streamer_partner_14,BRANDED_SEGMENT,608108,4583,0.50,2026-05-04 11:41:42.118000-07:00
2026-02-14,Resident Evil 9 Pre-Order,twitch_sponsor_0114,916.58,932432,5706,streamer_partner_21,BRANDED_SEGMENT,699324,3424,0.92,2026-05-04 11:41:42.118000-07:00
2026-02-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,902.67,932432,8564,streamer_partner_4,BRANDED_SEGMENT,699324,5138,0.90,2026-05-04 11:41:42.118000-07:00
2026-02-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,575.49,810811,4624,streamer_partner_6,BRANDED_SEGMENT,608108,2774,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,759.46,810811,6095,streamer_partner_19,BRANDED_SEGMENT,608108,3657,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,480.63,810811,6694,streamer_partner_10,BRANDED_SEGMENT,608108,4016,0.48,2026-05-04 11:41:42.118000-07:00
2026-02-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,517.56,810811,5458,streamer_partner_8,BRANDED_SEGMENT,608108,3275,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,712.99,810811,6048,streamer_partner_18,BRANDED_SEGMENT,608108,3629,0.71,2026-05-04 11:41:42.118000-07:00
2026-02-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,724.04,932432,6253,streamer_partner_22,BRANDED_SEGMENT,699324,3752,0.72,2026-05-04 11:41:42.118000-07:00
2026-02-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,951.72,932432,7952,streamer_partner_8,BRANDED_SEGMENT,699324,4771,0.95,2026-05-04 11:41:42.118000-07:00
2026-02-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,574.21,810811,5569,streamer_partner_14,BRANDED_SEGMENT,608108,3341,0.57,2026-05-04 11:41:42.118000-07:00
2026-02-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,550.02,810811,7369,streamer_partner_2,BRANDED_SEGMENT,608108,4421,0.55,2026-05-04 11:41:42.118000-07:00
2026-02-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,567.85,810811,8045,streamer_partner_8,BRANDED_SEGMENT,608108,4827,0.57,2026-05-04 11:41:42.118000-07:00
2026-02-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,575.49,810811,7792,streamer_partner_2,BRANDED_SEGMENT,608108,4675,0.58,2026-05-04 11:41:42.118000-07:00
2026-01-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,834.58,932432,13893,streamer_partner_5,BRANDED_SEGMENT,699324,8336,0.83,2026-05-04 11:41:42.118000-07:00
2026-01-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,679.38,932432,10452,streamer_partner_23,BRANDED_SEGMENT,699324,6271,0.68,2026-05-04 11:41:42.118000-07:00
2026-01-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,515.01,810811,12047,streamer_partner_10,BRANDED_SEGMENT,608108,7228,0.52,2026-05-04 11:41:42.118000-07:00
2026-01-13,Resident Evil 9 Pre-Order,twitch_sponsor_0114,681.16,810811,9734,streamer_partner_17,BRANDED_SEGMENT,608108,5840,0.68,2026-05-04 11:41:42.118000-07:00
2026-01-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,773.47,810811,8796,streamer_partner_20,BRANDED_SEGMENT,608108,5278,0.77,2026-05-04 11:41:42.118000-07:00
2026-01-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,772.83,810811,11115,streamer_partner_20,BRANDED_SEGMENT,608108,6669,0.77,2026-05-04 11:41:42.118000-07:00
2026-01-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,850.69,932432,10387,streamer_partner_16,BRANDED_SEGMENT,699324,6232,0.85,2026-05-04 11:41:42.118000-07:00
2026-01-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,572.49,932432,7418,streamer_partner_15,BRANDED_SEGMENT,699324,4451,0.57,2026-05-04 11:41:42.118000-07:00
2026-01-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,729.54,810811,6320,streamer_partner_7,BRANDED_SEGMENT,608108,3792,0.73,2026-05-04 11:41:42.118000-07:00
2026-01-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,484.45,810811,7236,streamer_partner_8,BRANDED_SEGMENT,608108,4342,0.48,2026-05-04 11:41:42.118000-07:00
2026-01-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,694.53,810811,6507,streamer_partner_20,BRANDED_SEGMENT,608108,3904,0.69,2026-05-04 11:41:42.118000-07:00
2026-01-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,510.55,810811,6304,streamer_partner_3,BRANDED_SEGMENT,608108,3782,0.51,2026-05-04 11:41:42.118000-07:00
2026-01-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,624.50,810811,10897,streamer_partner_7,BRANDED_SEGMENT,608108,6538,0.62,2026-05-04 11:41:42.118000-07:00
2026-01-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,521.98,932432,13000,streamer_partner_13,BRANDED_SEGMENT,699324,7800,0.52,2026-05-04 11:41:42.118000-07:00
2026-01-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,910.72,932432,9518,streamer_partner_15,BRANDED_SEGMENT,699324,5711,0.91,2026-05-04 11:41:42.118000-07:00
2026-01-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,811.67,810811,9050,streamer_partner_5,BRANDED_SEGMENT,608108,5430,0.81,2026-05-04 11:41:42.118000-07:00
2026-01-27,Resident Evil 9 Pre-Order,twitch_sponsor_0114,500.37,810811,10158,streamer_partner_20,BRANDED_SEGMENT,608108,6095,0.50,2026-05-04 11:41:42.118000-07:00
2026-01-28,Resident Evil 9 Pre-Order,twitch_sponsor_0114,738.46,810811,5830,streamer_partner_5,BRANDED_SEGMENT,608108,3498,0.74,2026-05-04 11:41:42.118000-07:00
2026-01-29,Resident Evil 9 Pre-Order,twitch_sponsor_0114,651.24,810811,10932,streamer_partner_19,BRANDED_SEGMENT,608108,6559,0.65,2026-05-04 11:41:42.118000-07:00
2026-01-30,Resident Evil 9 Pre-Order,twitch_sponsor_0114,696.44,810811,5585,streamer_partner_10,BRANDED_SEGMENT,608108,3351,0.70,2026-05-04 11:41:42.118000-07:00
2026-01-31,Resident Evil 9 Pre-Order,twitch_sponsor_0114,749.66,932432,10783,streamer_partner_14,BRANDED_SEGMENT,699324,6470,0.75,2026-05-04 11:41:42.118000-07:00
2026-02-01,Resident Evil 9 Pre-Order,twitch_sponsor_0114,917.31,932432,7606,streamer_partner_22,BRANDED_SEGMENT,699324,4564,0.92,2026-05-04 11:41:42.118000-07:00
2026-02-02,Resident Evil 9 Pre-Order,twitch_sponsor_0114,660.79,810811,7939,streamer_partner_18,BRANDED_SEGMENT,608108,4763,0.66,2026-05-04 11:41:42.118000-07:00
2026-02-03,Resident Evil 9 Pre-Order,twitch_sponsor_0114,464.08,810811,7796,streamer_partner_2,BRANDED_SEGMENT,608108,4678,0.46,2026-05-04 11:41:42.118000-07:00
2026-02-04,Resident Evil 9 Pre-Order,twitch_sponsor_0114,516.28,810811,9600,streamer_partner_2,BRANDED_SEGMENT,608108,5760,0.52,2026-05-04 11:41:42.118000-07:00
2026-02-05,Resident Evil 9 Pre-Order,twitch_sponsor_0114,610.50,810811,6229,streamer_partner_21,BRANDED_SEGMENT,608108,3737,0.61,2026-05-04 11:41:42.118000-07:00
2026-02-06,Resident Evil 9 Pre-Order,twitch_sponsor_0114,480.63,810811,5848,streamer_partner_3,BRANDED_SEGMENT,608108,3509,0.48,2026-05-04 11:41:42.118000-07:00
2026-02-07,Resident Evil 9 Pre-Order,twitch_sponsor_0114,803.83,932432,10781,streamer_partner_23,BRANDED_SEGMENT,699324,6469,0.80,2026-05-04 11:41:42.118000-07:00
2026-02-08,Resident Evil 9 Pre-Order,twitch_sponsor_0114,730.63,932432,6230,streamer_partner_0,BRANDED_SEGMENT,699324,3738,0.73,2026-05-04 11:41:42.118000-07:00
2026-02-09,Resident Evil 9 Pre-Order,twitch_sponsor_0114,672.89,810811,9428,streamer_partner_22,BRANDED_SEGMENT,608108,5657,0.67,2026-05-04 11:41:42.118000-07:00
2026-02-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,669.70,810811,8719,streamer_partner_18,BRANDED_SEGMENT,608108,5231,0.67,2026-05-04 11:41:42.118000-07:00
2026-02-11,Resident Evil 9 Pre-Order,twitch_sponsor_0114,818.03,810811,6696,streamer_partner_21,BRANDED_SEGMENT,608108,4018,0.82,2026-05-04 11:41:42.118000-07:00
2026-02-12,Resident Evil 9 Pre-Order,twitch_sponsor_0114,650.61,810811,5848,streamer_partner_14,BRANDED_SEGMENT,608108,3509,0.65,2026-05-04 11:41:42.118000-07:00
2026-02-14,Resident Evil 9 Pre-Order,twitch_sponsor_0114,808.96,932432,7788,streamer_partner_21,BRANDED_SEGMENT,699324,4673,0.81,2026-05-04 11:41:42.118000-07:00
2026-02-15,Resident Evil 9 Pre-Order,twitch_sponsor_0114,929.02,932432,8431,streamer_partner_4,BRANDED_SEGMENT,699324,5059,0.93,2026-05-04 11:41:42.118000-07:00
2026-02-16,Resident Evil 9 Pre-Order,twitch_sponsor_0114,584.40,810811,5822,streamer_partner_6,BRANDED_SEGMENT,608108,3493,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-17,Resident Evil 9 Pre-Order,twitch_sponsor_0114,460.26,810811,6603,streamer_partner_19,BRANDED_SEGMENT,608108,3962,0.46,2026-05-04 11:41:42.118000-07:00
2026-02-18,Resident Evil 9 Pre-Order,twitch_sponsor_0114,664.61,810811,8423,streamer_partner_10,BRANDED_SEGMENT,608108,5054,0.66,2026-05-04 11:41:42.118000-07:00
2026-02-19,Resident Evil 9 Pre-Order,twitch_sponsor_0114,493.37,810811,5789,streamer_partner_8,BRANDED_SEGMENT,608108,3473,0.49,2026-05-04 11:41:42.118000-07:00
2026-02-20,Resident Evil 9 Pre-Order,twitch_sponsor_0114,735.27,810811,4413,streamer_partner_18,BRANDED_SEGMENT,608108,2648,0.74,2026-05-04 11:41:42.118000-07:00
2026-02-21,Resident Evil 9 Pre-Order,twitch_sponsor_0114,931.22,932432,9720,streamer_partner_22,BRANDED_SEGMENT,699324,5832,0.93,2026-05-04 11:41:42.118000-07:00
2026-02-22,Resident Evil 9 Pre-Order,twitch_sponsor_0114,773.82,932432,7585,streamer_partner_8,BRANDED_SEGMENT,699324,4551,0.77,2026-05-04 11:41:42.118000-07:00
2026-02-23,Resident Evil 9 Pre-Order,twitch_sponsor_0114,809.76,810811,5569,streamer_partner_14,BRANDED_SEGMENT,608108,3341,0.81,2026-05-04 11:41:42.118000-07:00
2026-02-24,Resident Evil 9 Pre-Order,twitch_sponsor_0114,739.09,810811,4463,streamer_partner_2,BRANDED_SEGMENT,608108,2678,0.74,2026-05-04 11:41:42.118000-07:00
2026-02-25,Resident Evil 9 Pre-Order,twitch_sponsor_0114,756.92,810811,6149,streamer_partner_8,BRANDED_SEGMENT,608108,3689,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-26,Resident Evil 9 Pre-Order,twitch_sponsor_0114,528.38,810811,5515,streamer_partner_2,BRANDED_SEGMENT,608108,3309,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-10,Resident Evil 9 Pre-Order,twitch_sponsor_0114,792.85,932432,9977,streamer_partner_5,BRANDED_SEGMENT,699324,5986,0.79,2026-05-04 11:41:42.118000-07:00
