REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,AD_SET_NAME,AD_NAME,REACH,VIDEO_P100_VIEWS,ACTIONS,CPM_REPORTED,FREQUENCY,LOADED_AT
2026-01-22,Helldivers 2 Reengagement,act_0123400001,884.11,2947368,20311,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2195789,409743,"[{""action_type"":""link_click"",""value"":20311},{""action_type"":""video_view"",""value"":975579}]",0.3000,1.34,2026-05-04 11:41:44.839000-07:00
2026-01-24,Helldivers 2 Reengagement,act_0123400001,1541.49,3389474,29071,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2542106,710366,"[{""action_type"":""link_click"",""value"":29071},{""action_type"":""video_view"",""value"":1691348}]",0.4548,1.33,2026-05-04 11:41:44.839000-07:00
2026-01-25,Helldivers 2 Reengagement,act_0123400001,1104.19,3389474,19361,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2420084,474052,"[{""action_type"":""link_click"",""value"":19361},{""action_type"":""video_view"",""value"":1128695}]",0.3258,1.40,2026-05-04 11:41:44.839000-07:00
2026-01-26,Helldivers 2 Reengagement,act_0123400001,1273.88,2947368,21150,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2307789,580573,"[{""action_type"":""link_click"",""value"":21150},{""action_type"":""video_view"",""value"":1382316}]",0.4322,1.28,2026-05-04 11:41:44.839000-07:00
2026-01-27,Helldivers 2 Reengagement,act_0123400001,1044.53,2947368,15392,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2422736,480303,"[{""action_type"":""link_click"",""value"":15392},{""action_type"":""video_view"",""value"":1143579}]",0.3544,1.22,2026-05-04 11:41:44.839000-07:00
2026-01-28,Helldivers 2 Reengagement,act_0123400001,1497.28,2947368,14060,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2201684,487730,"[{""action_type"":""link_click"",""value"":14060},{""action_type"":""video_view"",""value"":1161263}]",0.5080,1.34,2026-05-04 11:41:44.839000-07:00
2026-01-29,Helldivers 2 Reengagement,act_0123400001,849.65,2947368,16651,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2186947,581810,"[{""action_type"":""link_click"",""value"":16651},{""action_type"":""video_view"",""value"":1385263}]",0.2883,1.35,2026-05-04 11:41:44.839000-07:00
2026-01-30,Helldivers 2 Reengagement,act_0123400001,1289.33,2947368,14560,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1942316,357751,"[{""action_type"":""link_click"",""value"":14560},{""action_type"":""video_view"",""value"":851789}]",0.4375,1.52,2026-05-04 11:41:44.839000-07:00
2026-01-31,Helldivers 2 Reengagement,act_0123400001,994.86,3389474,27593,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1965895,657694,"[{""action_type"":""link_click"",""value"":27593},{""action_type"":""video_view"",""value"":1565937}]",0.2935,1.72,2026-05-04 11:41:44.839000-07:00
2026-02-01,Helldivers 2 Reengagement,act_0123400001,1296.87,3389474,26308,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2572611,646305,"[{""action_type"":""link_click"",""value"":26308},{""action_type"":""video_view"",""value"":1538821}]",0.3826,1.32,2026-05-04 11:41:44.839000-07:00
2026-02-02,Helldivers 2 Reengagement,act_0123400001,1455.69,2947368,21928,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1738947,621423,"[{""action_type"":""link_click"",""value"":21928},{""action_type"":""video_view"",""value"":1479579}]",0.4939,1.69,2026-05-04 11:41:44.839000-07:00
2026-02-03,Helldivers 2 Reengagement,act_0123400001,891.24,2947368,20280,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2372631,367655,"[{""action_type"":""link_click"",""value"":20280},{""action_type"":""video_view"",""value"":875368}]",0.3024,1.24,2026-05-04 11:41:44.839000-07:00
2026-02-04,Helldivers 2 Reengagement,act_0123400001,1092.07,2947368,16411,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1653473,597903,"[{""action_type"":""link_click"",""value"":16411},{""action_type"":""video_view"",""value"":1423579}]",0.3705,1.78,2026-05-04 11:41:44.839000-07:00
2026-02-05,Helldivers 2 Reengagement,act_0123400001,1421.23,2947368,14190,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1621052,376320,"[{""action_type"":""link_click"",""value"":14190},{""action_type"":""video_view"",""value"":896000}]",0.4822,1.82,2026-05-04 11:41:44.839000-07:00
2026-02-06,Helldivers 2 Reengagement,act_0123400001,1304.78,2947368,12171,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2054315,331756,"[{""action_type"":""link_click"",""value"":12171},{""action_type"":""video_view"",""value"":789895}]",0.4427,1.43,2026-05-04 11:41:44.839000-07:00
2026-02-07,Helldivers 2 Reengagement,act_0123400001,1359.74,3389474,22566,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2023516,451274,"[{""action_type"":""link_click"",""value"":22566},{""action_type"":""video_view"",""value"":1074463}]",0.4012,1.68,2026-05-04 11:41:44.839000-07:00
2026-02-08,Helldivers 2 Reengagement,act_0123400001,1693.18,3389474,20044,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1898105,458393,"[{""action_type"":""link_click"",""value"":20044},{""action_type"":""video_view"",""value"":1091411}]",0.4995,1.79,2026-05-04 11:41:44.839000-07:00
2026-02-09,Helldivers 2 Reengagement,act_0123400001,1406.97,2947368,13617,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1741894,448118,"[{""action_type"":""link_click"",""value"":13617},{""action_type"":""video_view"",""value"":1066947}]",0.4774,1.69,2026-05-04 11:41:44.839000-07:00
2026-02-10,Helldivers 2 Reengagement,act_0123400001,1275.07,2947368,17571,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2428631,335470,"[{""action_type"":""link_click"",""value"":17571},{""action_type"":""video_view"",""value"":798737}]",0.4326,1.21,2026-05-04 11:41:44.839000-07:00
2026-02-11,Helldivers 2 Reengagement,act_0123400001,1458.07,2947368,14371,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2496421,585524,"[{""action_type"":""link_click"",""value"":14371},{""action_type"":""video_view"",""value"":1394105}]",0.4947,1.18,2026-05-04 11:41:44.839000-07:00
2026-02-12,Helldivers 2 Reengagement,act_0123400001,1373.70,2947368,12384,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1904000,370130,"[{""action_type"":""link_click"",""value"":12384},{""action_type"":""video_view"",""value"":881263}]",0.4661,1.55,2026-05-04 11:41:44.839000-07:00
2026-02-13,Helldivers 2 Reengagement,act_0123400001,1507.98,2947368,15152,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1736000,568194,"[{""action_type"":""link_click"",""value"":15152},{""action_type"":""video_view"",""value"":1352842}]",0.5116,1.70,2026-05-04 11:41:44.839000-07:00
2026-02-14,Helldivers 2 Reengagement,act_0123400001,1669.95,3389474,11117,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2182821,593633,"[{""action_type"":""link_click"",""value"":11117},{""action_type"":""video_view"",""value"":1413411}]",0.4927,1.55,2026-05-04 11:41:44.839000-07:00
2026-02-15,Helldivers 2 Reengagement,act_0123400001,1352.90,3389474,18734,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2589558,677624,"[{""action_type"":""link_click"",""value"":18734},{""action_type"":""video_view"",""value"":1613390}]",0.3991,1.31,2026-05-04 11:41:44.839000-07:00
2026-02-17,Helldivers 2 Reengagement,act_0123400001,1269.13,2947368,13077,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2475789,356514,"[{""action_type"":""link_click"",""value"":13077},{""action_type"":""video_view"",""value"":848842}]",0.4306,1.19,2026-05-04 11:41:44.839000-07:00
2026-02-18,Helldivers 2 Reengagement,act_0123400001,1144.35,2947368,13558,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2466947,367655,"[{""action_type"":""link_click"",""value"":13558},{""action_type"":""video_view"",""value"":875368}]",0.3883,1.19,2026-05-04 11:41:44.839000-07:00
2026-02-19,Helldivers 2 Reengagement,act_0123400001,1313.09,2947368,11884,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1968842,445642,"[{""action_type"":""link_click"",""value"":11884},{""action_type"":""video_view"",""value"":1061052}]",0.4455,1.50,2026-05-04 11:41:44.839000-07:00
2026-02-20,Helldivers 2 Reengagement,act_0123400001,1019.58,2947368,14213,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1909894,552101,"[{""action_type"":""link_click"",""value"":14213},{""action_type"":""video_view"",""value"":1314526}]",0.3459,1.54,2026-05-04 11:41:44.839000-07:00
2026-02-21,Helldivers 2 Reengagement,act_0123400001,1016.73,3389474,10914,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1972674,478322,"[{""action_type"":""link_click"",""value"":10914},{""action_type"":""video_view"",""value"":1138863}]",0.3000,1.72,2026-05-04 11:41:44.839000-07:00
2026-02-22,Helldivers 2 Reengagement,act_0123400001,1281.84,3389474,13761,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2728527,385790,"[{""action_type"":""link_click"",""value"":13761},{""action_type"":""video_view"",""value"":918547}]",0.3782,1.24,2026-05-04 11:41:44.839000-07:00
2026-02-23,Helldivers 2 Reengagement,act_0123400001,1214.46,2947368,8562,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2369684,527343,"[{""action_type"":""link_click"",""value"":8562},{""action_type"":""video_view"",""value"":1255579}]",0.4120,1.24,2026-05-04 11:41:44.839000-07:00
2026-02-24,Helldivers 2 Reengagement,act_0123400001,1172.87,2947368,15989,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1789052,583048,"[{""action_type"":""link_click"",""value"":15989},{""action_type"":""video_view"",""value"":1388210}]",0.3979,1.65,2026-05-04 11:41:44.839000-07:00
2026-02-25,Helldivers 2 Reengagement,act_0123400001,1534.12,2947368,15371,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2207579,323090,"[{""action_type"":""link_click"",""value"":15371},{""action_type"":""video_view"",""value"":769263}]",0.5205,1.34,2026-05-04 11:41:44.839000-07:00
2026-02-28,Helldivers 2 Reengagement,act_0123400001,968.90,3389474,9728,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2572611,700401,"[{""action_type"":""link_click"",""value"":9728},{""action_type"":""video_view"",""value"":1667621}]",0.2859,1.32,2026-05-04 11:41:44.839000-07:00
2025-12-02,Helldivers 2 Reengagement,act_0123400001,1125.34,2947368,28653,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2098526,462973,"[{""action_type"":""link_click"",""value"":28653},{""action_type"":""video_view"",""value"":1102316}]",0.3818,1.40,2026-05-04 11:41:44.839000-07:00
2025-12-03,Helldivers 2 Reengagement,act_0123400001,1267.94,2947368,26682,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2192842,332994,"[{""action_type"":""link_click"",""value"":26682},{""action_type"":""video_view"",""value"":792842}]",0.4302,1.34,2026-05-04 11:41:44.839000-07:00
2025-12-04,Helldivers 2 Reengagement,act_0123400001,1169.31,2947368,34807,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2499368,469162,"[{""action_type"":""link_click"",""value"":34807},{""action_type"":""video_view"",""value"":1117052}]",0.3967,1.18,2026-05-04 11:41:44.839000-07:00
2025-12-05,Helldivers 2 Reengagement,act_0123400001,1286.95,2947368,33666,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1809684,412219,"[{""action_type"":""link_click"",""value"":33666},{""action_type"":""video_view"",""value"":981474}]",0.4366,1.63,2026-05-04 11:41:44.839000-07:00
2025-12-06,Helldivers 2 Reengagement,act_0123400001,1076.86,3389474,44253,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2586169,545231,"[{""action_type"":""link_click"",""value"":44253},{""action_type"":""video_view"",""value"":1298169}]",0.3177,1.31,2026-05-04 11:41:44.839000-07:00
2025-12-07,Helldivers 2 Reengagement,act_0123400001,1072.76,3389474,40980,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2521769,397178,"[{""action_type"":""link_click"",""value"":40980},{""action_type"":""video_view"",""value"":945663}]",0.3165,1.34,2026-05-04 11:41:44.839000-07:00
2025-12-08,Helldivers 2 Reengagement,act_0123400001,1267.94,2947368,26710,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2452210,324328,"[{""action_type"":""link_click"",""value"":26710},{""action_type"":""video_view"",""value"":772210}]",0.4302,1.20,2026-05-04 11:41:44.839000-07:00
2025-12-09,Helldivers 2 Reengagement,act_0123400001,1516.30,2947368,32553,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2033684,472876,"[{""action_type"":""link_click"",""value"":32553},{""action_type"":""video_view"",""value"":1125895}]",0.5145,1.45,2026-05-04 11:41:44.839000-07:00
2025-12-10,Helldivers 2 Reengagement,act_0123400001,1019.58,2947368,33642,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2092631,533533,"[{""action_type"":""link_click"",""value"":33642},{""action_type"":""video_view"",""value"":1270316}]",0.3459,1.41,2026-05-04 11:41:44.839000-07:00
2025-12-11,Helldivers 2 Reengagement,act_0123400001,905.50,2947368,33352,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1750737,558290,"[{""action_type"":""link_click"",""value"":33352},{""action_type"":""video_view"",""value"":1329263}]",0.3072,1.68,2026-05-04 11:41:44.839000-07:00
2025-12-12,Helldivers 2 Reengagement,act_0123400001,982.74,2947368,34675,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1624000,413457,"[{""action_type"":""link_click"",""value"":34675},{""action_type"":""video_view"",""value"":984421}]",0.3334,1.81,2026-05-04 11:41:44.839000-07:00
2025-12-13,Helldivers 2 Reengagement,act_0123400001,1399.37,3389474,42591,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2169263,400026,"[{""action_type"":""link_click"",""value"":42591},{""action_type"":""video_view"",""value"":952442}]",0.4129,1.56,2026-05-04 11:41:44.839000-07:00
2025-12-14,Helldivers 2 Reengagement,act_0123400001,1326.94,3389474,43732,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2040463,646305,"[{""action_type"":""link_click"",""value"":43732},{""action_type"":""video_view"",""value"":1538821}]",0.3915,1.66,2026-05-04 11:41:44.839000-07:00
2025-12-15,Helldivers 2 Reengagement,act_0123400001,895.99,2947368,36642,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2030737,537246,"[{""action_type"":""link_click"",""value"":36642},{""action_type"":""video_view"",""value"":1279158}]",0.3040,1.45,2026-05-04 11:41:44.839000-07:00
2025-12-16,Helldivers 2 Reengagement,act_0123400001,1378.45,2947368,33718,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2237052,644943,"[{""action_type"":""link_click"",""value"":33718},{""action_type"":""video_view"",""value"":1535579}]",0.4677,1.32,2026-05-04 11:41:44.839000-07:00
2025-12-17,Helldivers 2 Reengagement,act_0123400001,1288.14,2947368,30841,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1662316,543436,"[{""action_type"":""link_click"",""value"":30841},{""action_type"":""video_view"",""value"":1293895}]",0.4370,1.77,2026-05-04 11:41:44.839000-07:00
2025-12-18,Helldivers 2 Reengagement,act_0123400001,1289.33,2947368,23937,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1730105,586762,"[{""action_type"":""link_click"",""value"":23937},{""action_type"":""video_view"",""value"":1397052}]",0.4375,1.70,2026-05-04 11:41:44.839000-07:00
2025-12-19,Helldivers 2 Reengagement,act_0123400001,1213.27,2947368,23968,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2481684,413457,"[{""action_type"":""link_click"",""value"":23968},{""action_type"":""video_view"",""value"":984421}]",0.4116,1.19,2026-05-04 11:41:44.839000-07:00
2025-12-20,Helldivers 2 Reengagement,act_0123400001,1121.95,3389474,43114,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2633621,636340,"[{""action_type"":""link_click"",""value"":43114},{""action_type"":""video_view"",""value"":1515095}]",0.3310,1.29,2026-05-04 11:41:44.839000-07:00
2025-12-21,Helldivers 2 Reengagement,act_0123400001,1661.75,3389474,30465,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2596337,437039,"[{""action_type"":""link_click"",""value"":30465},{""action_type"":""video_view"",""value"":1040569}]",0.4903,1.31,2026-05-04 11:41:44.839000-07:00
2025-12-22,Helldivers 2 Reengagement,act_0123400001,905.50,2947368,19618,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2169263,644943,"[{""action_type"":""link_click"",""value"":19618},{""action_type"":""video_view"",""value"":1535579}]",0.3072,1.36,2026-05-04 11:41:44.839000-07:00
2025-12-24,Helldivers 2 Reengagement,act_0123400001,1434.30,2947368,27658,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2316631,336707,"[{""action_type"":""link_click"",""value"":27658},{""action_type"":""video_view"",""value"":801684}]",0.4866,1.27,2026-05-04 11:41:44.839000-07:00
2025-12-25,Helldivers 2 Reengagement,act_0123400001,1202.58,2947368,26911,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2301894,475351,"[{""action_type"":""link_click"",""value"":26911},{""action_type"":""video_view"",""value"":1131789}]",0.4080,1.28,2026-05-04 11:41:44.839000-07:00
2025-12-26,Helldivers 2 Reengagement,act_0123400001,1490.15,2947368,24051,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1653473,559528,"[{""action_type"":""link_click"",""value"":24051},{""action_type"":""video_view"",""value"":1332210}]",0.5056,1.78,2026-05-04 11:41:44.839000-07:00
2025-12-27,Helldivers 2 Reengagement,act_0123400001,1339.24,3389474,33019,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2003179,392908,"[{""action_type"":""link_click"",""value"":33019},{""action_type"":""video_view"",""value"":935495}]",0.3951,1.69,2026-05-04 11:41:44.839000-07:00
2025-12-28,Helldivers 2 Reengagement,act_0123400001,1463.59,3389474,40657,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2711579,456969,"[{""action_type"":""link_click"",""value"":40657},{""action_type"":""video_view"",""value"":1088021}]",0.4318,1.25,2026-05-04 11:41:44.839000-07:00
2025-12-29,Helldivers 2 Reengagement,act_0123400001,1040.97,2947368,30877,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2245894,376320,"[{""action_type"":""link_click"",""value"":30877},{""action_type"":""video_view"",""value"":896000}]",0.3532,1.31,2026-05-04 11:41:44.839000-07:00
2025-12-30,Helldivers 2 Reengagement,act_0123400001,935.21,2947368,31690,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2446315,330518,"[{""action_type"":""link_click"",""value"":31690},{""action_type"":""video_view"",""value"":786947}]",0.3173,1.20,2026-05-04 11:41:44.839000-07:00
2025-12-31,Helldivers 2 Reengagement,act_0123400001,950.66,2947368,29792,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1803789,326804,"[{""action_type"":""link_click"",""value"":29792},{""action_type"":""video_view"",""value"":778105}]",0.3225,1.63,2026-05-04 11:41:44.839000-07:00
2026-01-01,Helldivers 2 Reengagement,act_0123400001,930.45,2947368,33911,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2325473,529819,"[{""action_type"":""link_click"",""value"":33911},{""action_type"":""video_view"",""value"":1261474}]",0.3157,1.27,2026-05-04 11:41:44.839000-07:00
2026-01-02,Helldivers 2 Reengagement,act_0123400001,1229.91,2947368,33112,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2039579,560766,"[{""action_type"":""link_click"",""value"":33112},{""action_type"":""video_view"",""value"":1335158}]",0.4173,1.45,2026-05-04 11:41:44.839000-07:00
2026-01-03,Helldivers 2 Reengagement,act_0123400001,1098.72,3389474,37919,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1982842,355895,"[{""action_type"":""link_click"",""value"":37919},{""action_type"":""video_view"",""value"":847369}]",0.3242,1.71,2026-05-04 11:41:44.839000-07:00
2026-01-04,Helldivers 2 Reengagement,act_0123400001,1154.75,3389474,26649,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2847158,771580,"[{""action_type"":""link_click"",""value"":26649},{""action_type"":""video_view"",""value"":1837095}]",0.3407,1.19,2026-05-04 11:41:44.839000-07:00
2026-01-05,Helldivers 2 Reengagement,act_0123400001,1464.01,2947368,24829,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2422736,501347,"[{""action_type"":""link_click"",""value"":24829},{""action_type"":""video_view"",""value"":1193684}]",0.4967,1.22,2026-05-04 11:41:44.839000-07:00
2026-01-06,Helldivers 2 Reengagement,act_0123400001,1498.47,2947368,22454,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2484631,497634,"[{""action_type"":""link_click"",""value"":22454},{""action_type"":""video_view"",""value"":1184842}]",0.5084,1.19,2026-05-04 11:41:44.839000-07:00
2026-01-07,Helldivers 2 Reengagement,act_0123400001,1196.64,2947368,19297,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2013052,331756,"[{""action_type"":""link_click"",""value"":19297},{""action_type"":""video_view"",""value"":789895}]",0.4060,1.46,2026-05-04 11:41:44.839000-07:00
2026-01-08,Helldivers 2 Reengagement,act_0123400001,1223.97,2947368,23386,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1986526,402316,"[{""action_type"":""link_click"",""value"":23386},{""action_type"":""video_view"",""value"":957895}]",0.4153,1.48,2026-05-04 11:41:44.839000-07:00
2026-01-09,Helldivers 2 Reengagement,act_0123400001,954.22,2947368,28389,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2148631,549625,"[{""action_type"":""link_click"",""value"":28389},{""action_type"":""video_view"",""value"":1308631}]",0.3238,1.37,2026-05-04 11:41:44.839000-07:00
2026-01-10,Helldivers 2 Reengagement,act_0123400001,1305.07,3389474,23970,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2335348,731720,"[{""action_type"":""link_click"",""value"":23970},{""action_type"":""video_view"",""value"":1742190}]",0.3850,1.45,2026-05-04 11:41:44.839000-07:00
2026-01-11,Helldivers 2 Reengagement,act_0123400001,1060.46,3389474,31660,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2545495,355895,"[{""action_type"":""link_click"",""value"":31660},{""action_type"":""video_view"",""value"":847369}]",0.3129,1.33,2026-05-04 11:41:44.839000-07:00
2026-01-12,Helldivers 2 Reengagement,act_0123400001,1447.37,2947368,24659,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2154526,420884,"[{""action_type"":""link_click"",""value"":24659},{""action_type"":""video_view"",""value"":1002105}]",0.4911,1.37,2026-05-04 11:41:44.839000-07:00
2026-01-13,Helldivers 2 Reengagement,act_0123400001,1098.01,2947368,30742,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1889263,407267,"[{""action_type"":""link_click"",""value"":30742},{""action_type"":""video_view"",""value"":969684}]",0.3725,1.56,2026-05-04 11:41:44.839000-07:00
2026-01-14,Helldivers 2 Reengagement,act_0123400001,1330.92,2947368,19863,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1677052,595427,"[{""action_type"":""link_click"",""value"":19863},{""action_type"":""video_view"",""value"":1417684}]",0.4516,1.76,2026-05-04 11:41:44.839000-07:00
2026-01-15,Helldivers 2 Reengagement,act_0123400001,1543.63,2947368,23956,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1762526,564480,"[{""action_type"":""link_click"",""value"":23956},{""action_type"":""video_view"",""value"":1344000}]",0.5237,1.67,2026-05-04 11:41:44.839000-07:00
2026-01-16,Helldivers 2 Reengagement,act_0123400001,1099.20,2947368,22539,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2484631,394888,"[{""action_type"":""link_click"",""value"":22539},{""action_type"":""video_view"",""value"":940210}]",0.3729,1.19,2026-05-04 11:41:44.839000-07:00
2026-01-17,Helldivers 2 Reengagement,act_0123400001,959.33,3389474,32148,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2525158,770156,"[{""action_type"":""link_click"",""value"":32148},{""action_type"":""video_view"",""value"":1833705}]",0.2830,1.34,2026-05-04 11:41:44.839000-07:00
2026-01-18,Helldivers 2 Reengagement,act_0123400001,1365.20,3389474,30692,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2565832,558043,"[{""action_type"":""link_click"",""value"":30692},{""action_type"":""video_view"",""value"":1328674}]",0.4028,1.32,2026-05-04 11:41:44.839000-07:00
2026-01-19,Helldivers 2 Reengagement,act_0123400001,1231.10,2947368,16307,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2066105,387461,"[{""action_type"":""link_click"",""value"":16307},{""action_type"":""video_view"",""value"":922526}]",0.4177,1.43,2026-05-04 11:41:44.839000-07:00
2026-01-20,Helldivers 2 Reengagement,act_0123400001,1485.40,2947368,19453,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,1880421,571907,"[{""action_type"":""link_click"",""value"":19453},{""action_type"":""video_view"",""value"":1361684}]",0.5040,1.57,2026-05-04 11:41:44.839000-07:00
2026-01-21,Helldivers 2 Reengagement,act_0123400001,1216.84,2947368,16402,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2021894,616471,"[{""action_type"":""link_click"",""value"":16402},{""action_type"":""video_view"",""value"":1467789}]",0.4129,1.46,2026-05-04 11:41:44.839000-07:00
2026-01-22,Helldivers 2 Reengagement,act_0123400001,1121.77,2947368,20827,CR-113-STATIC-HERO_A // ASet-HERO_A,CR-113-STATIC-HERO_A,2334315,486493,"[{""action_type"":""link_click"",""value"":20827},{""action_type"":""video_view"",""value"":1158316}]",0.3806,1.26,2026-05-04 11:41:44.839000-07:00
