REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,KEYWORD,MATCH_TYPE,QUALITY_SCORE,AVG_POSITION,SEARCH_IMPRESSION_SHARE,LOADED_AT
2026-02-01,Valentine Game Gifting,765-432-8103,910134288,910.13,4928571,41400,playstation 5 pro,EXACT,7.0,2.13,0.866,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,546202800,546.20,4285714,48041,playstation 5 pro,BROAD,7.3,1.28,0.736,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,928162800,928.16,4285714,67053,playstation 5 pro,EXACT,7.8,3.16,0.559,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,703570320,703.57,4285714,65671,playstation 5 pro,PHRASE,7.1,2.82,0.677,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,805935600,805.94,4285714,54346,playstation 5 pro,PHRASE,7.4,2.13,0.509,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,776906640,776.91,4285714,50606,playstation 5 pro,BROAD,6.9,1.93,0.555,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,652731444,652.73,4928571,42228,playstation 5 pro,EXACT,8.8,1.80,0.493,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,963723276,963.72,4928571,52109,playstation 5 pro,BROAD,8.5,1.85,0.563,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,548494560,548.49,4285714,42521,playstation 5 pro,BROAD,6.1,3.20,0.793,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,592038000,592.04,4285714,58862,playstation 5 pro,BROAD,8.4,1.70,0.695,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,943441200,943.44,4285714,40217,playstation 5 pro,BROAD,9.7,2.15,0.716,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,566828640,566.83,4285714,32050,playstation 5 pro,PHRASE,8.2,1.93,0.894,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,774614880,774.61,4285714,52303,playstation 5 pro,PHRASE,6.2,2.08,0.691,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,958452228,958.45,4928571,49459,playstation 5 pro,PHRASE,7.3,3.02,0.533,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,910134288,910.13,4928571,58646,playstation 5 pro,BROAD,9.0,2.53,0.471,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,749405520,749.41,4285714,49029,playstation 5 pro,EXACT,6.6,2.98,0.855,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,726526116,726.53,4928571,51750,playstation 5 pro,EXACT,9.8,2.43,0.528,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,868577040,868.58,4285714,64622,playstation 5 pro,BROAD,9.4,2.54,0.607,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,671485680,671.49,4285714,40063,playstation 5 pro,PHRASE,7.3,1.40,0.726,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,752461200,752.46,4285714,49358,playstation 5 pro,BROAD,10.0,1.96,0.612,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,582107040,582.11,4285714,53517,playstation 5 pro,EXACT,8.4,1.55,0.508,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,796004640,796.00,4285714,40731,playstation 5 pro,EXACT,9.0,2.39,0.825,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,834582600,834.58,4928571,71788,playstation 5 pro,PHRASE,7.3,2.75,0.708,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,713348496,713.35,4928571,57227,playstation 5 pro,BROAD,7.3,1.76,0.933,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,549258480,549.26,4285714,35301,playstation 5 pro,EXACT,9.5,2.01,0.791,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,657735120,657.74,4285714,41362,playstation 5 pro,PHRASE,8.1,1.50,0.518,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,891494640,891.49,4285714,42583,playstation 5 pro,PHRASE,6.4,2.10,0.502,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,939621600,939.62,4285714,53938,playstation 5 pro,PHRASE,9.5,2.99,0.707,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,787601520,787.60,4285714,37581,playstation 5 pro,EXACT,8.3,1.46,0.504,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,1110434112,1110.43,4928571,64915,playstation 5 pro,PHRASE,8.6,3.00,0.543,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,1107798588,1107.80,4928571,49455,playstation 5 pro,EXACT,8.0,2.73,0.465,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,844895520,844.90,4285714,38469,playstation 5 pro,EXACT,9.2,1.97,0.870,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,800320788,800.32,4928571,72943,gta 6 release date,PHRASE,6.6,1.32,0.836,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,860173920,860.17,4285714,65472,gta 6 release date,EXACT,6.6,2.95,0.796,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,748641600,748.64,4285714,46810,gta 6 release date,PHRASE,7.2,1.32,0.781,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,586690560,586.69,4285714,59397,gta 6 release date,EXACT,8.8,2.49,0.739,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,796768560,796.77,4285714,58495,gta 6 release date,PHRASE,10.0,2.59,0.461,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,873924480,873.92,4285714,42789,gta 6 release date,EXACT,6.3,1.56,0.938,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,764301960,764.30,4928571,58650,gta 6 release date,EXACT,7.8,2.05,0.686,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,801199296,801.20,4928571,55831,gta 6 release date,PHRASE,7.6,2.73,0.888,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,914412240,914.41,4285714,37707,gta 6 release date,EXACT,9.9,3.06,0.509,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,922051440,922.05,4285714,59657,gta 6 release date,BROAD,8.1,2.68,0.825,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,698222880,698.22,4285714,42189,gta 6 release date,EXACT,7.9,1.58,0.684,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,988512480,988.51,4285714,54720,gta 6 release date,EXACT,7.8,2.22,0.821,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,902953440,902.95,4285714,48429,gta 6 release date,EXACT,9.0,1.26,0.589,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,860059332,860.06,4928571,68448,gta 6 release date,EXACT,6.8,1.62,0.660,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,839853648,839.85,4928571,48580,gta 6 release date,PHRASE,9.1,2.98,0.580,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,957191760,957.19,4285714,52423,gta 6 release date,PHRASE,7.0,1.36,0.579,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,1087592904,1087.59,4928571,47314,gta 6 release date,PHRASE,7.1,1.93,0.551,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,972470160,972.47,4285714,44215,gta 6 release date,PHRASE,9.1,2.31,0.490,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,980109360,980.11,4285714,58618,gta 6 release date,PHRASE,7.0,3.15,0.595,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,690583680,690.58,4285714,58978,gta 6 release date,PHRASE,9.3,3.11,0.847,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,914412240,914.41,4285714,39826,gta 6 release date,PHRASE,9.8,3.08,0.666,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,670721760,670.72,4285714,39497,gta 6 release date,BROAD,6.1,2.49,0.600,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,645703380,645.70,4928571,74603,gta 6 release date,BROAD,6.8,3.11,0.814,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,957573720,957.57,4928571,65601,gta 6 release date,EXACT,6.0,1.68,0.822,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,947260800,947.26,4285714,61375,gta 6 release date,PHRASE,7.7,1.99,0.802,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,925107120,925.11,4285714,48521,gta 6 release date,BROAD,6.5,2.12,0.927,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,867813120,867.81,4285714,46131,gta 6 release date,EXACT,6.6,2.84,0.861,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,868577040,868.58,4285714,59801,gta 6 release date,BROAD,6.7,3.10,0.824,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,787601520,787.60,4285714,40680,gta 6 release date,EXACT,7.5,2.21,0.648,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,658881000,658.88,4928571,53875,gta 6 release date,PHRASE,7.6,2.02,0.656,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,759030912,759.03,4928571,36763,gta 6 release date,PHRASE,6.4,1.89,0.699,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,640928880,640.93,4285714,56571,gta 6 release date,EXACT,8.4,2.36,0.777,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,803834820,803.83,4928571,54214,gta 6 release date,PHRASE,9.7,2.90,0.604,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,695167200,695.17,4285714,42514,gta 6 release date,PHRASE,9.3,2.92,0.832,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,550786320,550.79,4285714,57353,gta 6 release date,BROAD,6.3,1.92,0.503,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,896842080,896.84,4285714,35554,gta 6 release date,PHRASE,8.3,1.32,0.540,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,557661600,557.66,4285714,50613,gta 6 release date,EXACT,9.6,1.57,0.731,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,978581520,978.58,4285714,46903,gta 6 release date,PHRASE,6.2,1.77,0.674,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,1114826652,1114.83,4928571,65219,gta 6 release date,BROAD,7.4,2.71,0.466,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,825797520,825.80,4928571,47456,gta 6 release date,BROAD,6.6,1.90,0.656,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,550022400,550.02,4285714,56160,gta 6 release date,EXACT,8.0,1.61,0.801,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,648568080,648.57,4285714,33408,gta 6 release date,EXACT,6.5,1.36,0.866,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,683708400,683.71,4285714,52046,gta 6 release date,BROAD,7.9,2.78,0.579,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,841839840,841.84,4285714,36350,gta 6 release date,BROAD,9.6,1.25,0.934,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,712737360,712.74,4285714,53853,gta 6 release date,EXACT,9.8,2.23,0.577,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,658881000,658.88,4928571,68006,gta 6 release date,BROAD,6.4,2.32,0.784,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,968994324,968.99,4928571,64336,gta 6 release date,PHRASE,6.4,1.27,0.486,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,760100400,760.10,4285714,59211,gta 6 release date,EXACT,7.5,3.16,0.600,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,989200008,989.20,4928571,75900,gta 6 release date,EXACT,9.1,2.59,0.677,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,547730640,547.73,4285714,42089,gta 6 release date,BROAD,7.0,1.45,0.874,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,902953440,902.95,4285714,42593,gta 6 release date,BROAD,9.9,1.68,0.694,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,795240720,795.24,4285714,58978,gta 6 release date,PHRASE,8.8,1.68,0.753,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,675305280,675.31,4285714,35678,gta 6 release date,BROAD,6.2,1.88,0.651,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,967886640,967.89,4285714,39497,gta 6 release date,BROAD,6.6,1.44,0.543,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,691385796,691.39,4928571,73195,gta 6 release date,PHRASE,8.1,1.59,0.648,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,744974784,744.97,4928571,56761,gta 6 release date,PHRASE,7.7,1.48,0.650,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,718084800,718.08,4285714,45329,gta 6 release date,BROAD,7.3,2.12,0.876,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,658499040,658.50,4285714,36192,gta 6 release date,EXACT,9.4,2.15,0.624,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,850242960,850.24,4285714,43371,gta 6 release date,EXACT,9.7,3.05,0.558,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,658499040,658.50,4285714,62537,gta 6 release date,BROAD,7.7,2.80,0.722,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,983165040,983.17,4285714,37581,gta 6 release date,EXACT,8.0,2.55,0.557,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,1021704804,1021.70,4928571,40186,gta 6 release date,PHRASE,8.2,2.20,0.532,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,1047181536,1047.18,4928571,63460,gta 6 release date,PHRASE,8.1,1.26,0.514,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,880035840,880.04,4285714,34320,gta 6 release date,EXACT,6.9,2.13,0.795,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,1041031980,1041.03,4928571,41400,best ps5 games,EXACT,6.9,3.00,0.460,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,711209520,711.21,4285714,50592,best ps5 games,EXACT,7.6,2.12,0.594,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,686000160,686.00,4285714,57353,best ps5 games,BROAD,8.3,1.26,0.454,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,696695040,696.70,4285714,46848,best ps5 games,EXACT,8.8,2.16,0.543,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,736418880,736.42,4285714,60984,best ps5 games,EXACT,9.3,1.44,0.524,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,906773040,906.77,4285714,39497,best ps5 games,BROAD,9.1,1.30,0.571,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,763423452,763.42,4928571,48328,best ps5 games,PHRASE,8.3,1.88,0.930,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,1136789352,1136.79,4928571,50248,best ps5 games,PHRASE,8.6,1.75,0.950,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,543911040,543.91,4285714,56160,best ps5 games,EXACT,7.5,2.24,0.482,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,687528000,687.53,4285714,38578,best ps5 games,PHRASE,8.8,1.23,0.612,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,872396640,872.40,4285714,41794,best ps5 games,PHRASE,7.6,2.15,0.764,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,638637120,638.64,4285714,61365,best ps5 games,EXACT,7.7,2.60,0.704,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,550022400,550.02,4285714,51528,best ps5 games,EXACT,8.1,2.29,0.945,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,911012796,911.01,4928571,55200,best ps5 games,EXACT,9.4,1.62,0.508,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,654488460,654.49,4928571,37639,best ps5 games,PHRASE,9.0,2.91,0.947,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,632525760,632.53,4285714,56194,best ps5 games,PHRASE,9.6,2.35,0.650,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,785386152,785.39,4928571,63086,best ps5 games,BROAD,8.0,1.43,0.596,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,802116000,802.12,4285714,56544,best ps5 games,EXACT,7.3,1.54,0.488,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,880035840,880.04,4285714,35002,best ps5 games,PHRASE,7.2,2.60,0.912,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,983928960,983.93,4285714,66089,best ps5 games,BROAD,6.3,3.14,0.837,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,689819760,689.82,4285714,56421,best ps5 games,EXACT,10.0,1.22,0.828,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,680652720,680.65,4285714,62126,best ps5 games,BROAD,6.4,1.63,0.859,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,737068212,737.07,4928571,75072,best ps5 games,EXACT,6.0,3.12,0.733,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,917162352,917.16,4928571,72580,best ps5 games,PHRASE,9.1,2.66,0.695,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,661554720,661.55,4285714,53753,best ps5 games,BROAD,8.7,2.27,0.780,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,755516880,755.52,4285714,53294,best ps5 games,BROAD,8.3,1.52,0.590,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,686000160,686.00,4285714,58354,best ps5 games,PHRASE,6.3,3.06,0.457,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,572940000,572.94,4285714,57847,best ps5 games,PHRASE,7.3,2.79,0.948,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,622594800,622.59,4285714,57339,best ps5 games,EXACT,8.8,2.99,0.804,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,1035760932,1035.76,4928571,56083,best ps5 games,PHRASE,7.0,2.19,0.875,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,1009405692,1009.41,4928571,63460,best ps5 games,PHRASE,7.2,1.75,0.907,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,780726240,780.73,4285714,36960,best ps5 games,EXACT,6.0,1.45,0.852,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,859180824,859.18,4928571,55200,best ps5 games,EXACT,6.3,2.33,0.885,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,547730640,547.73,4285714,48466,best ps5 games,PHRASE,9.3,2.21,0.591,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,986220720,986.22,4285714,40906,best ps5 games,PHRASE,7.4,2.30,0.461,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,597385440,597.39,4285714,46848,best ps5 games,EXACT,6.5,2.39,0.609,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,569120400,569.12,4285714,51027,best ps5 games,EXACT,9.5,2.78,0.486,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,548494560,548.49,4285714,38263,best ps5 games,PHRASE,8.2,1.74,0.602,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,619348140,619.35,4928571,74603,best ps5 games,BROAD,8.3,1.54,0.686,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,1062994680,1062.99,4928571,60018,best ps5 games,EXACT,6.7,2.93,0.695,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,608844240,608.84,4285714,58166,best ps5 games,BROAD,9.5,1.46,0.800,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,569120400,569.12,4285714,33806,best ps5 games,BROAD,9.1,2.95,0.863,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,580579200,580.58,4285714,52834,best ps5 games,PHRASE,8.6,2.75,0.571,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,903717360,903.72,4285714,51984,best ps5 games,EXACT,6.3,2.95,0.893,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,724960080,724.96,4285714,50366,best ps5 games,BROAD,6.4,2.18,0.671,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,798563772,798.56,4928571,52109,best ps5 games,BROAD,6.8,1.68,0.610,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,1029611376,1029.61,4928571,57771,best ps5 games,EXACT,7.2,2.69,0.880,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,665374320,665.37,4285714,37714,best ps5 games,PHRASE,6.8,2.37,0.904,2026-05-04 11:41:49.301000-07:00
2026-02-01,Valentine Game Gifting,765-432-8103,880265016,880.27,4928571,42879,best ps5 games,EXACT,9.8,2.58,0.648,2026-05-04 11:41:49.301000-07:00
2026-02-02,Valentine Game Gifting,765-432-8103,741766320,741.77,4285714,35287,best ps5 games,PHRASE,10.0,2.90,0.619,2026-05-04 11:41:49.301000-07:00
2026-02-03,Valentine Game Gifting,765-432-8103,934274160,934.27,4285714,46389,best ps5 games,EXACT,8.3,1.95,0.847,2026-05-04 11:41:49.301000-07:00
2026-02-04,Valentine Game Gifting,765-432-8103,954136080,954.14,4285714,34718,best ps5 games,BROAD,9.3,1.20,0.711,2026-05-04 11:41:49.301000-07:00
2026-02-05,Valentine Game Gifting,765-432-8103,981637200,981.64,4285714,54761,best ps5 games,BROAD,7.2,1.68,0.458,2026-05-04 11:41:49.301000-07:00
2026-02-06,Valentine Game Gifting,765-432-8103,798296400,798.30,4285714,34971,best ps5 games,EXACT,8.0,2.41,0.563,2026-05-04 11:41:49.301000-07:00
2026-02-07,Valentine Game Gifting,765-432-8103,970751340,970.75,4928571,52081,best ps5 games,PHRASE,6.3,2.41,0.671,2026-05-04 11:41:49.301000-07:00
2026-02-08,Valentine Game Gifting,765-432-8103,809984376,809.98,4928571,66532,best ps5 games,PHRASE,7.0,2.60,0.606,2026-05-04 11:41:49.301000-07:00
2026-02-09,Valentine Game Gifting,765-432-8103,867813120,867.81,4285714,53753,best ps5 games,BROAD,8.3,3.18,0.809,2026-05-04 11:41:49.301000-07:00
2026-02-10,Valentine Game Gifting,765-432-8103,628706160,628.71,4285714,46930,best ps5 games,PHRASE,7.9,1.86,0.861,2026-05-04 11:41:49.301000-07:00
2026-02-11,Valentine Game Gifting,765-432-8103,642456720,642.46,4285714,61509,best ps5 games,EXACT,8.7,2.06,0.523,2026-05-04 11:41:49.301000-07:00
2026-02-12,Valentine Game Gifting,765-432-8103,584398800,584.40,4285714,35177,best ps5 games,BROAD,8.7,3.11,0.548,2026-05-04 11:41:49.301000-07:00
2026-02-13,Valentine Game Gifting,765-432-8103,673013520,673.01,4285714,44167,best ps5 games,PHRASE,6.1,3.15,0.686,2026-05-04 11:41:49.301000-07:00
2026-02-14,Valentine Game Gifting,765-432-8103,775722564,775.72,4928571,49901,best ps5 games,BROAD,6.9,2.09,0.773,2026-05-04 11:41:49.301000-07:00
2026-02-15,Valentine Game Gifting,765-432-8103,931218480,931.22,4928571,48580,best ps5 games,PHRASE,7.0,3.20,0.901,2026-05-04 11:41:49.301000-07:00
2026-02-16,Valentine Game Gifting,765-432-8103,812810880,812.81,4285714,58834,best ps5 games,PHRASE,8.4,2.84,0.462,2026-05-04 11:41:49.301000-07:00
2026-03-01,Spring Refresh,765-432-8104,1026097344,1026.10,4928571,45836,playstation 5 pro,BROAD,6.4,2.98,0.708,2026-05-04 11:41:49.301000-07:00
2026-03-02,Spring Refresh,765-432-8104,849479040,849.48,4285714,40389,playstation 5 pro,EXACT,7.6,2.06,0.731,2026-05-04 11:41:49.301000-07:00
