POST_ID,POST_DATE,CHANNEL_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,POST_CAPTION_TEMPLATE,HASHTAGS,THUMBNAIL_URL,POST_TIMESTAMP
2549,2026-02-14,20,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9b49011e8831.jpg,2026-02-14 19:00:00-08:00
2550,2026-02-14,20,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/17475492b930.jpg,2026-02-14 17:00:00-08:00
2551,2026-02-14,20,111,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/c9bd9b8eff31.jpg,2026-02-14 20:00:00-08:00
2552,2026-02-14,20,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/5e5fab6faa71.jpg,2026-02-14 14:00:00-08:00
2553,2026-02-14,20,106,10,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/4cf23c9217c6.jpg,2026-02-14 13:00:00-08:00
2554,2026-02-14,20,110,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/4cf23c9217c6.jpg,2026-02-14 13:00:00-08:00
2555,2026-02-14,20,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9b49011e8831.jpg,2026-02-14 19:00:00-08:00
2556,2026-02-14,20,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/5e5fab6faa71.jpg,2026-02-14 14:00:00-08:00
2557,2026-02-14,20,110,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/17475492b930.jpg,2026-02-14 17:00:00-08:00
2558,2026-02-14,20,111,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9b49011e8831.jpg,2026-02-14 19:00:00-08:00
2559,2026-02-15,12,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2560,2026-02-15,12,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bea79cef838c.jpg,2026-02-15 11:00:00-08:00
2561,2026-02-15,12,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3fe6b3333849.jpg,2026-02-15 10:00:00-08:00
2562,2026-02-15,18,114,30,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2563,2026-02-15,18,107,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/2c492a06e5e7.jpg,2026-02-15 19:00:00-08:00
2564,2026-02-15,18,110,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bea79cef838c.jpg,2026-02-15 11:00:00-08:00
2565,2026-02-15,18,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bea79cef838c.jpg,2026-02-15 11:00:00-08:00
2566,2026-02-15,18,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3fe6b3333849.jpg,2026-02-15 10:00:00-08:00
2567,2026-02-15,18,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f0eb6385c2c1.jpg,2026-02-15 13:00:00-08:00
2568,2026-02-15,18,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3fe6b3333849.jpg,2026-02-15 10:00:00-08:00
2569,2026-02-15,18,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4f2e3fadacac.jpg,2026-02-15 09:00:00-08:00
2570,2026-02-15,18,114,30,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/2c492a06e5e7.jpg,2026-02-15 19:00:00-08:00
2571,2026-02-15,18,114,30,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/ab8db4f446f7.jpg,2026-02-15 13:00:00-08:00
2572,2026-02-15,19,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4f2e3fadacac.jpg,2026-02-15 09:00:00-08:00
2573,2026-02-15,19,111,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3fe6b3333849.jpg,2026-02-15 10:00:00-08:00
2574,2026-02-15,19,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4f2e3fadacac.jpg,2026-02-15 09:00:00-08:00
2575,2026-02-15,19,106,10,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/ab8db4f446f7.jpg,2026-02-15 13:00:00-08:00
2576,2026-02-15,19,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2577,2026-02-15,19,104,2,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2578,2026-02-15,19,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4f2e3fadacac.jpg,2026-02-15 09:00:00-08:00
2579,2026-02-15,19,114,30,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2580,2026-02-15,19,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3fe6b3333849.jpg,2026-02-15 10:00:00-08:00
2581,2026-02-15,20,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7b18b06aebdf.jpg,2026-02-15 12:00:00-08:00
2582,2026-02-15,20,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/12f2532de5e4.jpg,2026-02-15 16:00:00-08:00
2583,2026-02-15,20,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f0eb6385c2c1.jpg,2026-02-15 13:00:00-08:00
2584,2026-02-15,20,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f0eb6385c2c1.jpg,2026-02-15 13:00:00-08:00
2585,2026-02-15,20,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/2585d475c3a5.jpg,2026-02-15 14:00:00-08:00
2586,2026-02-15,20,111,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f0eb6385c2c1.jpg,2026-02-15 13:00:00-08:00
2587,2026-02-15,20,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bea79cef838c.jpg,2026-02-15 11:00:00-08:00
2588,2026-02-16,12,106,10,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2589,2026-02-16,12,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/5897091e351b.jpg,2026-02-16 17:00:00-08:00
2590,2026-02-16,12,114,30,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2591,2026-02-16,12,111,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/1f22b660b874.jpg,2026-02-16 09:00:00-08:00
2592,2026-02-16,12,110,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/1ad28b906a02.jpg,2026-02-16 20:00:00-08:00
2593,2026-02-16,12,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/1ad28b906a02.jpg,2026-02-16 20:00:00-08:00
2594,2026-02-16,18,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2595,2026-02-16,18,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2596,2026-02-16,18,113,19,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/57620438fb91.jpg,2026-02-16 12:00:00-08:00
2597,2026-02-16,18,110,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/1f22b660b874.jpg,2026-02-16 09:00:00-08:00
2598,2026-02-16,18,111,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/57620438fb91.jpg,2026-02-16 12:00:00-08:00
2599,2026-02-16,18,113,19,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/936ee89b6f01.jpg,2026-02-16 12:00:00-08:00
2600,2026-02-16,18,110,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/993f244fea4d.jpg,2026-02-16 12:00:00-08:00
2601,2026-02-16,18,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/57620438fb91.jpg,2026-02-16 12:00:00-08:00
2602,2026-02-16,18,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/1f22b660b874.jpg,2026-02-16 09:00:00-08:00
2603,2026-02-16,18,106,10,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/936ee89b6f01.jpg,2026-02-16 12:00:00-08:00
2604,2026-02-16,19,111,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/5897091e351b.jpg,2026-02-16 17:00:00-08:00
2605,2026-02-16,19,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/1ad28b906a02.jpg,2026-02-16 20:00:00-08:00
2606,2026-02-16,19,104,2,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/1f22b660b874.jpg,2026-02-16 09:00:00-08:00
2607,2026-02-16,19,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/fb955a82a98f.jpg,2026-02-16 16:00:00-08:00
2608,2026-02-16,19,107,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2609,2026-02-16,19,110,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/a42e4b5cd7ba.jpg,2026-02-16 19:00:00-08:00
2610,2026-02-16,19,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/5897091e351b.jpg,2026-02-16 17:00:00-08:00
2611,2026-02-16,19,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2612,2026-02-16,19,106,10,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2b83f617d226.jpg,2026-02-16 15:00:00-08:00
2613,2026-02-16,19,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/a42e4b5cd7ba.jpg,2026-02-16 19:00:00-08:00
2614,2026-02-16,19,114,30,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/993f244fea4d.jpg,2026-02-16 12:00:00-08:00
2615,2026-02-16,19,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2616,2026-02-16,19,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2617,2026-02-16,19,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2618,2026-02-16,19,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2619,2026-02-16,20,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/1ad28b906a02.jpg,2026-02-16 20:00:00-08:00
2620,2026-02-16,20,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/a42e4b5cd7ba.jpg,2026-02-16 19:00:00-08:00
2621,2026-02-16,20,110,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51776f526731.jpg,2026-02-16 20:00:00-08:00
2622,2026-02-17,12,106,10,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/4e48cb2e51e9.jpg,2026-02-17 17:00:00-08:00
2623,2026-02-17,12,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/807a35897bcd.jpg,2026-02-17 20:00:00-08:00
2624,2026-02-17,12,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/e4ee1f912a56.jpg,2026-02-17 10:00:00-08:00
2625,2026-02-17,18,106,10,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/807a35897bcd.jpg,2026-02-17 20:00:00-08:00
2626,2026-02-17,18,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/7c2187db197b.jpg,2026-02-17 11:00:00-08:00
2627,2026-02-17,18,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9de37ba724a6.jpg,2026-02-17 09:00:00-08:00
2628,2026-02-17,18,110,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/8a5e3f6f3ab9.jpg,2026-02-17 12:00:00-08:00
2629,2026-02-17,18,110,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9de37ba724a6.jpg,2026-02-17 09:00:00-08:00
2630,2026-02-17,19,114,30,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/8a5e3f6f3ab9.jpg,2026-02-17 12:00:00-08:00
2631,2026-02-17,19,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/7c2187db197b.jpg,2026-02-17 11:00:00-08:00
2632,2026-02-17,19,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9de37ba724a6.jpg,2026-02-17 09:00:00-08:00
2633,2026-02-17,19,114,30,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/2dd1fae8834d.jpg,2026-02-17 14:00:00-08:00
2634,2026-02-17,20,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/2dd1fae8834d.jpg,2026-02-17 14:00:00-08:00
2635,2026-02-17,20,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9de37ba724a6.jpg,2026-02-17 09:00:00-08:00
2636,2026-02-17,20,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9de37ba724a6.jpg,2026-02-17 09:00:00-08:00
2637,2026-02-17,20,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/4e48cb2e51e9.jpg,2026-02-17 17:00:00-08:00
2638,2026-02-18,12,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/7b6df449ce6e.jpg,2026-02-18 15:00:00-08:00
2639,2026-02-18,12,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/4f98a908256c.jpg,2026-02-18 17:00:00-08:00
2640,2026-02-18,12,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/70762aa26d1a.jpg,2026-02-18 14:00:00-08:00
2641,2026-02-18,12,107,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/a10cc4561cbd.jpg,2026-02-18 10:00:00-08:00
2642,2026-02-18,12,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/880295b659e7.jpg,2026-02-18 14:00:00-08:00
2643,2026-02-18,12,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5606fbdac0c3.jpg,2026-02-18 16:00:00-08:00
2644,2026-02-18,12,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/4f98a908256c.jpg,2026-02-18 17:00:00-08:00
2645,2026-02-18,12,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/65546098f0be.jpg,2026-02-18 09:00:00-08:00
2646,2026-02-18,18,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/880295b659e7.jpg,2026-02-18 14:00:00-08:00
2647,2026-02-18,18,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/65546098f0be.jpg,2026-02-18 09:00:00-08:00
2648,2026-02-18,18,110,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5606fbdac0c3.jpg,2026-02-18 16:00:00-08:00
2649,2026-02-18,18,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5606fbdac0c3.jpg,2026-02-18 16:00:00-08:00
2650,2026-02-18,19,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/880295b659e7.jpg,2026-02-18 14:00:00-08:00
2651,2026-02-18,19,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/53907d015579.jpg,2026-02-18 09:00:00-08:00
2652,2026-02-18,19,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/70762aa26d1a.jpg,2026-02-18 14:00:00-08:00
2653,2026-02-18,19,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/05ef406ce3a8.jpg,2026-02-18 20:00:00-08:00
2654,2026-02-18,19,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/05ef406ce3a8.jpg,2026-02-18 20:00:00-08:00
2655,2026-02-18,19,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/7b6df449ce6e.jpg,2026-02-18 15:00:00-08:00
2656,2026-02-18,19,106,10,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/53907d015579.jpg,2026-02-18 09:00:00-08:00
2657,2026-02-18,19,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5606fbdac0c3.jpg,2026-02-18 16:00:00-08:00
2658,2026-02-18,19,110,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/a10cc4561cbd.jpg,2026-02-18 10:00:00-08:00
2659,2026-02-18,20,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/65546098f0be.jpg,2026-02-18 09:00:00-08:00
2660,2026-02-18,20,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/05ef406ce3a8.jpg,2026-02-18 20:00:00-08:00
2661,2026-02-18,20,114,30,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/05ef406ce3a8.jpg,2026-02-18 20:00:00-08:00
2662,2026-02-18,20,114,30,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/70762aa26d1a.jpg,2026-02-18 14:00:00-08:00
2663,2026-02-18,20,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/4f98a908256c.jpg,2026-02-18 17:00:00-08:00
2664,2026-02-18,20,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5606fbdac0c3.jpg,2026-02-18 16:00:00-08:00
2665,2026-02-18,20,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/7b6df449ce6e.jpg,2026-02-18 15:00:00-08:00
2666,2026-02-18,20,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/53907d015579.jpg,2026-02-18 09:00:00-08:00
2667,2026-02-19,12,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/cd25cfa6dc7f.jpg,2026-02-19 17:00:00-08:00
2668,2026-02-19,12,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/cd25cfa6dc7f.jpg,2026-02-19 17:00:00-08:00
2669,2026-02-19,18,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/3afd88a49273.jpg,2026-02-19 20:00:00-08:00
2670,2026-02-19,18,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/78c5656a9582.jpg,2026-02-19 16:00:00-08:00
2671,2026-02-19,18,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/081d3f5f913a.jpg,2026-02-19 10:00:00-08:00
2672,2026-02-19,18,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/dc3953231b6d.jpg,2026-02-19 14:00:00-08:00
2673,2026-02-19,18,106,10,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/493188167c0f.jpg,2026-02-19 14:00:00-08:00
2674,2026-02-19,18,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/081d3f5f913a.jpg,2026-02-19 10:00:00-08:00
2675,2026-02-19,18,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/dc3953231b6d.jpg,2026-02-19 14:00:00-08:00
2676,2026-02-19,18,114,30,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/081d3f5f913a.jpg,2026-02-19 10:00:00-08:00
2677,2026-02-19,19,113,19,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9f098395290a.jpg,2026-02-19 15:00:00-08:00
2678,2026-02-19,19,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/d1983a82258b.jpg,2026-02-19 16:00:00-08:00
2679,2026-02-19,19,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/cd25cfa6dc7f.jpg,2026-02-19 17:00:00-08:00
2680,2026-02-19,19,114,30,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/493188167c0f.jpg,2026-02-19 14:00:00-08:00
2681,2026-02-19,19,104,2,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4c87ac625a61.jpg,2026-02-19 17:00:00-08:00
2682,2026-02-19,19,110,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9f098395290a.jpg,2026-02-19 15:00:00-08:00
2683,2026-02-19,20,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/9f098395290a.jpg,2026-02-19 15:00:00-08:00
2684,2026-02-19,20,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/081d3f5f913a.jpg,2026-02-19 10:00:00-08:00
2685,2026-02-20,12,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/fa057ea8914e.jpg,2026-02-20 16:00:00-08:00
2686,2026-02-20,12,106,10,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/661146538419.jpg,2026-02-20 16:00:00-08:00
2687,2026-02-20,12,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/5e2f9fc080c3.jpg,2026-02-20 17:00:00-08:00
2688,2026-02-20,12,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/fa057ea8914e.jpg,2026-02-20 16:00:00-08:00
