DATE_DAY,PAGE_CATEGORY,SEGMENT_ID,SESSIONS,UNIQUE_VISITORS,BOUNCE_RATE,AVG_DWELL_SEC,SIGNUPS
2026-04-10,home,3,17280,11304,0.534,156,56
2026-04-10,psplus,3,7332,3971,0.511,49,538
2026-04-10,game_detail_spiderman2,3,3887,3604,0.505,120,104
2026-04-10,game_detail_gta6,3,35910,7868,0.324,189,92
2026-04-10,game_detail_astro,3,2330,1932,0.270,63,66
2026-04-10,support,3,2577,2459,0.480,216,98
2026-04-11,product_ps5,1,15863,7512,0.370,205,115
2026-04-11,psplus,1,6475,3911,0.543,117,390
2026-04-11,product_ps5_pro,1,12390,4617,0.470,200,86
2026-04-11,home,1,24319,12600,0.380,217,104
2026-04-11,game_detail_spiderman2,1,6772,3208,0.316,69,51
2026-04-11,game_detail_astro,1,2887,2247,0.339,184,84
2026-04-11,game_detail_gta6,1,49099,10136,0.514,164,90
2026-04-11,support,1,3592,1739,0.425,104,91
2026-04-11,psplus,4,6985,4527,0.336,137,673
2026-04-11,product_ps5_pro,4,7630,5295,0.367,57,84
2026-04-11,product_ps5,4,11363,8440,0.356,103,64
2026-04-11,home,4,16388,12888,0.255,121,119
2026-04-11,game_detail_spiderman2,4,4538,2970,0.267,103,79
2026-04-11,game_detail_astro,4,3081,1433,0.494,72,87
2026-04-11,game_detail_gta6,4,47160,6384,0.430,218,63
2026-04-11,support,4,3983,2725,0.443,182,93
2026-04-11,product_ps5_pro,5,10965,5871,0.316,183,70
2026-04-11,product_ps5,5,9413,6472,0.341,84,50
2026-04-11,psplus,5,7029,3799,0.268,183,526
2026-04-11,home,5,17963,12192,0.298,125,114
2026-04-11,game_detail_spiderman2,5,7288,4015,0.429,69,105
2026-04-11,game_detail_astro,5,3566,2028,0.456,199,96
2026-04-11,game_detail_gta6,5,50152,9940,0.282,203,103
2026-04-11,support,5,3092,2824,0.530,58,52
2026-04-11,product_ps5,6,14888,6296,0.458,160,98
2026-04-11,psplus,6,7773,3416,0.292,163,710
2026-04-11,product_ps5_pro,6,12241,4041,0.451,65,85
2026-04-11,home,6,22313,7776,0.421,113,56
2026-04-11,game_detail_spiderman2,6,4572,2435,0.461,191,83
2026-04-11,game_detail_astro,6,3628,2438,0.489,114,67
2026-04-11,game_detail_gta6,6,42948,8176,0.506,68,85
2026-04-11,support,6,3263,2845,0.260,178,75
2026-04-11,psplus,2,8094,2968,0.283,184,462
2026-04-11,product_ps5_pro,2,12004,3946,0.264,210,60
2026-04-11,product_ps5,2,13525,7944,0.271,51,109
2026-04-11,home,2,13219,9984,0.369,122,57
2026-04-11,game_detail_spiderman2,2,5844,2761,0.443,113,100
2026-04-11,game_detail_gta6,2,47104,7877,0.426,129,86
2026-04-11,game_detail_astro,2,2651,1990,0.462,211,91
2026-04-11,support,2,4642,2368,0.466,225,53
2026-04-11,product_ps5_pro,3,8451,5580,0.487,134,74
2026-04-11,product_ps5,3,15388,4888,0.538,57,53
2026-04-11,home,3,23513,8520,0.345,174,98
2026-04-11,psplus,3,9209,4107,0.505,52,746
2026-04-11,game_detail_spiderman2,3,5643,2541,0.285,52,83
2026-04-11,game_detail_gta6,3,68163,8241,0.363,55,98
2026-04-11,game_detail_astro,3,3044,1433,0.424,212,73
2026-04-11,support,3,3450,1973,0.323,47,62
2026-04-12,product_ps5,1,11388,5504,0.468,57,111
2026-04-12,psplus,1,5250,4181,0.270,196,602
2026-04-12,product_ps5_pro,1,10747,5630,0.344,128,114
2026-04-12,home,1,16538,11952,0.477,207,99
2026-04-12,game_detail_spiderman2,1,4658,2754,0.297,153,66
2026-04-12,game_detail_astro,1,3992,1407,0.374,63,72
2026-04-12,game_detail_gta6,1,66001,7513,0.460,194,59
2026-04-12,support,1,3917,2667,0.276,56,102
2026-04-12,psplus,4,5914,3309,0.480,88,582
2026-04-12,product_ps5_pro,4,9005,4034,0.256,97,88
2026-04-12,product_ps5,4,11413,8040,0.378,62,114
2026-04-12,home,4,20250,8784,0.405,86,68
2026-04-12,game_detail_spiderman2,4,6102,3417,0.320,127,66
2026-04-12,game_detail_astro,4,3883,1776,0.283,67,72
2026-04-12,game_detail_gta6,4,43835,6459,0.466,107,75
2026-04-12,support,4,4929,2651,0.287,84,100
2026-04-12,product_ps5_pro,5,11677,4465,0.269,48,75
2026-04-12,product_ps5,5,8988,7792,0.510,143,71
2026-04-12,psplus,5,7860,3500,0.289,177,710
2026-04-12,home,5,18600,13056,0.507,216,116
2026-04-12,game_detail_spiderman2,5,6692,2332,0.448,90,59
2026-04-12,game_detail_astro,5,3460,1589,0.455,53,79
2026-04-12,game_detail_gta6,5,71986,9847,0.514,209,92
2026-04-12,support,5,3863,2707,0.314,175,96
2026-04-12,product_ps5,6,11438,6208,0.388,153,61
2026-04-12,psplus,6,7911,3495,0.524,198,338
2026-04-12,product_ps5_pro,6,8867,4699,0.354,45,91
2026-04-12,home,6,23194,10800,0.345,72,55
2026-04-12,game_detail_spiderman2,6,5563,3623,0.539,126,76
2026-04-12,game_detail_astro,6,3762,1818,0.412,186,111
2026-04-12,game_detail_gta6,6,50097,6076,0.459,150,84
2026-04-12,support,6,3175,2101,0.282,51,89
2026-04-12,psplus,2,5841,4293,0.537,145,790
2026-04-12,product_ps5_pro,2,10212,5795,0.361,101,58
2026-04-12,product_ps5,2,10875,6640,0.367,62,98
2026-04-12,home,2,18300,8328,0.272,201,62
2026-04-12,game_detail_spiderman2,2,5735,3003,0.549,69,66
2026-04-12,game_detail_gta6,2,66666,9921,0.512,221,55
2026-04-12,game_detail_astro,2,4404,2280,0.451,144,107
2026-04-12,support,2,3075,2245,0.374,97,86
2026-04-12,product_ps5_pro,3,9985,6530,0.389,149,93
2026-04-12,product_ps5,3,15950,8096,0.288,130,50
2026-04-12,home,3,16913,10344,0.402,120,92
2026-04-12,psplus,3,8765,2926,0.317,139,402
2026-04-12,game_detail_spiderman2,3,6056,2768,0.323,98,61
2026-04-12,game_detail_gta6,3,46883,5852,0.336,154,71
2026-04-12,game_detail_astro,3,3336,2025,0.512,74,55
2026-04-12,support,3,3067,2867,0.455,129,60
2026-04-13,product_ps5,1,12090,8456,0.401,124,51
2026-04-13,psplus,1,7093,2968,0.282,45,346
2026-04-13,product_ps5_pro,1,7830,5333,0.409,173,115
2026-04-13,home,1,11115,12144,0.470,92,53
2026-04-13,game_detail_spiderman2,1,5014,2240,0.279,74,81
2026-04-13,game_detail_astro,1,3033,2310,0.374,124,102
2026-04-13,game_detail_gta6,1,43757,6543,0.549,124,117
2026-04-13,support,1,3717,2155,0.352,185,93
2026-04-13,psplus,4,7128,4919,0.443,119,362
2026-04-13,product_ps5_pro,4,8637,5415,0.402,96,98
2026-04-13,product_ps5,4,11490,6624,0.333,45,108
2026-04-13,home,4,17100,8268,0.390,72,92
2026-04-13,game_detail_spiderman2,4,5619,3084,0.475,59,75
2026-04-13,game_detail_astro,4,3252,1806,0.306,170,117
2026-04-13,game_detail_gta6,4,35023,6001,0.275,158,84
2026-04-13,support,4,3743,2088,0.277,217,112
2026-04-13,product_ps5_pro,5,10046,6308,0.442,176,102
2026-04-13,product_ps5,5,9280,7912,0.501,163,112
2026-04-13,psplus,5,6078,3001,0.292,73,328
2026-04-13,home,5,17175,11376,0.545,126,81
2026-04-13,game_detail_spiderman2,5,3217,2757,0.369,77,63
2026-04-13,game_detail_astro,5,3585,2077,0.479,73,53
2026-04-13,game_detail_gta6,5,57013,9231,0.535,195,76
2026-04-13,support,5,3570,1992,0.256,169,88
2026-04-13,product_ps5,6,8860,7424,0.409,225,119
2026-04-13,psplus,6,6113,2977,0.435,67,346
2026-04-13,product_ps5_pro,6,7616,4459,0.261,63,81
2026-04-13,home,6,17235,10740,0.256,134,81
2026-04-13,game_detail_spiderman2,6,4533,2801,0.526,181,103
2026-04-13,game_detail_astro,6,2780,1517,0.308,138,68
2026-04-13,game_detail_gta6,6,48456,9604,0.463,158,120
2026-04-13,support,6,3237,2592,0.282,134,87
2026-04-13,psplus,2,5087,3346,0.420,90,490
2026-04-13,product_ps5_pro,2,10125,5630,0.400,63,75
2026-04-13,product_ps5,2,11990,5000,0.317,122,89
2026-04-13,home,2,15900,9888,0.300,225,78
2026-04-13,game_detail_spiderman2,2,4510,2713,0.461,166,104
2026-04-13,game_detail_gta6,2,46151,8456,0.407,97,67
2026-04-13,game_detail_astro,2,3293,1631,0.399,168,89
2026-04-13,support,2,2577,1821,0.264,71,52
2026-04-13,product_ps5_pro,3,6302,3838,0.469,195,116
2026-04-13,product_ps5,3,8850,7080,0.380,170,92
2026-04-13,home,3,18600,7476,0.302,49,73
2026-04-13,psplus,3,5477,3771,0.388,103,528
2026-04-13,game_detail_spiderman2,3,3552,3282,0.543,122,110
2026-04-13,game_detail_gta6,3,32452,9427,0.510,168,70
2026-04-13,game_detail_astro,3,3646,1911,0.275,82,92
2026-04-13,support,3,3600,1984,0.511,85,78
2026-04-14,product_ps5,1,9890,8512,0.516,84,93
2026-04-14,psplus,1,4445,3883,0.272,198,451
2026-04-14,product_ps5_pro,1,10213,5890,0.411,219,60
2026-04-14,home,1,10935,12096,0.491,213,85
2026-04-14,game_detail_spiderman2,1,5463,3021,0.452,84,55
2026-04-14,game_detail_astro,1,2815,1633,0.309,92,116
2026-04-14,game_detail_gta6,1,56259,5693,0.273,191,117
2026-04-14,support,1,3870,2728,0.301,157,51
2026-04-14,psplus,4,5390,4615,0.532,87,734
2026-04-14,product_ps5_pro,4,9492,4085,0.547,116,90
2026-04-14,product_ps5,4,12760,5864,0.549,164,113
2026-04-14,home,4,12165,7212,0.491,159,118
2026-04-14,game_detail_spiderman2,4,3919,2673,0.453,199,53
2026-04-14,game_detail_astro,4,2896,2438,0.488,175,83
2026-04-14,game_detail_gta6,4,46506,5899,0.303,208,95
2026-04-14,support,4,2690,2333,0.538,67,50
2026-04-14,product_ps5_pro,5,8590,4687,0.472,77,61
2026-04-14,product_ps5,5,8520,5736,0.336,58,77
2026-04-14,psplus,5,7268,3570,0.434,177,712
2026-04-14,home,5,11025,11736,0.550,162,55
2026-04-14,game_detail_spiderman2,5,5147,3487,0.544,135,86
2026-04-14,game_detail_astro,5,2485,1577,0.421,103,79
2026-04-14,game_detail_gta6,5,31122,8409,0.291,56,88
2026-04-14,support,5,2663,2240,0.291,222,118
2026-04-14,product_ps5,6,8590,5328,0.499,57,49
2026-04-14,psplus,6,6889,3925,0.300,159,546
2026-04-14,product_ps5_pro,6,7347,6359,0.293,186,80
2026-04-14,home,6,18855,10188,0.280,195,66
2026-04-14,game_detail_spiderman2,6,5821,3868,0.490,101,114
2026-04-14,game_detail_astro,6,3392,1755,0.380,207,63
2026-04-14,game_detail_gta6,6,57412,7355,0.315,133,103
2026-04-14,support,6,4110,2453,0.475,68,112
2026-04-14,psplus,2,6673,3873,0.466,96,416
2026-04-14,product_ps5_pro,2,7798,5504,0.529,162,71
2026-04-14,product_ps5,2,12880,6944,0.387,111,57
2026-04-14,home,2,17865,9516,0.294,75,89
2026-04-14,game_detail_spiderman2,2,5665,3450,0.369,177,79
2026-04-14,game_detail_gta6,2,50097,7653,0.327,201,118
2026-04-14,game_detail_astro,2,3488,2385,0.281,49,104
2026-04-14,support,2,3480,2144,0.448,83,77
2026-04-14,product_ps5_pro,3,7481,4978,0.383,83,109
2026-04-14,product_ps5,3,11120,5632,0.500,206,65
2026-04-14,home,3,18615,9708,0.481,89,117
2026-04-14,psplus,3,6247,4835,0.264,65,330
2026-04-14,game_detail_spiderman2,3,4602,3960,0.442,135,64
2026-04-14,game_detail_gta6,3,33472,8587,0.427,162,94
2026-04-14,game_detail_astro,3,2555,2207,0.392,195,113
2026-04-14,support,3,4250,2779,0.400,80,65
2026-04-15,product_ps5,1,12240,4912,0.516,200,112
2026-04-15,psplus,1,5938,3593,0.322,152,373
2026-04-15,product_ps5_pro,1,8305,6454,0.478,200,86
2026-04-15,home,1,14415,8256,0.484,194,82
2026-04-15,game_detail_spiderman2,1,3850,3355,0.426,92,94
2026-04-15,game_detail_astro,1,2721,2086,0.281,66,76
2026-04-15,game_detail_gta6,1,53643,9884,0.425,120,119
2026-04-15,support,1,2790,2016,0.484,80,109
2026-04-15,psplus,4,5542,4620,0.444,89,631
2026-04-15,product_ps5_pro,4,9278,5212,0.315,196,77
2026-04-15,product_ps5,4,12010,7952,0.345,192,60
2026-04-15,home,4,16545,11232,0.373,98,75
2026-04-15,game_detail_spiderman2,4,4739,3689,0.368,195,64
2026-04-15,game_detail_astro,4,2686,2287,0.280,217,49
2026-04-15,game_detail_gta6,4,57500,6384,0.543,200,114
2026-04-15,support,4,2490,2419,0.257,193,81
2026-04-15,product_ps5_pro,5,7861,4877,0.328,87,68
2026-04-15,product_ps5,5,9010,8504,0.367,155,85
2026-04-15,psplus,5,4993,4545,0.311,198,470
2026-04-15,home,5,12690,10344,0.515,88,55
2026-04-15,game_detail_spiderman2,5,5202,3582,0.255,116,80
2026-04-15,game_detail_astro,5,3675,1643,0.322,52,78
2026-04-15,game_detail_gta6,5,52136,7476,0.423,60,120
2026-04-15,support,5,4190,2267,0.489,222,62
2026-04-15,product_ps5,6,8490,6064,0.322,145,95
2026-04-15,psplus,6,4521,3393,0.268,72,768
2026-04-15,product_ps5_pro,6,7165,5168,0.275,103,114
2026-04-15,home,6,15570,8856,0.405,74,70
2026-04-15,game_detail_spiderman2,6,5431,2772,0.483,222,89
2026-04-15,game_detail_astro,6,3655,2408,0.283,140,102
2026-04-15,game_detail_gta6,6,35023,6076,0.397,67,98
2026-04-15,support,6,2653,2400,0.470,161,104
2026-04-15,psplus,2,6842,4601,0.314,114,370
2026-04-15,product_ps5_pro,2,7355,6333,0.307,144,114
2026-04-15,product_ps5,2,12450,8520,0.505,186,55
2026-04-15,home,2,17145,11580,0.316,133,118
2026-04-15,game_detail_spiderman2,2,5248,3696,0.263,90,80
2026-04-15,game_detail_gta6,2,56747,6739,0.351,225,101
2026-04-15,game_detail_astro,2,2879,2371,0.545,203,75
2026-04-15,support,2,3717,2752,0.475,200,119
2026-04-15,product_ps5_pro,3,8495,6384,0.290,205,102
2026-04-15,product_ps5,3,7660,8024,0.413,66,101
2026-04-15,home,3,13935,7908,0.510,51,65
2026-04-15,psplus,3,6697,3649,0.490,137,528
2026-04-15,game_detail_spiderman2,3,4840,2834,0.511,222,118
2026-04-15,game_detail_gta6,3,37018,6393,0.361,67,75
2026-04-15,game_detail_astro,3,2164,2382,0.459,164,62
2026-04-15,support,3,3120,2413,0.480,118,88
2026-04-16,product_ps5,1,11100,8616,0.351,128,57
2026-04-16,psplus,1,4153,4779,0.545,108,347
2026-04-16,product_ps5_pro,1,7600,6580,0.507,121,59
2026-04-16,home,1,17400,11076,0.333,133,64
2026-04-16,game_detail_spiderman2,1,5042,2655,0.401,47,119
2026-04-16,game_detail_astro,1,2091,2450,0.530,92,91
2026-04-16,game_detail_gta6,1,40388,8951,0.291,112,69
2026-04-16,support,1,3873,2213,0.258,120,60
2026-04-16,psplus,4,5087,5068,0.348,136,567
2026-04-16,product_ps5_pro,4,7252,5643,0.507,60,69
2026-04-16,product_ps5,4,8720,5120,0.501,84,109
2026-04-16,home,4,17640,9876,0.402,192,118
2026-04-16,game_detail_spiderman2,4,4446,2974,0.264,219,82
2026-04-16,game_detail_astro,4,2421,1941,0.501,150,66
2026-04-16,game_detail_gta6,4,36930,7597,0.422,182,74
2026-04-16,support,4,3283,2125,0.458,198,71
2026-04-16,product_ps5_pro,5,9270,4687,0.328,124,112
2026-04-16,product_ps5,5,12830,6488,0.318,94,71
2026-04-16,psplus,5,7554,2982,0.256,139,763
2026-04-16,home,5,14070,10044,0.543,171,116
2026-04-16,game_detail_spiderman2,5,4510,3252,0.299,186,59
2026-04-16,game_detail_astro,5,2911,2548,0.527,100,97
2026-04-16,game_detail_gta6,5,34314,7448,0.432,213,49
2026-04-16,support,5,2827,2864,0.526,89,82
2026-04-16,product_ps5,6,7520,7920,0.405,172,78
2026-04-16,psplus,6,4713,3673,0.345,140,619
2026-04-16,product_ps5_pro,6,9698,3800,0.391,76,119
2026-04-16,home,6,11160,9624,0.296,197,107
2026-04-16,game_detail_spiderman2,6,5615,2215,0.298,140,104
2026-04-16,game_detail_astro,6,2972,2518,0.317,137,74
2026-04-16,game_detail_gta6,6,45929,5684,0.442,188,66
2026-04-16,support,6,4130,2248,0.266,118,77
2026-04-16,psplus,2,4626,3911,0.294,147,422
2026-04-16,product_ps5_pro,2,6143,5193,0.519,215,81
2026-04-16,product_ps5,2,8770,7536,0.420,67,52
2026-04-16,home,2,16770,8556,0.405,216,87
2026-04-16,game_detail_spiderman2,2,4803,3953,0.420,95,56
2026-04-16,game_detail_gta6,2,34092,6132,0.283,154,87
2026-04-16,game_detail_astro,2,3538,2039,0.372,153,52
2026-04-16,support,2,3390,2061,0.510,208,60
2026-04-16,product_ps5_pro,3,7481,5523,0.463,198,56
2026-04-16,product_ps5,3,11090,5016,0.346,173,102
2026-04-16,home,3,16815,9072,0.376,114,57
2026-04-16,psplus,3,6020,4261,0.424,217,343
2026-04-16,game_detail_spiderman2,3,4400,3806,0.528,116,51
2026-04-16,game_detail_gta6,3,41319,7569,0.357,173,90
2026-04-16,game_detail_astro,3,2485,2014,0.433,201,88
2026-04-16,support,3,2800,2808,0.252,212,74
2026-04-17,product_ps5,1,10210,8520,0.474,119,74
2026-04-17,psplus,1,4264,3276,0.432,167,388
2026-04-17,product_ps5_pro,1,8202,4364,0.397,208,95
2026-04-17,home,1,12165,11616,0.274,119,76
2026-04-17,game_detail_spiderman2,1,3602,3740,0.444,138,48
2026-04-17,game_detail_astro,1,2584,2380,0.544,152,57
2026-04-17,game_detail_gta6,1,37595,7775,0.418,91,58
2026-04-17,support,1,3700,1869,0.448,152,66
2026-04-17,psplus,4,6411,3122,0.404,222,644
2026-04-17,product_ps5_pro,4,5914,6017,0.474,215,78
2026-04-17,product_ps5,4,7080,7352,0.343,221,108
2026-04-17,home,4,12075,12816,0.481,90,115
2026-04-17,game_detail_spiderman2,4,4845,3095,0.426,110,70
2026-04-17,game_detail_astro,4,3672,2046,0.504,90,91
2026-04-17,game_detail_gta6,4,47924,6384,0.333,191,105
2026-04-17,support,4,2523,2088,0.413,157,55
2026-04-17,product_ps5_pro,5,9563,6903,0.353,163,97
2026-04-17,product_ps5,5,9700,8688,0.311,92,48
2026-04-17,psplus,5,4667,4415,0.441,167,727
2026-04-17,home,5,12030,10380,0.537,59,117
2026-04-17,game_detail_spiderman2,5,4070,3197,0.533,182,74
2026-04-17,game_detail_astro,5,2281,1692,0.279,212,104
2026-04-17,game_detail_gta6,5,32762,6132,0.259,81,62
2026-04-17,support,5,3230,2435,0.259,186,59
2026-04-17,product_ps5,6,7510,5800,0.350,63,104
2026-04-17,psplus,6,6300,2982,0.441,207,335
2026-04-17,product_ps5_pro,6,6033,6352,0.305,196,53
2026-04-17,home,6,13230,12564,0.342,94,65
2026-04-17,game_detail_spiderman2,6,4015,3355,0.280,204,96
2026-04-17,game_detail_astro,6,2727,1937,0.548,47,53
2026-04-17,game_detail_gta6,6,55727,10267,0.271,162,117
2026-04-17,support,6,3940,2029,0.407,54,81
2026-04-17,psplus,2,6942,5119,0.258,210,454
2026-04-17,product_ps5_pro,2,5835,5257,0.394,92,80
2026-04-17,product_ps5,2,12270,6704,0.343,142,95
2026-04-17,home,2,16680,10488,0.380,210,92
2026-04-17,game_detail_spiderman2,2,4350,2442,0.328,198,113
2026-04-17,game_detail_gta6,2,32053,9044,0.428,87,79
2026-04-17,game_detail_astro,2,2325,2224,0.310,215,97
2026-04-17,support,2,4007,2923,0.492,70,89
2026-04-17,product_ps5_pro,3,10205,4547,0.522,88,64
2026-04-17,product_ps5,3,7220,5328,0.511,67,112
2026-04-17,home,3,13425,12444,0.437,179,109
2026-04-17,psplus,3,4707,2814,0.460,100,794
2026-04-17,game_detail_spiderman2,3,3951,3604,0.442,67,67
2026-04-17,game_detail_gta6,3,49343,9128,0.262,94,72
2026-04-17,game_detail_astro,3,2444,1834,0.365,138,58
2026-04-17,support,3,2613,1731,0.394,54,97
2026-04-18,product_ps5,1,11725,7240,0.384,109,96
2026-04-18,psplus,1,6191,3953,0.418,89,650
2026-04-18,product_ps5_pro,1,8867,5966,0.539,209,118
2026-04-18,home,1,20438,11220,0.317,159,66
2026-04-18,game_detail_spiderman2,1,5557,2229,0.302,72,114
2026-04-18,game_detail_astro,1,3967,2147,0.523,55,88
2026-04-18,game_detail_gta6,1,56802,9511,0.266,175,113
2026-04-18,support,1,3513,1789,0.426,65,58
2026-04-18,psplus,4,5797,3981,0.395,201,361
2026-04-18,product_ps5_pro,4,12746,4459,0.319,207,88
2026-04-18,product_ps5,4,8850,7496,0.524,183,107
2026-04-18,home,4,19913,9240,0.357,156,99
2026-04-18,game_detail_spiderman2,4,5666,3337,0.490,78,96
2026-04-18,game_detail_astro,4,4710,1783,0.404,66,56
2026-04-18,game_detail_gta6,4,68163,8643,0.373,213,62
2026-04-18,support,4,5233,2475,0.506,171,117
2026-04-18,product_ps5_pro,5,9490,4028,0.300,75,88
2026-04-18,product_ps5,5,9213,5856,0.401,82,52
2026-04-18,psplus,5,6380,4074,0.486,177,561
2026-04-18,home,5,21488,11532,0.277,207,54
2026-04-18,game_detail_spiderman2,5,6291,2776,0.506,139,98
2026-04-18,game_detail_astro,5,3496,2002,0.273,140,67
2026-04-18,game_detail_gta6,5,45774,7588,0.385,159,77
2026-04-18,support,5,4683,1611,0.490,91,84
2026-04-18,product_ps5,6,15588,5696,0.283,76,113
2026-04-18,psplus,6,7131,3430,0.513,131,710
2026-04-18,product_ps5_pro,6,11172,4199,0.490,175,97
2026-04-18,home,6,23363,7512,0.382,156,70
2026-04-18,game_detail_spiderman2,6,5254,2743,0.506,220,73
2026-04-18,game_detail_astro,6,2756,2084,0.275,104,109
2026-04-18,game_detail_gta6,6,65503,7952,0.480,168,111
2026-04-18,support,6,3646,2669,0.513,160,48
2026-04-18,psplus,2,5804,3859,0.287,148,774
2026-04-18,product_ps5_pro,2,9609,6390,0.512,97,64
2026-04-18,product_ps5,2,10463,7584,0.256,104,57
2026-04-18,home,2,16256,10752,0.509,216,95
2026-04-18,game_detail_spiderman2,2,5225,3036,0.267,55,101
2026-04-18,game_detail_gta6,2,59573,8185,0.497,110,110
2026-04-18,game_detail_astro,2,2691,1843,0.313,215,75
2026-04-18,support,2,3538,2499,0.470,85,97
2026-04-18,product_ps5_pro,3,12241,6099,0.473,66,95
2026-04-18,product_ps5,3,10188,5440,0.412,88,55
2026-04-18,home,3,19650,10284,0.523,88,115
2026-04-18,psplus,3,8480,5073,0.354,62,581
2026-04-18,game_detail_spiderman2,3,6445,3007,0.277,221,69
2026-04-18,game_detail_gta6,3,66223,6571,0.485,160,93
2026-04-18,game_detail_astro,3,3011,1687,0.529,90,54
2026-04-18,support,3,5238,1939,0.299,61,115
2026-04-19,product_ps5,1,14713,8632,0.369,118,101
2026-04-19,psplus,1,8342,2819,0.320,70,590
2026-04-19,product_ps5_pro,1,10499,4294,0.387,46,59
2026-04-19,home,1,20081,9168,0.484,175,96
2026-04-19,game_detail_spiderman2,1,5471,2988,0.265,212,96
2026-04-19,game_detail_astro,1,2789,2298,0.399,115,54
2026-04-19,game_detail_gta6,1,51925,9473,0.547,67,60
2026-04-19,support,1,4404,1827,0.358,222,79
2026-04-19,psplus,4,9443,3075,0.444,75,364
2026-04-19,product_ps5_pro,4,11924,5320,0.419,113,85
2026-04-19,product_ps5,4,11600,5600,0.502,164,109
2026-04-19,home,4,22669,10968,0.514,80,108
2026-04-19,game_detail_spiderman2,4,4091,2237,0.511,129,116
2026-04-19,game_detail_astro,4,3161,2165,0.265,200,82
2026-04-19,game_detail_gta6,4,64228,8671,0.323,157,93
2026-04-19,support,4,3008,2339,0.515,92,70
2026-04-19,product_ps5_pro,5,11687,5542,0.250,131,84
2026-04-19,product_ps5,5,11588,6368,0.262,47,53
2026-04-19,psplus,5,7911,4531,0.462,56,328
2026-04-19,home,5,15113,13044,0.387,59,72
2026-04-19,game_detail_spiderman2,5,5603,2424,0.464,129,83
2026-04-19,game_detail_astro,5,4164,2389,0.507,58,89
2026-04-19,game_detail_gta6,5,57412,7280,0.434,136,49
2026-04-19,support,5,3417,2640,0.398,67,57
2026-04-19,product_ps5,6,15650,7304,0.470,143,48
2026-04-19,psplus,6,5483,4923,0.250,75,545
2026-04-19,product_ps5_pro,6,8451,6435,0.391,111,70
2026-04-19,home,6,16575,8688,0.316,68,81
2026-04-19,game_detail_spiderman2,6,6548,2820,0.388,200,92
2026-04-19,game_detail_astro,6,4368,2340,0.358,193,65
2026-04-19,game_detail_gta6,6,62455,10229,0.446,78,54
2026-04-19,support,6,3221,2203,0.325,154,56
2026-04-19,psplus,2,5709,3071,0.344,179,554
2026-04-19,product_ps5_pro,2,10955,6289,0.515,191,90
2026-04-19,product_ps5,2,13588,7072,0.397,74,107
2026-04-19,home,2,17025,10440,0.502,114,92
2026-04-19,game_detail_spiderman2,2,6955,3703,0.460,96,50
2026-04-19,game_detail_gta6,2,59351,8381,0.463,158,100
2026-04-19,game_detail_astro,2,3675,1729,0.443,52,89
2026-04-19,support,2,4538,1611,0.491,89,119
2026-04-19,product_ps5_pro,3,8867,5307,0.474,102,62
2026-04-19,product_ps5,3,10288,5712,0.526,219,90
2026-04-19,home,3,18656,9804,0.256,173,87
2026-04-19,psplus,3,7109,3799,0.381,113,398
2026-04-19,game_detail_spiderman2,3,7053,3337,0.481,178,90
2026-04-19,game_detail_gta6,3,60293,9651,0.444,125,68
2026-04-19,game_detail_astro,3,2782,2445,0.307,120,118
2026-04-19,support,3,4963,2200,0.378,92,119
2026-04-20,product_ps5,1,11970,4896,0.460,147,115
2026-04-20,psplus,1,6609,3724,0.427,104,726
2026-04-20,product_ps5_pro,1,7766,5409,0.486,182,71
2026-04-20,home,1,17970,11292,0.444,53,49
2026-04-20,game_detail_spiderman2,1,3602,3487,0.424,202,95
2026-04-20,game_detail_astro,1,2395,1640,0.265,161,62
2026-04-20,game_detail_gta6,1,31166,6095,0.367,107,92
2026-04-20,support,1,3353,2632,0.367,71,100
2026-04-20,psplus,4,5781,4270,0.299,103,747
2026-04-20,product_ps5_pro,4,9136,6143,0.497,106,51
2026-04-20,product_ps5,4,12640,8288,0.508,70,84
2026-04-20,home,4,16665,11652,0.348,203,108
2026-04-20,game_detail_spiderman2,4,4583,2578,0.462,101,92
2026-04-20,game_detail_astro,4,3669,2564,0.411,191,58
2026-04-20,game_detail_gta6,4,34979,9791,0.262,212,92
2026-04-20,support,4,3140,1835,0.515,215,49
2026-04-20,product_ps5_pro,5,9999,3806,0.280,215,107
2026-04-20,product_ps5,5,12950,5080,0.454,63,57
2026-04-20,psplus,5,4987,4270,0.447,56,645
2026-04-20,home,5,15330,9048,0.309,197,80
2026-04-20,game_detail_spiderman2,5,5527,3395,0.310,150,51
2026-04-20,game_detail_astro,5,2998,2492,0.501,159,95
2026-04-20,game_detail_gta6,5,38127,9613,0.272,73,60
2026-04-20,support,5,2893,2685,0.382,138,108
2026-04-20,product_ps5,6,7970,4928,0.319,93,111
2026-04-20,psplus,6,6586,2945,0.522,179,386
2026-04-20,product_ps5_pro,6,8835,4250,0.467,50,72
2026-04-20,home,6,16185,9516,0.295,169,73
2026-04-20,game_detail_spiderman2,6,5839,2787,0.258,95,65
2026-04-20,game_detail_astro,6,3590,2296,0.329,131,106
2026-04-20,game_detail_gta6,6,57190,9455,0.331,143,108
2026-04-20,support,6,3587,1755,0.482,197,102
2026-04-20,psplus,2,4089,4480,0.451,129,712
2026-04-20,product_ps5_pro,2,5573,6137,0.424,97,85
2026-04-20,product_ps5,2,8460,5688,0.449,90,62
2026-04-20,home,2,13020,8472,0.321,182,96
