REPORT_DATE,CAMPAIGN_NAME,ADVERTISER_ID,SPEND,IMPRESSIONS,CLICKS,PLACEMENT,VIDEO_PLAY_ACTIONS,PROFILE_VISITS,COMPLETE_PAYMENT,LOADED_AT
2026-02-09,Helldivers 2 Reengagement,adv_00720003,995.30,3055556,11966,TT_SPARK,1293355,2154,179,2026-05-04 11:41:51.303000-07:00
2026-02-10,Helldivers 2 Reengagement,adv_00720003,790.83,3055556,20592,TT_SPARK,1258400,3707,309,2026-05-04 11:41:51.303000-07:00
2026-02-11,Helldivers 2 Reengagement,adv_00720003,876.73,3055556,20211,TT_SPARK,1355200,3638,303,2026-05-04 11:41:51.303000-07:00
2026-02-12,Helldivers 2 Reengagement,adv_00720003,1133.49,3055556,12711,TT_SPARK,1062112,2288,191,2026-05-04 11:41:51.303000-07:00
2026-02-13,Helldivers 2 Reengagement,adv_00720003,1120.42,3055556,12841,TT_SPARK,774400,2311,193,2026-05-04 11:41:51.303000-07:00
2026-02-14,Helldivers 2 Reengagement,adv_00720003,1006.09,3513889,21224,TT_SPARK,1298733,3820,318,2026-05-04 11:41:51.303000-07:00
2026-02-15,Helldivers 2 Reengagement,adv_00720003,1101.65,3513889,11433,TT_SPARK,1258535,2058,171,2026-05-04 11:41:51.303000-07:00
2026-02-17,Helldivers 2 Reengagement,adv_00720003,1144.69,3055556,13902,TT_SPARK,825489,2502,209,2026-05-04 11:41:51.303000-07:00
2026-02-18,Helldivers 2 Reengagement,adv_00720003,1089.60,3055556,10907,TT_SPARK,691045,1963,164,2026-05-04 11:41:51.303000-07:00
2026-02-19,Helldivers 2 Reengagement,adv_00720003,1210.05,3055556,17380,TT_SPARK,849689,3128,261,2026-05-04 11:41:51.303000-07:00
2026-02-20,Helldivers 2 Reengagement,adv_00720003,1155.90,3055556,12476,TT_SPARK,884645,2246,187,2026-05-04 11:41:51.303000-07:00
2026-02-21,Helldivers 2 Reengagement,adv_00720003,776.31,3513889,18694,TT_SPARK,1249258,3365,280,2026-05-04 11:41:51.303000-07:00
2026-02-22,Helldivers 2 Reengagement,adv_00720003,813.89,3513889,10331,TT_SPARK,1230705,1860,155,2026-05-04 11:41:51.303000-07:00
2026-02-23,Helldivers 2 Reengagement,adv_00720003,703.06,3055556,13689,TT_SPARK,1347134,2464,205,2026-05-04 11:41:51.303000-07:00
2026-02-24,Helldivers 2 Reengagement,adv_00720003,807.63,3055556,12192,TT_SPARK,900778,2195,183,2026-05-04 11:41:51.303000-07:00
2026-02-25,Helldivers 2 Reengagement,adv_00720003,655.44,3055556,11764,TT_SPARK,1040600,2118,176,2026-05-04 11:41:51.303000-07:00
2026-02-26,Helldivers 2 Reengagement,adv_00720003,932.75,3055556,9197,TT_SPARK,1032534,1655,138,2026-05-04 11:41:51.303000-07:00
2026-02-27,Helldivers 2 Reengagement,adv_00720003,717.07,3055556,9197,TT_SPARK,1126645,1655,138,2026-05-04 11:41:51.303000-07:00
2026-02-28,Helldivers 2 Reengagement,adv_00720003,1363.64,3513889,14266,TT_SPARK,1088462,2568,214,2026-05-04 11:41:51.303000-07:00
2025-12-01,Helldivers 2 Reengagement,adv_00720003,992.50,3055556,26889,TT_SPARK,707178,4840,403,2026-05-04 11:41:51.303000-07:00
2025-12-02,Helldivers 2 Reengagement,adv_00720003,743.21,3055556,36676,TT_SPARK,946489,6602,550,2026-05-04 11:41:51.303000-07:00
2025-12-03,Helldivers 2 Reengagement,adv_00720003,994.37,3055556,45100,TT_SPARK,1172355,8118,677,2026-05-04 11:41:51.303000-07:00
2025-12-04,Helldivers 2 Reengagement,adv_00720003,871.12,3055556,43540,TT_SPARK,1298734,7837,653,2026-05-04 11:41:51.303000-07:00
2025-12-07,Helldivers 2 Reengagement,adv_00720003,840.73,3513889,34790,TT_SPARK,1682169,6262,522,2026-05-04 11:41:51.303000-07:00
2025-12-08,Helldivers 2 Reengagement,adv_00720003,1083.07,3055556,32306,TT_SPARK,1008334,5815,485,2026-05-04 11:41:51.303000-07:00
2025-12-09,Helldivers 2 Reengagement,adv_00720003,871.12,3055556,35750,TT_SPARK,1045978,6435,536,2026-05-04 11:41:51.303000-07:00
2025-12-10,Helldivers 2 Reengagement,adv_00720003,888.86,3055556,35444,TT_SPARK,1132022,6380,532,2026-05-04 11:41:51.303000-07:00
2025-12-11,Helldivers 2 Reengagement,adv_00720003,720.80,3055556,28673,TT_SPARK,927667,5161,430,2026-05-04 11:41:51.303000-07:00
2025-12-12,Helldivers 2 Reengagement,adv_00720003,1089.60,3055556,26195,TT_SPARK,1037912,4715,393,2026-05-04 11:41:51.303000-07:00
2025-12-13,Helldivers 2 Reengagement,adv_00720003,968.51,3513889,35895,TT_SPARK,1694538,6461,538,2026-05-04 11:41:51.303000-07:00
2025-12-15,Helldivers 2 Reengagement,adv_00720003,1038.25,3055556,35002,TT_SPARK,1102445,6300,525,2026-05-04 11:41:51.303000-07:00
2025-12-16,Helldivers 2 Reengagement,adv_00720003,730.14,3055556,34956,TT_SPARK,1454689,6292,524,2026-05-04 11:41:51.303000-07:00
2025-12-17,Helldivers 2 Reengagement,adv_00720003,1126.02,3055556,33838,TT_SPARK,935733,6091,508,2026-05-04 11:41:51.303000-07:00
2025-12-18,Helldivers 2 Reengagement,adv_00720003,1055.06,3055556,32208,TT_SPARK,1145467,5797,483,2026-05-04 11:41:51.303000-07:00
2025-12-19,Helldivers 2 Reengagement,adv_00720003,1140.96,3055556,37926,TT_SPARK,984133,6827,569,2026-05-04 11:41:51.303000-07:00
2025-12-20,Helldivers 2 Reengagement,adv_00720003,767.72,3513889,38141,TT_SPARK,1635785,6865,572,2026-05-04 11:41:51.303000-07:00
2025-12-21,Helldivers 2 Reengagement,adv_00720003,952.40,3513889,25384,TT_SPARK,1515189,4569,381,2026-05-04 11:41:51.303000-07:00
2025-12-22,Helldivers 2 Reengagement,adv_00720003,851.52,3055556,26693,TT_SPARK,1097067,4805,400,2026-05-04 11:41:51.303000-07:00
2025-12-23,Helldivers 2 Reengagement,adv_00720003,1163.37,3055556,36004,TT_SPARK,981445,6481,540,2026-05-04 11:41:51.303000-07:00
2025-12-24,Helldivers 2 Reengagement,adv_00720003,1088.67,3055556,37649,TT_SPARK,793222,6777,565,2026-05-04 11:41:51.303000-07:00
2025-12-25,Helldivers 2 Reengagement,adv_00720003,763.75,3055556,30861,TT_SPARK,911533,5555,463,2026-05-04 11:41:51.303000-07:00
2025-12-26,Helldivers 2 Reengagement,adv_00720003,773.09,3055556,20044,TT_SPARK,1115889,3608,301,2026-05-04 11:41:51.303000-07:00
2025-12-27,Helldivers 2 Reengagement,adv_00720003,1129.57,3513889,42858,TT_SPARK,1131753,7714,643,2026-05-04 11:41:51.303000-07:00
2025-12-28,Helldivers 2 Reengagement,adv_00720003,1168.22,3513889,42150,TT_SPARK,1187413,7587,632,2026-05-04 11:41:51.303000-07:00
2025-12-29,Helldivers 2 Reengagement,adv_00720003,750.68,3055556,23948,TT_SPARK,1457378,4311,359,2026-05-04 11:41:51.303000-07:00
2025-12-30,Helldivers 2 Reengagement,adv_00720003,981.30,3055556,25813,TT_SPARK,1441245,4646,387,2026-05-04 11:41:51.303000-07:00
2025-12-31,Helldivers 2 Reengagement,adv_00720003,1085.87,3055556,31582,TT_SPARK,1118578,5685,474,2026-05-04 11:41:51.303000-07:00
2026-01-02,Helldivers 2 Reengagement,adv_00720003,1060.66,3055556,29099,TT_SPARK,1277222,5238,436,2026-05-04 11:41:51.303000-07:00
2026-01-03,Helldivers 2 Reengagement,adv_00720003,767.72,3513889,20948,TT_SPARK,1382223,3771,314,2026-05-04 11:41:51.303000-07:00
2026-01-04,Helldivers 2 Reengagement,adv_00720003,849.32,3513889,37093,TT_SPARK,1286365,6677,556,2026-05-04 11:41:51.303000-07:00
2026-01-05,Helldivers 2 Reengagement,adv_00720003,854.32,3055556,23980,TT_SPARK,1411667,4316,360,2026-05-04 11:41:51.303000-07:00
2026-01-06,Helldivers 2 Reengagement,adv_00720003,891.66,3055556,24149,TT_SPARK,750200,4347,362,2026-05-04 11:41:51.303000-07:00
2026-01-07,Helldivers 2 Reengagement,adv_00720003,955.15,3055556,32697,TT_SPARK,1164289,5885,490,2026-05-04 11:41:51.303000-07:00
2026-01-08,Helldivers 2 Reengagement,adv_00720003,693.72,3055556,30624,TT_SPARK,1024467,5512,459,2026-05-04 11:41:51.303000-07:00
2026-01-09,Helldivers 2 Reengagement,adv_00720003,1204.45,3055556,32374,TT_SPARK,1390155,5827,486,2026-05-04 11:41:51.303000-07:00
2026-01-10,Helldivers 2 Reengagement,adv_00720003,1096.28,3513889,28673,TT_SPARK,1119385,5161,430,2026-05-04 11:41:51.303000-07:00
2026-01-11,Helldivers 2 Reengagement,adv_00720003,1303.51,3513889,28808,TT_SPARK,946220,5185,432,2026-05-04 11:41:51.303000-07:00
2026-01-12,Helldivers 2 Reengagement,adv_00720003,1163.37,3055556,27999,TT_SPARK,1134712,5040,420,2026-05-04 11:41:51.303000-07:00
2026-01-13,Helldivers 2 Reengagement,adv_00720003,665.71,3055556,29064,TT_SPARK,1226134,5232,436,2026-05-04 11:41:51.303000-07:00
2026-01-14,Helldivers 2 Reengagement,adv_00720003,1166.17,3055556,29700,TT_SPARK,672222,5346,446,2026-05-04 11:41:51.303000-07:00
2026-01-15,Helldivers 2 Reengagement,adv_00720003,1154.96,3055556,15644,TT_SPARK,1191178,2816,235,2026-05-04 11:41:51.303000-07:00
2026-01-16,Helldivers 2 Reengagement,adv_00720003,1050.39,3055556,22401,TT_SPARK,847000,4032,336,2026-05-04 11:41:51.303000-07:00
2026-01-17,Helldivers 2 Reengagement,adv_00720003,1097.35,3513889,25216,TT_SPARK,1499728,4539,378,2026-05-04 11:41:51.303000-07:00
2026-01-18,Helldivers 2 Reengagement,adv_00720003,837.51,3513889,20780,TT_SPARK,1076093,3740,312,2026-05-04 11:41:51.303000-07:00
2026-01-19,Helldivers 2 Reengagement,adv_00720003,1151.23,3055556,24894,TT_SPARK,1258400,4481,373,2026-05-04 11:41:51.303000-07:00
2026-01-20,Helldivers 2 Reengagement,adv_00720003,673.18,3055556,24933,TT_SPARK,1325622,4488,374,2026-05-04 11:41:51.303000-07:00
2026-01-21,Helldivers 2 Reengagement,adv_00720003,1207.25,3055556,25505,TT_SPARK,1422422,4591,383,2026-05-04 11:41:51.303000-07:00
2026-01-22,Helldivers 2 Reengagement,adv_00720003,927.14,3055556,24447,TT_SPARK,1400912,4400,367,2026-05-04 11:41:51.303000-07:00
2026-01-23,Helldivers 2 Reengagement,adv_00720003,818.84,3055556,16720,TT_SPARK,919600,3010,251,2026-05-04 11:41:51.303000-07:00
2026-01-24,Helldivers 2 Reengagement,adv_00720003,834.29,3513889,26545,TT_SPARK,1246165,4778,398,2026-05-04 11:41:51.303000-07:00
2026-01-25,Helldivers 2 Reengagement,adv_00720003,1290.63,3513889,28730,TT_SPARK,884375,5171,431,2026-05-04 11:41:51.303000-07:00
2026-01-26,Helldivers 2 Reengagement,adv_00720003,852.45,3055556,16867,TT_SPARK,887333,3036,253,2026-05-04 11:41:51.303000-07:00
2026-01-27,Helldivers 2 Reengagement,adv_00720003,1130.69,3055556,24601,TT_SPARK,1293355,4428,369,2026-05-04 11:41:51.303000-07:00
2026-01-28,Helldivers 2 Reengagement,adv_00720003,969.16,3055556,24894,TT_SPARK,750200,4481,373,2026-05-04 11:41:51.303000-07:00
2026-01-29,Helldivers 2 Reengagement,adv_00720003,1111.08,3055556,15327,TT_SPARK,1094378,2759,230,2026-05-04 11:41:51.303000-07:00
2026-01-30,Helldivers 2 Reengagement,adv_00720003,1169.90,3055556,20814,TT_SPARK,1153534,3747,312,2026-05-04 11:41:51.303000-07:00
2026-02-01,Helldivers 2 Reengagement,adv_00720003,820.33,3513889,22492,TT_SPARK,989511,4049,337,2026-05-04 11:41:51.303000-07:00
2026-02-02,Helldivers 2 Reengagement,adv_00720003,948.62,3055556,24249,TT_SPARK,1452000,4365,364,2026-05-04 11:41:51.303000-07:00
2026-02-03,Helldivers 2 Reengagement,adv_00720003,667.58,3055556,16999,TT_SPARK,876578,3060,255,2026-05-04 11:41:51.303000-07:00
2026-02-04,Helldivers 2 Reengagement,adv_00720003,1208.18,3055556,21560,TT_SPARK,1414355,3881,323,2026-05-04 11:41:51.303000-07:00
2026-02-05,Helldivers 2 Reengagement,adv_00720003,867.39,3055556,19903,TT_SPARK,1368645,3583,299,2026-05-04 11:41:51.303000-07:00
2026-02-06,Helldivers 2 Reengagement,adv_00720003,863.65,3055556,16872,TT_SPARK,1476200,3037,253,2026-05-04 11:41:51.303000-07:00
2026-02-09,Helldivers 2 Reengagement,adv_00720003,998.10,3055556,13982,TT_SPARK,1304112,2517,210,2026-05-04 11:41:51.303000-07:00
2026-02-10,Helldivers 2 Reengagement,adv_00720003,1131.62,3055556,19536,TT_SPARK,1344445,3516,293,2026-05-04 11:41:51.303000-07:00
2026-02-11,Helldivers 2 Reengagement,adv_00720003,1086.80,3055556,12437,TT_SPARK,726000,2239,187,2026-05-04 11:41:51.303000-07:00
2026-02-12,Helldivers 2 Reengagement,adv_00720003,746.94,3055556,10804,TT_SPARK,1457378,1945,162,2026-05-04 11:41:51.303000-07:00
2026-02-13,Helldivers 2 Reengagement,adv_00720003,1201.65,3055556,14337,TT_SPARK,701800,2581,215,2026-05-04 11:41:51.303000-07:00
2026-02-14,Helldivers 2 Reengagement,adv_00720003,817.11,3513889,21927,TT_SPARK,1530650,3947,329,2026-05-04 11:41:51.303000-07:00
2026-02-15,Helldivers 2 Reengagement,adv_00720003,857.91,3513889,11020,TT_SPARK,1233797,1984,165,2026-05-04 11:41:51.303000-07:00
2026-02-17,Helldivers 2 Reengagement,adv_00720003,1169.90,3055556,10685,TT_SPARK,1191178,1923,160,2026-05-04 11:41:51.303000-07:00
2026-02-18,Helldivers 2 Reengagement,adv_00720003,1199.78,3055556,16417,TT_SPARK,1226134,2955,246,2026-05-04 11:41:51.303000-07:00
2026-02-19,Helldivers 2 Reengagement,adv_00720003,1119.48,3055556,11770,TT_SPARK,1067489,2119,177,2026-05-04 11:41:51.303000-07:00
2026-02-20,Helldivers 2 Reengagement,adv_00720003,832.84,3055556,9465,TT_SPARK,1465445,1704,142,2026-05-04 11:41:51.303000-07:00
2026-02-21,Helldivers 2 Reengagement,adv_00720003,1174.66,3513889,17956,TT_SPARK,837992,3232,269,2026-05-04 11:41:51.303000-07:00
2026-02-22,Helldivers 2 Reengagement,adv_00720003,1098.43,3513889,13528,TT_SPARK,1499728,2435,203,2026-05-04 11:41:51.303000-07:00
2026-02-23,Helldivers 2 Reengagement,adv_00720003,938.35,3055556,12299,TT_SPARK,951867,2214,184,2026-05-04 11:41:51.303000-07:00
2026-02-24,Helldivers 2 Reengagement,adv_00720003,875.79,3055556,15935,TT_SPARK,728689,2868,239,2026-05-04 11:41:51.303000-07:00
2026-02-25,Helldivers 2 Reengagement,adv_00720003,1058.79,3055556,13047,TT_SPARK,1089000,2348,196,2026-05-04 11:41:51.303000-07:00
2026-02-26,Helldivers 2 Reengagement,adv_00720003,1099.88,3055556,13582,TT_SPARK,812045,2445,204,2026-05-04 11:41:51.303000-07:00
2026-02-27,Helldivers 2 Reengagement,adv_00720003,1134.42,3055556,13154,TT_SPARK,1067489,2368,197,2026-05-04 11:41:51.303000-07:00
2026-02-28,Helldivers 2 Reengagement,adv_00720003,1357.20,3513889,13651,TT_SPARK,1685262,2457,205,2026-05-04 11:41:51.303000-07:00
2025-12-01,Helldivers 2 Reengagement,adv_00720003,755.35,3055556,30556,TT_SPARK,677600,5500,458,2026-05-04 11:41:51.303000-07:00
2025-12-02,Helldivers 2 Reengagement,adv_00720003,734.81,3055556,42739,TT_SPARK,682978,7693,641,2026-05-04 11:41:51.303000-07:00
2025-12-03,Helldivers 2 Reengagement,adv_00720003,1157.76,3055556,47806,TT_SPARK,898089,8605,717,2026-05-04 11:41:51.303000-07:00
2025-12-04,Helldivers 2 Reengagement,adv_00720003,892.60,3055556,36085,TT_SPARK,777089,6495,541,2026-05-04 11:41:51.303000-07:00
2025-12-07,Helldivers 2 Reengagement,adv_00720003,1230.50,3513889,41481,TT_SPARK,1614140,7467,622,2026-05-04 11:41:51.303000-07:00
2025-12-08,Helldivers 2 Reengagement,adv_00720003,741.34,3055556,34902,TT_SPARK,1279912,6282,524,2026-05-04 11:41:51.303000-07:00
2025-12-09,Helldivers 2 Reengagement,adv_00720003,675.05,3055556,23452,TT_SPARK,787845,4221,352,2026-05-04 11:41:51.303000-07:00
2025-12-10,Helldivers 2 Reengagement,adv_00720003,893.53,3055556,36862,TT_SPARK,1086312,6635,553,2026-05-04 11:41:51.303000-07:00
2025-12-11,Helldivers 2 Reengagement,adv_00720003,1160.56,3055556,40480,TT_SPARK,1035222,7286,607,2026-05-04 11:41:51.303000-07:00
2025-12-12,Helldivers 2 Reengagement,adv_00720003,672.25,3055556,27588,TT_SPARK,1148155,4966,414,2026-05-04 11:41:51.303000-07:00
2025-12-13,Helldivers 2 Reengagement,adv_00720003,1307.81,3513889,31448,TT_SPARK,1233797,5661,472,2026-05-04 11:41:51.303000-07:00
2025-12-15,Helldivers 2 Reengagement,adv_00720003,1089.60,3055556,23063,TT_SPARK,900778,4151,346,2026-05-04 11:41:51.303000-07:00
2025-12-16,Helldivers 2 Reengagement,adv_00720003,1102.68,3055556,33880,TT_SPARK,1059422,6098,508,2026-05-04 11:41:51.303000-07:00
2025-12-17,Helldivers 2 Reengagement,adv_00720003,816.04,3055556,22648,TT_SPARK,801289,4077,340,2026-05-04 11:41:51.303000-07:00
2025-12-18,Helldivers 2 Reengagement,adv_00720003,762.82,3055556,37224,TT_SPARK,1422422,6700,558,2026-05-04 11:41:51.303000-07:00
2025-12-19,Helldivers 2 Reengagement,adv_00720003,1126.95,3055556,36095,TT_SPARK,1134712,6497,541,2026-05-04 11:41:51.303000-07:00
2025-12-20,Helldivers 2 Reengagement,adv_00720003,802.08,3513889,39929,TT_SPARK,1484267,7187,599,2026-05-04 11:41:51.303000-07:00
2025-12-21,Helldivers 2 Reengagement,adv_00720003,1098.43,3513889,45751,TT_SPARK,1626509,8235,686,2026-05-04 11:41:51.303000-07:00
2025-12-22,Helldivers 2 Reengagement,adv_00720003,991.57,3055556,40676,TT_SPARK,949178,7322,610,2026-05-04 11:41:51.303000-07:00
2025-12-23,Helldivers 2 Reengagement,adv_00720003,874.86,3055556,21149,TT_SPARK,1473512,3807,317,2026-05-04 11:41:51.303000-07:00
2025-12-24,Helldivers 2 Reengagement,adv_00720003,1027.98,3055556,20445,TT_SPARK,1113200,3680,307,2026-05-04 11:41:51.303000-07:00
2025-12-25,Helldivers 2 Reengagement,adv_00720003,1133.49,3055556,22220,TT_SPARK,1250334,4000,333,2026-05-04 11:41:51.303000-07:00
2025-12-26,Helldivers 2 Reengagement,adv_00720003,692.79,3055556,37644,TT_SPARK,938422,6776,565,2026-05-04 11:41:51.303000-07:00
2025-12-27,Helldivers 2 Reengagement,adv_00720003,869.72,3513889,35901,TT_SPARK,1456437,6462,539,2026-05-04 11:41:51.303000-07:00
2025-12-28,Helldivers 2 Reengagement,adv_00720003,1199.36,3513889,22866,TT_SPARK,1181229,4116,343,2026-05-04 11:41:51.303000-07:00
2025-12-29,Helldivers 2 Reengagement,adv_00720003,905.67,3055556,34144,TT_SPARK,793222,6146,512,2026-05-04 11:41:51.303000-07:00
2025-12-30,Helldivers 2 Reengagement,adv_00720003,1050.39,3055556,21355,TT_SPARK,938422,3844,320,2026-05-04 11:41:51.303000-07:00
2025-12-31,Helldivers 2 Reengagement,adv_00720003,1106.41,3055556,20436,TT_SPARK,1452000,3678,307,2026-05-04 11:41:51.303000-07:00
2026-01-02,Helldivers 2 Reengagement,adv_00720003,735.74,3055556,32509,TT_SPARK,1236889,5852,488,2026-05-04 11:41:51.303000-07:00
2026-01-03,Helldivers 2 Reengagement,adv_00720003,995.35,3513889,35173,TT_SPARK,810162,6331,528,2026-05-04 11:41:51.303000-07:00
2026-01-04,Helldivers 2 Reengagement,adv_00720003,1070.51,3513889,40418,TT_SPARK,1462621,7275,606,2026-05-04 11:41:51.303000-07:00
2026-01-05,Helldivers 2 Reengagement,adv_00720003,687.19,3055556,26620,TT_SPARK,1239578,4792,399,2026-05-04 11:41:51.303000-07:00
2026-01-06,Helldivers 2 Reengagement,adv_00720003,975.70,3055556,32851,TT_SPARK,1210000,5913,493,2026-05-04 11:41:51.303000-07:00
2026-01-07,Helldivers 2 Reengagement,adv_00720003,766.55,3055556,20005,TT_SPARK,857755,3601,300,2026-05-04 11:41:51.303000-07:00
2026-01-08,Helldivers 2 Reengagement,adv_00720003,698.39,3055556,29561,TT_SPARK,994889,5321,443,2026-05-04 11:41:51.303000-07:00
2026-01-09,Helldivers 2 Reengagement,adv_00720003,1191.38,3055556,17659,TT_SPARK,903467,3179,265,2026-05-04 11:41:51.303000-07:00
2026-01-10,Helldivers 2 Reengagement,adv_00720003,861.13,3513889,20788,TT_SPARK,1536835,3742,312,2026-05-04 11:41:51.303000-07:00
2026-01-11,Helldivers 2 Reengagement,adv_00720003,1280.96,3513889,36601,TT_SPARK,1342025,6588,549,2026-05-04 11:41:51.303000-07:00
2026-01-12,Helldivers 2 Reengagement,adv_00720003,1000.90,3055556,29825,TT_SPARK,1218067,5369,447,2026-05-04 11:41:51.303000-07:00
2026-01-13,Helldivers 2 Reengagement,adv_00720003,990.63,3055556,16837,TT_SPARK,949178,3031,253,2026-05-04 11:41:51.303000-07:00
2026-01-14,Helldivers 2 Reengagement,adv_00720003,986.90,3055556,23958,TT_SPARK,852378,4312,359,2026-05-04 11:41:51.303000-07:00
2026-01-15,Helldivers 2 Reengagement,adv_00720003,699.33,3055556,18969,TT_SPARK,682978,3414,285,2026-05-04 11:41:51.303000-07:00
2026-01-16,Helldivers 2 Reengagement,adv_00720003,855.25,3055556,23560,TT_SPARK,1166978,4241,353,2026-05-04 11:41:51.303000-07:00
2026-01-17,Helldivers 2 Reengagement,adv_00720003,1378.67,3513889,35083,TT_SPARK,828715,6315,526,2026-05-04 11:41:51.303000-07:00
2026-01-18,Helldivers 2 Reengagement,adv_00720003,1245.53,3513889,28356,TT_SPARK,992603,5104,425,2026-05-04 11:41:51.303000-07:00
2026-01-19,Helldivers 2 Reengagement,adv_00720003,1116.68,3055556,28238,TT_SPARK,994889,5083,424,2026-05-04 11:41:51.303000-07:00
2026-01-20,Helldivers 2 Reengagement,adv_00720003,1089.60,3055556,19617,TT_SPARK,1234200,3531,294,2026-05-04 11:41:51.303000-07:00
2026-01-21,Helldivers 2 Reengagement,adv_00720003,836.58,3055556,22430,TT_SPARK,844312,4037,336,2026-05-04 11:41:51.303000-07:00
2026-01-22,Helldivers 2 Reengagement,adv_00720003,721.73,3055556,26053,TT_SPARK,1045978,4690,391,2026-05-04 11:41:51.303000-07:00
2026-01-23,Helldivers 2 Reengagement,adv_00720003,1030.78,3055556,25872,TT_SPARK,1040600,4657,388,2026-05-04 11:41:51.303000-07:00
2026-01-24,Helldivers 2 Reengagement,adv_00720003,1173.59,3513889,23152,TT_SPARK,803978,4167,347,2026-05-04 11:41:51.303000-07:00
2026-01-25,Helldivers 2 Reengagement,adv_00720003,1147.82,3513889,17120,TT_SPARK,1543019,3082,257,2026-05-04 11:41:51.303000-07:00
2026-01-26,Helldivers 2 Reengagement,adv_00720003,1190.44,3055556,21252,TT_SPARK,1433178,3825,319,2026-05-04 11:41:51.303000-07:00
2026-01-27,Helldivers 2 Reengagement,adv_00720003,1033.58,3055556,20944,TT_SPARK,1134712,3770,314,2026-05-04 11:41:51.303000-07:00
2026-01-28,Helldivers 2 Reengagement,adv_00720003,882.33,3055556,21619,TT_SPARK,1107822,3891,324,2026-05-04 11:41:51.303000-07:00
2026-01-29,Helldivers 2 Reengagement,adv_00720003,730.14,3055556,19683,TT_SPARK,744822,3543,295,2026-05-04 11:41:51.303000-07:00
2026-01-30,Helldivers 2 Reengagement,adv_00720003,930.88,3055556,19861,TT_SPARK,903467,3575,298,2026-05-04 11:41:51.303000-07:00
2026-02-01,Helldivers 2 Reengagement,adv_00720003,877.24,3513889,26034,TT_SPARK,825623,4686,391,2026-05-04 11:41:51.303000-07:00
2026-02-02,Helldivers 2 Reengagement,adv_00720003,835.64,3055556,20308,TT_SPARK,1204622,3655,305,2026-05-04 11:41:51.303000-07:00
2026-02-03,Helldivers 2 Reengagement,adv_00720003,1048.52,3055556,15657,TT_SPARK,1094378,2818,235,2026-05-04 11:41:51.303000-07:00
2026-02-04,Helldivers 2 Reengagement,adv_00720003,973.83,3055556,15693,TT_SPARK,1070178,2825,235,2026-05-04 11:41:51.303000-07:00
2026-02-05,Helldivers 2 Reengagement,adv_00720003,919.67,3055556,12115,TT_SPARK,1379400,2181,182,2026-05-04 11:41:51.303000-07:00
2026-02-06,Helldivers 2 Reengagement,adv_00720003,1037.32,3055556,21550,TT_SPARK,801289,3879,323,2026-05-04 11:41:51.303000-07:00
2026-02-09,Helldivers 2 Reengagement,adv_00720003,672.25,3055556,18150,TT_SPARK,1002955,3267,272,2026-05-04 11:41:51.303000-07:00
2026-02-10,Helldivers 2 Reengagement,adv_00720003,846.85,3055556,12804,TT_SPARK,836245,2305,192,2026-05-04 11:41:51.303000-07:00
2026-02-11,Helldivers 2 Reengagement,adv_00720003,701.19,3055556,14510,TT_SPARK,844312,2612,218,2026-05-04 11:41:51.303000-07:00
2026-02-12,Helldivers 2 Reengagement,adv_00720003,1185.77,3055556,10677,TT_SPARK,914222,1922,160,2026-05-04 11:41:51.303000-07:00
2026-02-13,Helldivers 2 Reengagement,adv_00720003,1110.15,3055556,12716,TT_SPARK,1002955,2289,191,2026-05-04 11:41:51.303000-07:00
2026-02-14,Helldivers 2 Reengagement,adv_00720003,845.03,3513889,21083,TT_SPARK,1162675,3795,316,2026-05-04 11:41:51.303000-07:00
2026-02-15,Helldivers 2 Reengagement,adv_00720003,941.66,3513889,16254,TT_SPARK,974050,2926,244,2026-05-04 11:41:51.303000-07:00
2026-02-17,Helldivers 2 Reengagement,adv_00720003,1051.32,3055556,15165,TT_SPARK,747512,2730,227,2026-05-04 11:41:51.303000-07:00
2026-02-18,Helldivers 2 Reengagement,adv_00720003,1110.15,3055556,10345,TT_SPARK,1468134,1862,155,2026-05-04 11:41:51.303000-07:00
2026-02-19,Helldivers 2 Reengagement,adv_00720003,809.50,3055556,16500,TT_SPARK,1083622,2970,248,2026-05-04 11:41:51.303000-07:00
2026-02-20,Helldivers 2 Reengagement,adv_00720003,704.93,3055556,14950,TT_SPARK,1193867,2691,224,2026-05-04 11:41:51.303000-07:00
2026-02-21,Helldivers 2 Reengagement,adv_00720003,954.55,3513889,11438,TT_SPARK,1499728,2059,172,2026-05-04 11:41:51.303000-07:00
2026-02-22,Helldivers 2 Reengagement,adv_00720003,960.99,3513889,18202,TT_SPARK,1107015,3276,273,2026-05-04 11:41:51.303000-07:00
2026-02-23,Helldivers 2 Reengagement,adv_00720003,702.13,3055556,15293,TT_SPARK,871200,2753,229,2026-05-04 11:41:51.303000-07:00
2026-02-24,Helldivers 2 Reengagement,adv_00720003,817.90,3055556,10267,TT_SPARK,1172355,1848,154,2026-05-04 11:41:51.303000-07:00
2026-02-25,Helldivers 2 Reengagement,adv_00720003,971.03,3055556,11015,TT_SPARK,707178,1983,165,2026-05-04 11:41:51.303000-07:00
2026-02-26,Helldivers 2 Reengagement,adv_00720003,1145.63,3055556,9839,TT_SPARK,726000,1771,148,2026-05-04 11:41:51.303000-07:00
2026-02-27,Helldivers 2 Reengagement,adv_00720003,1192.31,3055556,11550,TT_SPARK,1185800,2079,173,2026-05-04 11:41:51.303000-07:00
