REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,LINE_ITEM,INSERTION_ORDER,REVENUE_ADV_CURRENCY,ACTIVE_VIEW_PCT,VIEWABLE_IMPRESSIONS,LOADED_AT
2026-02-02,Play Has No Limits Sizzle,partner_0450,455.81,3157895,14147,LI_108_VIDEO_30S,IO_108,464.9200,0.851,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-03,Play Has No Limits Sizzle,partner_0450,647.80,3157895,15474,LI_108_VIDEO_30S,IO_108,660.7600,0.833,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-04,Play Has No Limits Sizzle,partner_0450,499.60,3157895,12711,LI_108_VIDEO_30S,IO_108,509.6000,0.628,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-05,Play Has No Limits Sizzle,partner_0450,563.26,3157895,12489,LI_108_VIDEO_30S,IO_108,574.5300,0.749,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-06,Play Has No Limits Sizzle,partner_0450,609.10,3157895,15032,LI_108_VIDEO_30S,IO_108,621.2800,0.775,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-07,Play Has No Limits Sizzle,partner_0450,439.84,3631579,19574,LI_108_VIDEO_30S,IO_108,448.6400,0.757,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-08,Play Has No Limits Sizzle,partner_0450,705.15,3631579,13346,LI_108_VIDEO_30S,IO_108,719.2500,0.670,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-09,Play Has No Limits Sizzle,partner_0450,446.13,3157895,13926,LI_108_VIDEO_30S,IO_108,455.0500,0.847,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-10,Play Has No Limits Sizzle,partner_0450,551.04,3157895,14589,LI_108_VIDEO_30S,IO_108,562.0600,0.834,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-11,Play Has No Limits Sizzle,partner_0450,586.69,3157895,16468,LI_108_VIDEO_30S,IO_108,598.4200,0.737,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-12,Play Has No Limits Sizzle,partner_0450,416.08,3157895,14368,LI_108_VIDEO_30S,IO_108,424.4000,0.742,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-13,Play Has No Limits Sizzle,partner_0450,373.30,3157895,10168,LI_108_VIDEO_30S,IO_108,380.7700,0.673,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-15,Play Has No Limits Sizzle,partner_0450,730.33,3631579,18812,LI_108_VIDEO_30S,IO_108,744.9400,0.706,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-16,Play Has No Limits Sizzle,partner_0450,602.99,3157895,17353,LI_108_VIDEO_30S,IO_108,615.0500,0.754,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-17,Play Has No Limits Sizzle,partner_0450,490.95,3157895,9837,LI_108_VIDEO_30S,IO_108,500.7600,0.715,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-18,Play Has No Limits Sizzle,partner_0450,502.66,3157895,14700,LI_108_VIDEO_30S,IO_108,512.7100,0.621,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-19,Play Has No Limits Sizzle,partner_0450,611.14,3157895,11384,LI_108_VIDEO_30S,IO_108,623.3600,0.827,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-20,Play Has No Limits Sizzle,partner_0450,654.42,3157895,14811,LI_108_VIDEO_30S,IO_108,667.5100,0.918,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-21,Play Has No Limits Sizzle,partner_0450,641.90,3631579,16142,LI_108_VIDEO_30S,IO_108,654.7300,0.840,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-22,Play Has No Limits Sizzle,partner_0450,650.68,3631579,11694,LI_108_VIDEO_30S,IO_108,663.7000,0.645,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-23,Play Has No Limits Sizzle,partner_0450,414.04,3157895,17021,LI_108_VIDEO_30S,IO_108,422.3300,0.661,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-24,Play Has No Limits Sizzle,partner_0450,500.11,3157895,12600,LI_108_VIDEO_30S,IO_108,510.1200,0.822,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-25,Play Has No Limits Sizzle,partner_0450,360.06,3157895,15363,LI_108_VIDEO_30S,IO_108,367.2600,0.898,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-26,Play Has No Limits Sizzle,partner_0450,363.12,3157895,12932,LI_108_VIDEO_30S,IO_108,370.3800,0.793,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-27,Play Has No Limits Sizzle,partner_0450,517.43,3157895,12379,LI_108_VIDEO_30S,IO_108,527.7800,0.874,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-28,Play Has No Limits Sizzle,partner_0450,500.75,3631579,11185,LI_108_VIDEO_30S,IO_108,510.7600,0.752,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-01,Play Has No Limits Sizzle,partner_0450,609.68,3631579,14617,LI_108_VIDEO_30S,IO_108,621.8800,0.783,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-02,Play Has No Limits Sizzle,partner_0450,469.56,3157895,11716,LI_108_VIDEO_30S,IO_108,478.9500,0.892,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-03,Play Has No Limits Sizzle,partner_0450,485.85,3157895,15916,LI_108_VIDEO_30S,IO_108,495.5700,0.870,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-04,Play Has No Limits Sizzle,partner_0450,390.62,3157895,17574,LI_108_VIDEO_30S,IO_108,398.4300,0.807,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-05,Play Has No Limits Sizzle,partner_0450,564.28,3157895,9947,LI_108_VIDEO_30S,IO_108,575.5700,0.769,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-06,Play Has No Limits Sizzle,partner_0450,494.00,3157895,10721,LI_108_VIDEO_30S,IO_108,503.8800,0.676,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-07,Play Has No Limits Sizzle,partner_0450,675.28,3631579,11948,LI_108_VIDEO_30S,IO_108,688.7900,0.892,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-09,Play Has No Limits Sizzle,partner_0450,566.32,3157895,13705,LI_108_VIDEO_30S,IO_108,577.6500,0.681,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-10,Play Has No Limits Sizzle,partner_0450,652.39,3157895,8953,LI_108_VIDEO_30S,IO_108,665.4400,0.764,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-11,Play Has No Limits Sizzle,partner_0450,471.08,3157895,10168,LI_108_VIDEO_30S,IO_108,480.5100,0.860,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-14,Play Has No Limits Sizzle,partner_0450,568.10,3631579,16524,LI_108_VIDEO_30S,IO_108,579.4600,0.792,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-15,Play Has No Limits Sizzle,partner_0450,562.83,3631579,18684,LI_108_VIDEO_30S,IO_108,574.0900,0.887,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-16,Play Has No Limits Sizzle,partner_0450,487.38,3157895,11495,LI_108_VIDEO_30S,IO_108,497.1300,0.698,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-17,Play Has No Limits Sizzle,partner_0450,630.49,3157895,17463,LI_108_VIDEO_30S,IO_108,643.1000,0.863,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-18,Play Has No Limits Sizzle,partner_0450,647.80,3157895,11274,LI_108_VIDEO_30S,IO_108,660.7600,0.917,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-19,Play Has No Limits Sizzle,partner_0450,418.12,3157895,10942,LI_108_VIDEO_30S,IO_108,426.4800,0.716,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-20,Play Has No Limits Sizzle,partner_0450,581.60,3157895,10500,LI_108_VIDEO_30S,IO_108,593.2300,0.697,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-21,Play Has No Limits Sizzle,partner_0450,590.36,3631579,14998,LI_108_VIDEO_30S,IO_108,602.1600,0.761,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-22,Play Has No Limits Sizzle,partner_0450,588.01,3631579,17541,LI_108_VIDEO_30S,IO_108,599.7700,0.620,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-23,Play Has No Limits Sizzle,partner_0450,371.27,3157895,14811,LI_108_VIDEO_30S,IO_108,378.6900,0.687,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-24,Play Has No Limits Sizzle,partner_0450,511.32,3157895,12268,LI_108_VIDEO_30S,IO_108,521.5400,0.750,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-25,Play Has No Limits Sizzle,partner_0450,573.45,3157895,9063,LI_108_VIDEO_30S,IO_108,584.9200,0.850,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-26,Play Has No Limits Sizzle,partner_0450,601.97,3157895,11053,LI_108_VIDEO_30S,IO_108,614.0100,0.764,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-27,Play Has No Limits Sizzle,partner_0450,568.36,3157895,13042,LI_108_VIDEO_30S,IO_108,579.7200,0.786,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-28,Play Has No Limits Sizzle,partner_0450,535.30,3631579,16397,LI_108_VIDEO_30S,IO_108,546.0100,0.648,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-29,Play Has No Limits Sizzle,partner_0450,424.61,3631579,15761,LI_108_VIDEO_30S,IO_108,433.1000,0.692,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-30,Play Has No Limits Sizzle,partner_0450,565.81,3157895,17463,LI_108_VIDEO_30S,IO_108,577.1300,0.732,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-31,Play Has No Limits Sizzle,partner_0450,525.58,3157895,8953,LI_108_VIDEO_30S,IO_108,536.0900,0.650,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-01,Ghost of Yotei Sustain,partner_0451,744.97,3631579,51932,LI_109_CAROUSEL,IO_109,759.8700,0.648,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,Ghost of Yotei Sustain,partner_0451,521.25,3631579,44311,LI_109_CAROUSEL,IO_109,531.6700,0.707,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-03,Ghost of Yotei Sustain,partner_0451,584.65,3157895,41017,LI_109_CAROUSEL,IO_109,596.3500,0.661,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-04,Ghost of Yotei Sustain,partner_0451,491.96,3157895,31437,LI_109_CAROUSEL,IO_109,501.8000,0.647,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,Ghost of Yotei Sustain,partner_0451,423.21,3157895,32708,LI_109_CAROUSEL,IO_109,431.6800,0.685,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,Ghost of Yotei Sustain,partner_0451,512.84,3157895,36682,LI_109_CAROUSEL,IO_109,523.1000,0.763,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,Ghost of Yotei Sustain,partner_0451,657.48,3157895,44794,LI_109_CAROUSEL,IO_109,670.6300,0.886,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-08,Ghost of Yotei Sustain,partner_0451,630.18,3631579,32911,LI_109_CAROUSEL,IO_109,642.7900,0.896,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,Ghost of Yotei Sustain,partner_0451,462.94,3157895,29012,LI_109_CAROUSEL,IO_109,472.1900,0.651,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,Ghost of Yotei Sustain,partner_0451,454.79,3157895,36576,LI_109_CAROUSEL,IO_109,463.8800,0.772,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,Ghost of Yotei Sustain,partner_0451,487.38,3157895,42536,LI_109_CAROUSEL,IO_109,497.1300,0.762,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-15,Ghost of Yotei Sustain,partner_0451,671.77,3631579,51597,LI_109_CAROUSEL,IO_109,685.2000,0.628,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-16,Ghost of Yotei Sustain,partner_0451,631.94,3631579,31638,LI_109_CAROUSEL,IO_109,644.5800,0.861,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,Ghost of Yotei Sustain,partner_0451,604.52,3157895,31667,LI_109_CAROUSEL,IO_109,616.6100,0.840,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,Ghost of Yotei Sustain,partner_0451,374.32,3157895,38198,LI_109_CAROUSEL,IO_109,381.8100,0.914,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,Ghost of Yotei Sustain,partner_0451,479.23,3157895,42169,LI_109_CAROUSEL,IO_109,488.8200,0.723,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,Ghost of Yotei Sustain,partner_0451,512.34,3157895,41507,LI_109_CAROUSEL,IO_109,522.5800,0.748,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-21,Ghost of Yotei Sustain,partner_0451,505.72,3157895,32893,LI_109_CAROUSEL,IO_109,515.8300,0.713,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-22,Ghost of Yotei Sustain,partner_0451,490.79,3631579,41394,LI_109_CAROUSEL,IO_109,500.6100,0.652,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-23,Ghost of Yotei Sustain,partner_0451,456.24,3631579,31720,LI_109_CAROUSEL,IO_109,465.3600,0.620,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-25,Ghost of Yotei Sustain,partner_0451,616.74,3157895,20413,LI_109_CAROUSEL,IO_109,629.0700,0.621,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-26,Ghost of Yotei Sustain,partner_0451,470.57,3157895,27537,LI_109_CAROUSEL,IO_109,479.9900,0.820,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-27,Ghost of Yotei Sustain,partner_0451,604.01,3157895,20259,LI_109_CAROUSEL,IO_109,616.0900,0.856,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-28,Ghost of Yotei Sustain,partner_0451,409.97,3157895,27234,LI_109_CAROUSEL,IO_109,418.1700,0.625,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-29,Ghost of Yotei Sustain,partner_0451,556.97,3631579,40581,LI_109_CAROUSEL,IO_109,568.1100,0.640,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-30,Ghost of Yotei Sustain,partner_0451,674.69,3631579,42394,LI_109_CAROUSEL,IO_109,688.1900,0.732,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-01,Ghost of Yotei Sustain,partner_0451,556.64,3157895,29520,LI_109_CAROUSEL,IO_109,567.7800,0.810,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-02,Ghost of Yotei Sustain,partner_0451,387.56,3157895,21373,LI_109_CAROUSEL,IO_109,395.3100,0.865,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-03,Ghost of Yotei Sustain,partner_0451,547.48,3157895,35477,LI_109_CAROUSEL,IO_109,558.4300,0.897,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-04,Ghost of Yotei Sustain,partner_0451,607.57,3157895,33469,LI_109_CAROUSEL,IO_109,619.7200,0.685,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-05,Ghost of Yotei Sustain,partner_0451,467.01,3157895,20461,LI_109_CAROUSEL,IO_109,476.3500,0.795,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-06,Ghost of Yotei Sustain,partner_0451,629.60,3631579,29024,LI_109_CAROUSEL,IO_109,642.1900,0.864,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-07,Ghost of Yotei Sustain,partner_0451,464.44,3631579,29735,LI_109_CAROUSEL,IO_109,473.7300,0.774,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-08,Ghost of Yotei Sustain,partner_0451,481.78,3157895,31124,LI_109_CAROUSEL,IO_109,491.4100,0.746,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-09,Ghost of Yotei Sustain,partner_0451,393.16,3157895,33188,LI_109_CAROUSEL,IO_109,401.0300,0.909,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-10,Ghost of Yotei Sustain,partner_0451,552.06,3157895,31503,LI_109_CAROUSEL,IO_109,563.1000,0.693,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-11,Ghost of Yotei Sustain,partner_0451,615.21,3157895,28989,LI_109_CAROUSEL,IO_109,627.5100,0.844,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-12,Ghost of Yotei Sustain,partner_0451,447.66,3157895,31195,LI_109_CAROUSEL,IO_109,456.6100,0.691,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-13,Ghost of Yotei Sustain,partner_0451,517.73,3631579,24596,LI_109_CAROUSEL,IO_109,528.0900,0.778,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-14,Ghost of Yotei Sustain,partner_0451,654.20,3631579,33591,LI_109_CAROUSEL,IO_109,667.2800,0.756,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-15,Ghost of Yotei Sustain,partner_0451,538.82,3157895,27011,LI_109_CAROUSEL,IO_109,549.5900,0.687,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-16,Ghost of Yotei Sustain,partner_0451,388.58,3157895,28497,LI_109_CAROUSEL,IO_109,396.3500,0.794,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-17,Ghost of Yotei Sustain,partner_0451,492.98,3157895,29737,LI_109_CAROUSEL,IO_109,502.8400,0.786,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-18,Ghost of Yotei Sustain,partner_0451,486.87,3157895,29164,LI_109_CAROUSEL,IO_109,496.6100,0.839,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-19,Ghost of Yotei Sustain,partner_0451,421.17,3157895,18675,LI_109_CAROUSEL,IO_109,429.6000,0.857,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-20,Ghost of Yotei Sustain,partner_0451,578.64,3631579,21638,LI_109_CAROUSEL,IO_109,590.2200,0.802,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-21,Ghost of Yotei Sustain,partner_0451,597.97,3631579,25058,LI_109_CAROUSEL,IO_109,609.9300,0.647,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-22,Ghost of Yotei Sustain,partner_0451,461.41,3157895,17573,LI_109_CAROUSEL,IO_109,470.6400,0.817,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-23,Ghost of Yotei Sustain,partner_0451,527.10,3157895,15491,LI_109_CAROUSEL,IO_109,537.6500,0.687,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-24,Ghost of Yotei Sustain,partner_0451,467.52,3157895,25647,LI_109_CAROUSEL,IO_109,476.8700,0.908,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-25,Ghost of Yotei Sustain,partner_0451,641.18,3157895,15426,LI_109_CAROUSEL,IO_109,654.0100,0.822,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-26,Ghost of Yotei Sustain,partner_0451,412.52,3157895,16623,LI_109_CAROUSEL,IO_109,420.7700,0.706,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-27,Ghost of Yotei Sustain,partner_0451,619.64,3631579,24056,LI_109_CAROUSEL,IO_109,632.0300,0.628,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-28,Ghost of Yotei Sustain,partner_0451,687.58,3631579,30226,LI_109_CAROUSEL,IO_109,701.3300,0.704,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-29,Ghost of Yotei Sustain,partner_0451,578.03,3157895,20650,LI_109_CAROUSEL,IO_109,589.5900,0.648,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-30,Ghost of Yotei Sustain,partner_0451,611.65,3157895,18675,LI_109_CAROUSEL,IO_109,623.8800,0.706,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-31,Ghost of Yotei Sustain,partner_0451,487.38,3157895,22497,LI_109_CAROUSEL,IO_109,497.1300,0.734,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-01,Ghost of Yotei Sustain,partner_0451,474.65,3157895,19240,LI_109_CAROUSEL,IO_109,484.1400,0.870,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-02,Ghost of Yotei Sustain,partner_0451,430.85,3157895,12892,LI_109_CAROUSEL,IO_109,439.4700,0.868,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-03,Ghost of Yotei Sustain,partner_0451,634.87,3631579,15491,LI_109_CAROUSEL,IO_109,647.5700,0.702,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-04,Ghost of Yotei Sustain,partner_0451,564.59,3631579,21975,LI_109_CAROUSEL,IO_109,575.8800,0.675,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-05,Ghost of Yotei Sustain,partner_0451,566.32,3157895,14400,LI_109_CAROUSEL,IO_109,577.6500,0.784,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-06,Ghost of Yotei Sustain,partner_0451,519.97,3157895,13564,LI_109_CAROUSEL,IO_109,530.3700,0.792,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-07,Ghost of Yotei Sustain,partner_0451,457.33,3157895,11869,LI_109_CAROUSEL,IO_109,466.4800,0.842,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-08,Ghost of Yotei Sustain,partner_0451,403.35,3157895,22032,LI_109_CAROUSEL,IO_109,411.4200,0.845,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-09,Ghost of Yotei Sustain,partner_0451,432.38,3157895,12167,LI_109_CAROUSEL,IO_109,441.0300,0.648,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-10,Ghost of Yotei Sustain,partner_0451,469.12,3631579,21252,LI_109_CAROUSEL,IO_109,478.5100,0.861,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-11,Ghost of Yotei Sustain,partner_0451,497.24,3631579,15688,LI_109_CAROUSEL,IO_109,507.1800,0.755,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-12,Ghost of Yotei Sustain,partner_0451,572.43,3157895,17139,LI_109_CAROUSEL,IO_109,583.8800,0.795,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-13,Ghost of Yotei Sustain,partner_0451,400.29,3157895,13400,LI_109_CAROUSEL,IO_109,408.3000,0.651,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-14,Ghost of Yotei Sustain,partner_0451,455.30,3157895,19326,LI_109_CAROUSEL,IO_109,464.4000,0.813,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-15,Ghost of Yotei Sustain,partner_0451,382.98,3157895,15916,LI_109_CAROUSEL,IO_109,390.6400,0.896,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-17,Ghost of Yotei Sustain,partner_0451,420.51,3631579,12411,LI_109_CAROUSEL,IO_109,428.9200,0.685,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-19,Ghost of Yotei Sustain,partner_0451,430.85,3157895,12202,LI_109_CAROUSEL,IO_109,439.4700,0.739,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-20,Ghost of Yotei Sustain,partner_0451,385.52,3157895,13301,LI_109_CAROUSEL,IO_109,393.2400,0.812,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-21,Ghost of Yotei Sustain,partner_0451,605.02,3157895,16674,LI_109_CAROUSEL,IO_109,617.1300,0.655,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-22,Ghost of Yotei Sustain,partner_0451,500.11,3157895,11163,LI_109_CAROUSEL,IO_109,510.1200,0.705,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-23,Ghost of Yotei Sustain,partner_0451,439.00,3157895,11716,LI_109_CAROUSEL,IO_109,447.7800,0.797,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-24,Ghost of Yotei Sustain,partner_0451,661.22,3631579,15126,LI_109_CAROUSEL,IO_109,674.4500,0.770,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-25,Ghost of Yotei Sustain,partner_0451,677.62,3631579,14871,LI_109_CAROUSEL,IO_109,691.1700,0.666,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-26,Ghost of Yotei Sustain,partner_0451,557.15,3157895,10389,LI_109_CAROUSEL,IO_109,568.3000,0.811,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-27,Ghost of Yotei Sustain,partner_0451,591.78,3157895,10058,LI_109_CAROUSEL,IO_109,603.6200,0.819,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-28,Ghost of Yotei Sustain,partner_0451,640.67,3157895,13484,LI_109_CAROUSEL,IO_109,653.4900,0.639,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-29,Ghost of Yotei Sustain,partner_0451,514.88,3157895,9395,LI_109_CAROUSEL,IO_109,525.1800,0.852,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-30,Ghost of Yotei Sustain,partner_0451,366.17,3157895,12268,LI_109_CAROUSEL,IO_109,373.5000,0.697,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-31,Ghost of Yotei Sustain,partner_0451,556.39,3631579,18684,LI_109_CAROUSEL,IO_109,567.5200,0.695,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-01,Ghost of Yotei Sustain,partner_0451,744.39,3631579,10423,LI_109_CAROUSEL,IO_109,759.2800,0.749,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-02,Ghost of Yotei Sustain,partner_0451,554.10,3157895,16579,LI_109_CAROUSEL,IO_109,565.1800,0.637,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-03,Ghost of Yotei Sustain,partner_0451,362.10,3157895,11937,LI_109_CAROUSEL,IO_109,369.3400,0.792,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-04,Ghost of Yotei Sustain,partner_0451,416.59,3157895,17684,LI_109_CAROUSEL,IO_109,424.9200,0.656,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-05,Ghost of Yotei Sustain,partner_0451,365.66,3157895,9726,LI_109_CAROUSEL,IO_109,372.9800,0.774,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-06,Ghost of Yotei Sustain,partner_0451,483.31,3157895,13816,LI_109_CAROUSEL,IO_109,492.9700,0.901,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-07,Ghost of Yotei Sustain,partner_0451,708.08,3631579,12456,LI_109_CAROUSEL,IO_109,722.2400,0.884,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-08,Ghost of Yotei Sustain,partner_0451,684.65,3631579,10804,LI_109_CAROUSEL,IO_109,698.3400,0.641,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-09,Ghost of Yotei Sustain,partner_0451,511.32,3157895,9616,LI_109_CAROUSEL,IO_109,521.5400,0.775,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-10,Ghost of Yotei Sustain,partner_0451,392.15,3157895,10611,LI_109_CAROUSEL,IO_109,399.9900,0.879,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-11,Ghost of Yotei Sustain,partner_0451,407.42,3157895,11163,LI_109_CAROUSEL,IO_109,415.5700,0.762,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-12,Ghost of Yotei Sustain,partner_0451,372.28,3157895,12268,LI_109_CAROUSEL,IO_109,379.7300,0.808,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-13,Ghost of Yotei Sustain,partner_0451,495.02,3157895,13374,LI_109_CAROUSEL,IO_109,504.9200,0.782,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-14,Ghost of Yotei Sustain,partner_0451,535.89,3631579,18812,LI_109_CAROUSEL,IO_109,546.6100,0.694,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-01,Ghost of Yotei Sustain,partner_0451,595.04,3631579,46121,LI_109_CAROUSEL,IO_109,606.9400,0.670,2469474,2026-05-04 11:41:52.776000-07:00
